"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
107480,666181,"Will Benson",26,2024,"CIN",125,388,343,64,29,19,2,14,129,41,43,40,154,2,16,7,1,2,3,53.7
107491,666182,"Bo Bichette",26,2024,"TOR",81,336,311,70,49,16,1,4,100,29,31,20,64,3,5,1,0,2,12,27.6
107632,665862,"Jazz Chisholm Jr.",26,2024,,147,621,562,144,95,21,4,24,245,74,73,53,152,4,40,10,0,2,7,43.2
107706,665782,"Luis De Los Santos",26,2024,"TOR",13,31,29,5,3,2,0,0,7,2,1,2,10,0,0,0,0,0,2,0
107982,669087,"Sam Huff",26,2024,"TEX",2,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,
108055,666135,"Alex Kirilloff",26,2024,"MIN",57,178,159,32,16,8,3,5,61,20,20,15,47,1,0,0,0,3,5,35
108118,666139,"Josh Lowe",26,2024,"TB",106,387,353,85,54,19,2,10,138,37,34,32,123,0,25,1,0,2,3,27
108127,666158,"Gavin Lux",26,2024,"LAD",138,487,439,110,74,24,2,10,168,59,50,44,110,2,5,2,0,2,10,30.5
108236,669304,"Jose Miranda",26,2024,"MIN",121,429,401,114,73,28,4,9,177,44,49,18,66,6,2,2,0,4,14,36.4
108243,666160,"Mickey Moniak",26,2024,"LAA",124,418,392,86,53,17,2,14,149,48,49,21,114,4,8,4,0,1,5,45.8
108516,666163,"Ben Rortvedt",26,2024,"TB",105,328,290,66,50,13,0,3,88,27,31,34,88,4,1,0,0,0,6,37
108682,666211,"Taylor Trammell",26,2024,,7,8,7,1,1,0,0,0,1,2,0,1,3,0,0,0,0,0,0,100
108947,666134,"Nolan Jones",26,2024,"COL",78,297,256,58,41,13,1,3,82,28,28,36,91,1,5,4,1,3,7,28.6
109122,669016,"Brandon Marsh",26,2024,"PHI",134,476,418,104,68,17,3,16,175,55,60,50,154,2,19,3,1,5,2,32.7
109539,672569,"Gustavo Campero",26,2024,"LAA",13,48,46,11,9,0,1,1,16,6,6,0,8,2,3,0,0,0,0,16.7
109776,666464,"Jerar Encarnacion",26,2024,"SF",34,119,113,28,18,5,0,5,48,13,19,5,34,0,1,0,0,1,0,53.8
110664,673357,"Luis Robert Jr.",26,2024,"CWS",100,425,393,88,55,19,0,14,149,47,35,28,141,2,23,6,0,1,8,38.3
110935,669352,"Bubba Thompson",26,2024,"CIN",14,18,18,2,1,1,0,0,3,5,0,0,11,0,5,0,0,0,1,20
111030,676572,"Eric Wagaman",26,2024,"LAA",18,74,72,18,11,5,0,2,29,6,10,2,17,0,0,0,0,0,1,33.3
113823,668709,"JJ Bleday",26,2024,"OAK",158,642,572,139,72,43,4,20,250,74,60,67,125,2,2,3,1,0,11,52.7
115478,681481,"Kerry Carpenter",26,2024,"DET",87,296,264,75,36,16,5,18,155,37,57,22,75,4,0,2,0,3,5,62.2
116712,665052,"Griffin Conine",26,2024,"MIA",30,89,82,22,14,4,1,3,37,14,12,6,28,1,0,0,0,0,1,28.6
119255,668752,"Duke Ellis",26,2024,,9,5,5,1,1,0,0,0,1,1,0,0,2,0,5,0,0,0,0,0
120133,666149,"Tyler Fitzgerald",26,2024,"SF",93,341,314,88,52,19,2,15,156,53,34,22,108,4,17,4,0,1,2,41.5
120177,666150,"Dominic Fletcher",26,2024,"CWS",70,241,223,46,37,8,0,1,57,14,17,11,58,3,0,0,2,1,6,21.4
122664,666152,"David Hamilton",26,2024,"BOS",95,317,294,73,47,17,1,8,116,47,28,22,80,1,33,4,0,0,1,29.8
125028,675659,"Greg Jones",26,2024,"COL",4,6,5,1,0,0,0,1,4,1,1,1,4,0,0,0,0,0,0,100
125480,666197,"Grae Kessinger",26,2024,"HOU",17,25,21,0,0,0,0,0,0,4,0,3,7,1,0,0,0,0,2,0
125906,668952,"Ryan Kreidler",26,2024,"DET",27,65,59,7,6,0,0,1,10,9,2,6,19,0,5,3,0,0,2,11.1
126005,680757,"Steven Kwan",26,2024,"CLE",122,540,480,140,107,16,3,14,204,83,44,53,51,5,12,5,2,0,8,32.5
126172,669127,"Shea Langeliers",26,2024,"OAK",135,534,482,108,59,18,2,29,217,58,80,41,145,5,4,2,0,6,15,58.6
128468,668832,"Kyle McCann",26,2024,"OAK",52,157,140,33,24,4,0,5,52,13,15,16,59,1,0,0,0,0,2,53.8
128477,664983,"Jake McCarthy",26,2024,"AZ",134,495,442,126,98,13,7,8,177,66,56,31,78,14,25,6,5,3,7,34.8
129286,670223,"Matt Mervis",26,2024,"CHC",9,28,26,3,2,1,0,0,4,1,3,1,8,0,0,0,0,0,0,0
129605,670224,"Kameron Misner",26,2024,"TB",8,15,15,1,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,
130939,663457,"Lars Nootbaar",26,2024,"STL",106,405,348,85,52,18,3,12,145,39,45,52,79,1,7,3,1,3,11,38.5
132232,665161,"Jeremy Peña",26,2024,"HOU",157,650,602,160,115,28,2,15,237,78,70,25,111,14,20,6,3,6,15,34.6
135527,668939,"Adley Rutschman",26,2024,"BAL",148,638,571,143,102,21,1,19,223,68,79,58,103,2,1,0,0,7,10,48.5
135580,666165,"Blake Sabol",26,2024,"SF",11,38,32,10,8,2,0,0,12,3,1,5,9,1,0,0,0,0,0,33.3
136350,668845,"Aaron Schunk",26,2024,"COL",38,98,94,22,17,3,0,2,31,14,7,4,31,0,0,1,0,0,0,28.6
136714,668853,"Austin Shenton",26,2024,"TB",19,50,42,9,3,5,0,1,17,3,3,8,14,0,0,0,0,0,1,33.3
136753,669699,"Braden Shewmake",26,2024,"CWS",25,67,64,8,5,2,0,1,13,4,4,1,10,0,5,1,0,2,2,25
137201,669701,"Josh Smith",26,2024,"TEX",148,592,523,135,91,30,1,13,206,67,62,46,121,18,11,2,2,3,6,37.3
137710,668715,"Spencer Steer",26,2024,"CIN",158,656,574,129,71,34,4,20,231,74,92,72,137,8,25,3,0,2,6,39.2
137906,681082,"Bryson Stott",26,2024,"PHI",147,571,506,124,92,19,2,11,180,65,57,53,93,3,32,3,0,9,9,40
137926,669065,"Kyle Stowers",26,2024,,63,209,192,40,24,11,2,3,64,15,24,13,74,3,0,1,0,1,2,20
139109,669707,"Jared Triolo",26,2024,"PIT",120,446,394,85,65,10,1,9,124,41,46,42,118,5,8,1,0,5,5,39
140293,670242,"Matt Wallner",26,2024,"MIN",75,261,220,57,26,17,1,13,115,26,37,24,95,16,3,0,0,1,2,50
142212,683737,"Michael Busch",26,2024,"CHC",149,567,496,123,72,28,2,21,218,73,65,63,162,4,2,1,0,4,10,37
142220,673962,"Josh Jung",26,2024,"TEX",46,188,178,47,34,5,1,7,75,19,16,8,48,1,4,0,0,1,2,52.6
142821,683734,"Andrew Vaughn",26,2024,"CWS",149,619,570,140,90,30,1,19,229,55,70,38,132,6,2,0,0,5,14,50.9
143717,686482,"Logan Driscoll",26,2024,"TB",13,37,35,6,5,0,0,1,9,2,5,1,6,0,0,0,0,1,0,50
143743,686452,"Drew Millas",26,2024,"WSH",19,62,57,14,12,1,0,1,18,7,1,5,16,0,4,0,0,0,1,28.6
143748,686469,"Vinnie Pasquantino",26,2024,"KC",131,554,496,130,79,30,2,19,221,64,97,40,71,4,1,0,1,13,14,54.7
143787,686527,"Dominic Canzone",26,2024,"SEA",63,188,168,33,18,7,0,8,64,20,17,18,53,0,1,0,0,2,5,60
143812,686555,"Isaac Collins",26,2024,"MIL",10,19,17,2,2,0,0,0,2,0,0,2,10,0,1,0,0,0,0,
143845,686668,"Brenton Doyle",26,2024,"COL",148,603,542,141,90,24,4,23,242,82,72,46,153,3,30,5,4,8,14,37.8
143852,686554,"Oliver Dunn",26,2024,"MIL",40,104,95,21,16,2,2,1,30,11,7,6,40,2,3,0,1,0,2,18.2
143892,686681,"Michael Massey",26,2024,"KC",100,356,332,86,53,17,2,14,149,45,45,15,56,3,1,0,2,4,9,40
144013,686823,"Will Brennan",26,2024,"CLE",113,353,330,87,64,13,2,8,128,37,30,19,48,3,4,2,0,1,10,54.1
144197,687462,"Spencer Horwitz",26,2024,"TOR",96,381,328,87,56,19,0,12,142,46,40,42,70,7,0,0,0,4,9,50
144210,674441,"Jacob Hurtubise",26,2024,"CIN",27,68,54,10,8,1,1,0,13,7,4,6,18,3,2,0,4,1,0,14.3
144597,686765,"Nick Sogard",26,2024,"BOS",25,86,77,21,17,4,0,0,25,13,8,7,25,0,3,0,0,2,4,30.8
144690,687066,"Eric Yang",26,2024,"CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
149112,694175,"Pedro León",26,2024,"HOU",7,21,20,2,2,0,0,0,2,2,0,1,10,0,2,0,0,0,2,50
151389,695391,"Brett Harris",26,2024,"OAK",33,123,103,15,9,3,0,3,27,15,12,17,25,2,0,3,0,1,4,33.3
104004,645277,"Ozzie Albies",27,2024,"ATL",99,435,399,100,60,29,1,10,161,52,53,27,65,5,8,1,0,4,6,42.3
104023,645302,"Victor Robles",27,2024,,85,295,254,78,54,20,0,4,110,44,28,21,53,11,34,2,6,3,2,29.5
104025,645305,"Ali Sánchez",27,2024,"MIA",31,96,84,14,12,2,0,0,16,5,4,4,24,1,2,1,6,1,3,40
104033,645444,"Jose Herrera",27,2024,"AZ",39,114,97,22,16,4,1,1,31,11,13,9,27,0,0,0,7,1,1,27.3
104042,646240,"Rafael Devers",27,2024,"BOS",138,601,525,143,76,34,5,28,271,87,83,67,147,3,3,0,0,6,16,43.7
104096,649966,"Luis Urías",27,2024,"SEA",40,109,94,18,7,7,0,4,37,11,16,9,34,6,0,0,0,0,2,45.5
104123,650333,"Luis Arraez",27,2024,,150,672,637,200,161,32,3,4,250,83,46,24,29,8,9,3,2,1,20,25.3
104176,650391,"Eloy Jiménez",27,2024,,98,349,324,77,57,14,0,6,109,25,23,22,70,2,3,0,0,1,13,40
104180,650402,"Gleyber Torres",27,2024,"NYY",154,665,587,151,110,26,0,15,222,80,63,65,136,3,4,3,2,8,6,41.3
104205,650489,"Willi Castro",27,2024,"MIN",156,635,558,138,90,31,5,12,215,89,60,51,150,21,14,9,1,4,9,32.6
104261,650559,"Bryan De La Cruz",27,2024,,149,622,584,136,90,25,0,21,224,61,68,29,170,3,5,2,0,5,11,50.8
104450,650859,"Luis Rengifo",27,2024,"LAA",78,304,283,85,65,13,1,6,118,41,30,16,44,4,24,7,1,0,7,29.3
104495,650907,"René Pinto",27,2024,"TB",17,49,42,9,4,3,0,2,18,5,6,4,18,1,0,0,1,1,0,40
104562,655316,"Andruw Monasterio",27,2024,"MIL",55,142,125,26,20,5,0,1,34,14,16,16,40,1,6,2,0,0,3,7.1
104934,657061,"Cole Tucker",27,2024,"LAA",20,57,50,9,4,4,1,0,15,3,3,6,17,0,3,1,0,1,0,0
105595,663905,"Travis Blankenhorn",27,2024,"WSH",13,32,31,4,3,1,0,0,5,2,5,1,9,0,0,0,0,0,0,50
105650,663550,"Trey Cabbage",27,2024,"HOU",40,91,86,18,9,8,0,1,29,12,8,4,34,1,1,1,0,0,1,16.7
105670,663662,"Daz Cameron",27,2024,"OAK",60,186,170,34,23,5,1,5,56,22,15,13,51,1,5,0,0,2,3,36.4
105735,663757,"Trent Grisham",27,2024,"NYY",67,209,179,34,17,8,0,9,69,21,31,22,57,4,1,1,1,2,6,66.7
106121,663647,"Ke'Bryan Hayes",27,2024,"PIT",96,396,365,85,72,9,0,4,106,38,25,23,75,4,11,2,0,4,13,31.6
106439,663630,"Ryan McKenna",27,2024,,10,15,14,3,1,0,0,2,9,4,2,1,5,0,1,1,0,0,0,50
106527,663624,"Ryan Mountcastle",27,2024,"BAL",124,507,473,128,83,30,2,13,201,54,63,27,114,1,3,0,0,6,13,44.4
106548,647304,"Josh Naylor",27,2024,"CLE",152,633,563,137,79,27,0,31,257,84,108,58,105,7,6,2,0,4,19,54.8
106555,663527,"Tyler Nevin",27,2024,"OAK",86,278,245,50,33,10,0,7,81,22,20,25,64,5,1,0,0,3,5,54.5
106659,663368,"Blake Perkins",27,2024,"MIL",119,434,383,92,71,13,2,6,127,54,43,42,108,3,23,5,0,6,3,27.8
106744,663586,"Austin Riley",27,2024,"ATL",110,469,425,109,62,26,2,19,196,63,56,37,118,5,0,0,0,2,6,50.8
106765,663898,"Brendan Rodgers",27,2024,"COL",133,539,501,134,91,29,1,13,204,67,54,31,132,4,1,0,1,2,13,46.3
106960,663886,"Tyler Stephenson",27,2024,"CIN",136,515,457,118,72,26,1,19,203,69,66,48,117,8,1,0,0,2,10,44.9
107047,663656,"Kyle Tucker",27,2024,"HOU",78,339,277,80,44,13,0,23,162,56,49,56,54,1,11,0,0,2,5,51.8
107130,663897,"Luke Williams",27,2024,"ATL",30,52,46,9,6,3,0,0,12,8,4,4,13,1,3,0,1,0,1,0
107577,668843,"Conner Capel",27,2024,"CIN",5,8,8,2,2,0,0,0,2,1,0,0,2,0,1,0,0,0,0,100
109090,647351,"Abraham Toro",27,2024,"OAK",93,364,337,81,57,17,1,6,118,34,26,20,62,5,4,2,2,0,4,47.1
109147,670541,"Yordan Alvarez",27,2024,"HOU",147,635,552,170,99,34,2,35,313,88,86,69,95,10,6,0,0,4,14,46.6
109390,675915,"David Bañuelos",27,2024,"BAL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109531,676609,"José Caballero",27,2024,"TB",136,483,441,100,66,24,1,9,153,53,44,27,133,9,44,16,3,3,6,28.3
110030,669374,"Keston Hiura",27,2024,"LAA",10,27,27,4,4,0,0,0,4,1,1,0,10,0,0,1,0,0,0,0
110280,665155,"Nick Maton",27,2024,"BAL",3,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,
110704,676896,"Chris Roller",27,2024,"MIL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
110995,662139,"Daulton Varsho",27,2024,"TOR",133,513,459,98,52,21,7,18,187,73,58,48,137,4,10,2,1,1,2,32.9
111033,670764,"Taylor Walls",27,2024,"TB",79,252,218,40,31,5,3,1,54,27,14,31,67,0,16,4,0,3,3,25.9
111709,680769,"CJ Alexander",27,2024,"KC",4,8,8,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,
112733,663609,"Luken Baker",27,2024,"STL",21,49,40,7,3,1,1,2,16,3,10,7,11,0,1,0,0,2,1,66.7
112968,663698,"Joey Bart",27,2024,"PIT",77,282,253,67,43,11,0,13,117,38,45,22,73,6,0,0,0,1,8,44.7
113905,664761,"Alec Bohm",27,2024,"PHI",143,606,554,155,94,44,2,15,248,62,97,40,86,6,5,2,0,6,20,37.1
115362,681962,"Vinny Capra",27,2024,"MIL",3,9,9,1,0,1,0,0,2,1,0,0,3,0,0,0,0,0,1,100
118722,680977,"Brendan Donovan",27,2024,"STL",153,652,587,163,112,34,3,14,245,65,73,47,81,13,5,5,0,5,6,32.3
119003,680776,"Jarren Duran",27,2024,"BOS",160,735,671,191,108,48,14,21,330,111,75,54,160,6,34,7,1,3,6,31.5
119759,676439,"Hunter Feduccia",27,2024,"LAD",5,14,12,4,4,0,0,0,4,2,1,2,2,0,0,0,0,0,1,50
120337,663743,"Nick Fortes",27,2024,"MIA",102,335,308,70,50,16,0,4,98,28,29,11,41,4,0,1,7,5,6,28.6
121858,663853,"Romy Gonzalez",27,2024,"BOS",88,216,199,53,36,10,1,6,83,25,29,12,58,1,11,3,0,4,5,44
123806,663538,"Nico Hoerner",27,2024,"CHC",149,641,582,159,116,35,1,7,217,86,48,44,66,12,31,6,0,3,10,26.7
124341,663697,"Jonathan India",27,2024,"CIN",151,637,533,132,87,28,2,15,209,84,58,80,125,15,13,2,2,7,17,36.9
124395,664728,"Kyle Isbel",27,2024,"KC",134,426,384,88,59,13,8,8,141,62,42,27,88,5,11,2,8,2,4,24.2
124659,680777,"Ryan Jeffers",27,2024,"MIN",121,465,412,93,50,22,0,21,178,56,64,32,94,14,3,0,1,6,10,50
125363,680577,"DaShawn Keirsey Jr.",27,2024,"MIN",5,14,13,2,1,0,0,1,5,1,1,0,1,1,0,0,0,0,0,100
125747,667428,"Grant Koch",27,2024,"PIT",3,8,7,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0
126235,663616,"Trevor Larnach",27,2024,"MIN",112,400,355,92,60,17,0,15,154,59,52,40,89,3,4,1,0,2,14,45.8
126844,663604,"Brandon Lockridge",27,2024,"SD",10,12,12,2,1,0,0,1,5,4,1,0,4,0,2,0,0,0,0,25
127403,663611,"Nick Madrigal",27,2024,"CHC",36,94,86,19,16,3,0,0,22,5,10,4,10,3,1,0,1,0,2,0
129503,680911,"Owen Miller",27,2024,"MIL",14,27,27,5,4,1,0,0,6,2,3,0,8,0,0,0,0,0,1,50
131575,681546,"James Outman",27,2024,"LAD",51,156,136,20,12,4,0,4,36,12,11,16,55,4,2,1,0,0,0,50
131734,680700,"Richie Palacios",27,2024,"TB",90,316,264,59,45,8,1,5,84,46,21,45,67,5,19,1,0,1,6,19.6
133509,663728,"Cal Raleigh",27,2024,"SEA",153,628,546,120,70,16,0,34,238,73,100,70,176,6,6,1,0,6,7,57.5
136273,682177,"Daniel Schneemann",27,2024,"CLE",73,221,193,42,25,10,2,5,71,17,22,25,70,0,3,2,0,3,3,41.2
136321,680474,"Max Schuemann",27,2024,"OAK",131,459,396,87,66,14,0,7,122,55,34,47,119,7,14,1,5,4,10,38.2
137796,670276,"Cal Stevenson",27,2024,"PHI",16,27,24,6,3,3,0,0,9,2,6,3,4,0,0,0,0,0,1,0
140000,663837,"Matt Vierling",27,2024,"DET",144,567,518,133,84,28,5,16,219,80,57,41,121,3,6,1,0,5,10,40
140051,681584,"David Villar",27,2024,"SF",11,37,35,9,4,4,0,1,16,3,4,1,13,0,0,0,0,1,0,33.3
140599,673995,"Davis Wendzel",27,2024,"TEX",22,49,47,6,3,2,0,1,11,2,2,1,12,1,0,0,0,0,1,50
144923,687799,"Cade Marlowe",27,2024,"SEA",7,9,8,2,2,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0
101622,624503,"Nick Gordon",28,2024,"MIA",93,275,260,59,39,11,1,8,96,29,32,11,67,1,5,5,0,3,5,34.5
102110,620443,"Luis Torrens",28,2024,"NYM",42,130,118,27,16,8,0,3,44,14,15,9,28,2,0,1,0,1,5,35.7
102202,624641,"Edmundo Sosa",28,2024,"PHI",87,274,249,64,41,12,4,7,105,39,31,13,66,8,7,1,1,2,5,28.2
102464,640492,"José Azocar",28,2024,"SD",44,79,73,16,14,2,0,0,18,13,2,5,19,0,5,1,1,0,1,7.7
102482,640902,"Jhonny Pereda",28,2024,"MIA",15,40,39,9,9,0,0,0,9,2,4,0,10,1,0,0,0,0,2,0
102514,641343,"Jake Bauers",28,2024,"MIL",113,346,302,60,37,9,2,12,109,45,43,39,118,5,13,1,0,0,0,46.7
102519,641355,"Cody Bellinger",28,2024,"CHC",130,569,516,137,93,23,3,18,220,72,78,45,89,3,9,2,0,5,13,48.6
102876,642350,"Jose Siri",28,2024,"TB",127,448,402,75,40,16,1,18,147,50,47,31,170,7,14,7,2,4,7,46
103203,642708,"Amed Rosario",28,2024,,101,346,332,93,69,18,3,3,126,29,32,9,73,4,13,5,0,1,13,24.1
103209,642715,"Willy Adames",28,2024,"MIL",161,688,610,153,88,33,0,32,282,93,112,74,173,1,21,4,0,3,13,49.5
103225,642731,"Thairo Estrada",28,2024,"SF",96,381,364,79,53,15,2,9,125,43,47,10,76,5,2,2,0,2,8,34.9
104782,656448,"Stone Garrett",28,2024,"WSH",2,6,5,3,1,1,0,1,7,2,3,1,0,0,0,0,0,0,0,50
104814,656577,"Alex Jackson",28,2024,"TB",53,155,139,17,7,7,0,3,33,17,12,12,53,2,1,0,1,1,2,23.5
104888,656883,"Jakson Reetz",28,2024,"SF",6,15,14,2,0,1,0,1,6,1,1,1,5,0,0,0,0,0,1,100
104926,657041,"Lane Thomas",28,2024,,130,528,472,112,68,26,3,15,189,65,63,44,137,7,32,14,0,5,8,33.8
104938,657077,"Alex Verdugo",28,2024,"NYY",148,621,559,130,88,28,1,13,199,74,61,49,93,1,2,1,2,10,15,37.8
104942,657088,"Forrest Wall",28,2024,,15,35,32,8,8,0,0,0,8,4,1,3,8,0,4,3,0,0,0,25
105339,658668,"Edward Olivares",28,2024,"PIT",55,196,174,39,30,4,0,5,58,22,23,16,37,2,1,0,0,4,3,31.8
105420,656537,"Derek Hill",28,2024,,51,172,162,39,26,4,2,7,68,19,25,5,56,2,6,2,2,1,3,42.1
106750,656896,"Emmanuel Rivera",28,2024,,98,302,265,63,47,9,2,5,91,24,29,26,69,5,2,0,1,5,7,33.3
107537,670092,"Trenton Brooks",28,2024,"SF",12,29,25,3,3,0,0,0,3,3,1,4,6,0,1,0,0,0,1,33.3
107930,669720,"Austin Hays",28,2024,,80,255,235,60,37,18,0,5,93,26,20,9,59,8,2,2,1,2,4,38.5
108028,669288,"Daniel Johnson",28,2024,"BAL",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108086,641779,"Charles Leblanc",28,2024,"LAA",10,28,21,4,2,0,0,2,10,6,6,7,9,0,0,0,0,0,1,33.3
108119,663993,"Nathaniel Lowe",28,2024,"TEX",140,565,486,129,96,16,1,16,195,62,69,71,125,4,2,0,0,4,9,41.9
108175,670156,"Miles Mastrobuoni",28,2024,"CHC",47,106,98,19,16,3,0,0,22,9,4,7,17,0,2,0,0,1,1,0
109009,641943,"Joshua Palacios",28,2024,"PIT",23,78,67,15,11,2,0,2,23,10,9,10,12,1,1,0,0,0,1,70
109162,670770,"TJ Friedl",28,2024,"CIN",85,341,297,67,48,5,1,13,113,35,55,26,52,12,9,1,2,4,2,51.4
109294,656180,"Riley Adams",28,2024,"WSH",39,130,116,26,18,5,1,2,39,10,8,10,35,2,1,0,0,2,4,30
109483,656248,"Sean Bouchard",28,2024,"COL",31,108,91,17,9,7,0,1,27,14,8,12,33,2,4,0,1,2,0,42.9
109519,669394,"Jake Burger",28,2024,"MIA",137,579,535,134,81,23,1,29,246,68,76,31,150,9,1,1,0,4,11,54.4
109602,676391,"Ernie Clement",28,2024,"TOR",130,452,434,114,78,21,3,12,177,48,51,11,41,3,12,3,2,2,13,41.7
109801,656413,"Stuart Fairchild",28,2024,"CIN",87,233,209,45,29,8,0,8,77,33,30,17,60,4,13,1,2,1,1,36.4
109933,656484,"Tristan Gray",28,2024,,13,31,28,3,2,1,0,0,4,0,0,3,16,0,0,0,0,0,0,
110022,676551,"Brewer Hicklen",28,2024,"MIL",3,5,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,
110092,669369,"Bryce Johnson",28,2024,"SD",34,73,63,13,11,2,0,0,15,9,4,7,12,0,1,1,3,0,1,33.3
110106,667452,"Corey Julks",28,2024,"CWS",61,189,173,37,27,7,0,3,53,17,14,15,50,0,5,2,0,1,7,35.3
110229,676632,"Bligh Madris",28,2024,"DET",21,75,67,18,14,3,0,1,24,8,5,6,20,0,0,0,0,1,0,50
110358,676694,"Jake Meyers",28,2024,"HOU",141,513,461,101,65,20,3,13,166,51,61,35,117,10,11,3,3,4,17,35.3
110424,667472,"Dane Myers",28,2024,"MIA",42,108,95,25,15,6,1,3,42,17,19,8,36,3,4,1,0,2,0,23.5
110445,676116,"Ryan Noda",28,2024,"OAK",35,111,95,13,8,4,0,1,20,8,4,14,37,1,0,0,1,0,1,50
110836,657757,"Gavin Sheets",28,2024,"CWS",139,501,451,105,70,24,1,10,161,35,45,43,106,4,2,2,0,3,7,40
110857,656976,"Pavin Smith",28,2024,"AZ",56,158,137,37,17,11,0,9,75,26,36,18,31,0,1,0,0,3,4,57.7
110964,676701,"Alan Trejo",28,2024,"COL",25,67,63,9,9,0,0,0,9,4,1,2,15,1,0,0,1,0,2,25
111161,657136,"Connor Wong",28,2024,"BOS",125,487,447,125,87,24,1,13,190,54,52,28,114,9,8,7,1,2,8,35.2
114350,681146,"Jonah Bride",28,2024,"MIA",68,272,232,64,43,10,0,11,107,30,39,30,55,3,0,1,0,7,9,43.3
116408,665019,"Kody Clemens",28,2024,"PHI",42,120,114,25,10,9,1,5,51,17,18,5,29,1,0,0,0,0,2,41.2
120642,681807,"David Fry",28,2024,"CLE",122,392,335,88,55,18,1,14,150,44,51,42,84,9,4,1,0,4,14,45.5
121137,681508,"Mickey Gasper",28,2024,"BOS",11,23,18,0,0,0,0,0,0,1,0,4,8,1,0,0,0,0,1,0
123186,680737,"Michael Helman",28,2024,"MIN",7,10,10,3,1,2,0,0,5,2,0,0,3,0,0,0,0,0,0,0
123289,682073,"David Hensley",28,2024,"MIA",23,58,52,11,9,1,0,1,15,9,4,6,17,0,1,0,0,0,0,22.2
125107,682119,"Levi Jordan",28,2024,"CIN",6,11,10,1,0,1,0,0,2,1,1,0,3,0,0,0,0,1,0,0
125523,673490,"Ha-Seong Kim",28,2024,"SD",121,470,403,94,64,16,3,11,149,60,47,58,77,2,22,5,4,3,9,31.7
128053,679881,"J.P. Martínez",28,2024,"ATL",6,10,10,2,1,1,0,0,3,2,0,0,4,0,1,0,0,0,0,50
135620,663967,"César Salazar",28,2024,"HOU",12,32,25,8,6,2,0,0,10,5,8,2,6,2,0,0,1,2,0,40
137713,683021,"Michael Stefanic",28,2024,"LAA",39,124,110,24,20,4,0,0,28,8,8,10,20,3,0,0,1,0,5,12.5
69600,606115,"Orlando Arcia",29,2024,"ATL",157,602,551,120,79,24,0,17,195,50,46,41,128,2,2,0,1,7,16,46
70619,608348,"Carson Kelly",29,2024,,85,313,281,67,48,9,1,9,105,32,37,25,55,6,0,0,0,1,6,56.3
100349,609280,"Miguel Andujar",29,2024,"OAK",75,319,302,86,67,14,1,4,114,31,30,13,42,3,3,2,0,1,10,45.2
100502,621043,"Carlos Correa",29,2024,"MIN",86,367,319,99,63,20,2,14,165,55,54,40,61,3,0,0,0,4,6,38.2
100988,622534,"Manuel Margot",29,2024,"MIN",119,343,315,75,53,17,1,4,106,37,31,21,54,3,5,0,1,3,11,27
101165,622761,"Jorge Mateo",29,2024,"BAL",66,208,192,44,23,14,2,5,77,30,18,10,48,1,13,2,2,3,3,30
101514,623912,"Harold Ramírez",29,2024,,73,246,238,62,52,7,1,2,77,28,29,5,50,2,6,2,0,1,3,14.3
101568,623993,"Anthony Santander",29,2024,"BAL",155,665,595,140,69,25,2,44,301,91,102,58,129,7,2,0,0,5,10,57.1
101603,624413,"Pete Alonso",29,2024,"NYM",162,695,608,146,81,31,0,34,279,91,88,70,172,13,3,0,0,4,16,41.8
101605,624415,"Cavan Biggio",29,2024,,72,224,188,37,27,5,0,5,57,27,19,24,72,8,2,0,2,0,1,37
101630,624512,"Reese McGuire",29,2024,"BOS",51,158,139,29,23,3,0,3,41,10,18,13,39,2,3,0,1,3,4,40
102559,641487,"J.P. Crawford",29,2024,"SEA",105,451,392,79,52,16,2,9,126,55,37,52,102,6,5,0,0,1,6,43.6
102606,641645,"Luis Guillorme",29,2024,,65,187,161,33,23,9,1,0,44,14,10,23,36,0,4,2,1,2,7,0
102612,641680,"Jonah Heim",29,2024,"TEX",131,491,459,101,75,12,1,13,154,45,59,26,90,4,1,1,0,2,13,48.9
102667,641856,"Billy McKinney",29,2024,"PIT",10,28,25,5,4,1,0,0,6,4,2,2,13,1,0,0,0,0,1,50
102668,641857,"Ryan McMahon",29,2024,"COL",153,645,567,137,89,28,0,20,225,68,65,69,185,3,4,6,0,4,10,42.6
102704,641933,"Tyler O'Neill",29,2024,"BOS",113,473,411,99,50,18,0,31,210,74,61,53,159,7,4,0,0,2,14,47.3
102745,642086,"Dominic Smith",29,2024,,92,307,275,64,36,22,0,6,104,33,34,28,76,4,1,1,0,0,7,30.3
