"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
135580,666165,"Blake Sabol",25,2023,"SF",109,344,310,36,13,44,4,7,34,0.158,0.235,0.301,0.394,0.695,80,,1.2,0.7
136753,669699,"Braden Shewmake",25,2023,"ATL",1,4,4,0,0,0,0,0,25,0,0,0,0,0,94,,0,0
137201,669701,"Josh Smith",25,2023,"TEX",85,232,195,29,6,15,1,10.8,23.7,0.144,0.185,0.304,0.328,0.632,93,,-0.2,0.7
137710,668715,"Spencer Steer",25,2023,"CIN",156,665,582,74,23,86,15,10.2,20.9,0.192,0.271,0.356,0.464,0.82,110,,-2.8,2.5
137906,681082,"Bryson Stott",25,2023,"PHI",151,640,585,78,15,62,31,6.1,15.6,0.138,0.28,0.329,0.419,0.748,93,,4.7,1.9
137926,669065,"Kyle Stowers",25,2023,"BAL",12,33,30,1,0,0,0,9.1,36.4,0,0.067,0.152,0.067,0.219,73,,-0.2,0
139109,669707,"Jared Triolo",25,2023,"PIT",54,209,181,30,3,21,6,11.5,30.1,0.099,0.298,0.388,0.398,0.786,88,,1,0.6
140293,670242,"Matt Wallner",25,2023,"MIN",72,254,213,42,14,41,2,11,31.5,0.258,0.249,0.37,0.507,0.877,127,,0.7,1.7
142212,683737,"Michael Busch",25,2023,"LAD",26,81,72,9,2,7,1,9.9,33.3,0.125,0.167,0.247,0.292,0.539,76,,-0.4,0
142220,673962,"Josh Jung",25,2023,"TEX",122,515,478,75,23,70,1,5.8,29.3,0.201,0.266,0.315,0.467,0.782,104,,4.6,2.5
142821,683734,"Andrew Vaughn",25,2023,"CWS",152,615,566,67,21,80,0,5.9,21,0.171,0.258,0.314,0.429,0.743,111,,0.1,2.3
143718,686490,"Cam Eden",25,2023,"TOR",4,6,6,1,0,0,0,0,33.3,0,0.167,0.167,0.167,0.334,90,,0,0
143743,686452,"Drew Millas",25,2023,"WSH",11,33,28,1,1,6,0,12.1,15.2,0.179,0.286,0.375,0.464,0.839,105,,-0.4,0.1
143748,686469,"Vinnie Pasquantino",25,2023,"KC",61,260,231,24,9,26,0,9.6,11.9,0.19,0.247,0.324,0.437,0.761,104,,-0.1,0.8
143787,686527,"Dominic Canzone",25,2023,,58,182,173,23,6,21,1,4.4,17.6,0.179,0.22,0.258,0.399,0.657,96,,-0.2,0.5
143845,686668,"Brenton Doyle",25,2023,"COL",122,431,399,48,10,48,22,5.1,35,0.14,0.203,0.25,0.343,0.593,72,,4.4,0.7
143884,686531,"Andre Lipcius",25,2023,"DET",13,38,35,3,1,4,0,7.9,21.1,0.114,0.286,0.342,0.4,0.742,89,,-0.4,0.1
143892,686681,"Michael Massey",25,2023,"KC",128,461,428,42,15,55,6,5.2,21.5,0.152,0.229,0.274,0.381,0.655,86,,-1.3,0.9
144013,686823,"Will Brennan",25,2023,"CLE",134,455,432,41,5,41,13,3.5,12.5,0.09,0.266,0.299,0.356,0.655,83,,1.8,0.6
144197,687462,"Spencer Horwitz",25,2023,"TOR",15,44,39,5,1,7,0,9.1,27.3,0.128,0.256,0.341,0.385,0.726,87,,0,0.1
104004,645277,"Ozzie Albies",26,2023,"ATL",148,660,596,96,33,109,13,7,16.2,0.233,0.28,0.336,0.513,0.849,108,,-0.4,3.2
104023,645302,"Victor Robles",26,2023,"WSH",35,126,107,15,0,8,8,8.7,14.3,0.065,0.299,0.385,0.364,0.749,104,,-1.6,0.3
104033,645444,"Jose Herrera",26,2023,"AZ",38,120,101,15,0,7,1,10.8,25,0.05,0.208,0.296,0.257,0.553,81,,-9.9,-0.8
104042,646240,"Rafael Devers",26,2023,"BOS",153,656,580,90,33,100,5,9.5,19.2,0.229,0.271,0.351,0.5,0.851,131,,-1.9,4.5
104096,649966,"Luis Urías",26,2023,,49,177,144,18,3,18,0,11.9,23.2,0.104,0.194,0.337,0.299,0.636,99,,-0.4,0.6
104123,650333,"Luis Arraez",26,2023,"MIA",147,617,574,71,10,69,3,5.7,5.5,0.115,0.354,0.393,0.469,0.862,118,,2.2,3.7
104176,650391,"Eloy Jiménez",26,2023,"CWS",120,489,456,50,18,64,0,6.1,19,0.169,0.272,0.317,0.441,0.758,111,,-0.4,1.7
104180,650402,"Gleyber Torres",26,2023,"NYY",158,672,596,90,25,68,13,10,14.6,0.18,0.273,0.347,0.453,0.8,117,,-2.1,4
104205,650489,"Willi Castro",26,2023,"MIN",119,409,358,60,9,34,33,8.3,24.2,0.154,0.257,0.339,0.411,0.75,99,,0.6,1.6
104261,650559,"Bryan De La Cruz",26,2023,"MIA",152,626,579,60,19,78,4,6.4,22.7,0.154,0.257,0.304,0.411,0.715,93,,-4,1
104290,650619,"Meibrys Viloria",26,2023,"CLE",3,4,3,0,0,0,0,25,0,0,0,0.25,0,0.25,99,,-0.6,-0.1
104450,650859,"Luis Rengifo",26,2023,"LAA",123,445,394,55,16,51,6,9.2,18.4,0.18,0.264,0.339,0.444,0.783,110,,-0.7,2.2
104495,650907,"René Pinto",26,2023,"TB",32,105,103,10,6,16,0,1.9,32.4,0.204,0.252,0.267,0.456,0.723,94,,0.8,0.5
104562,655316,"Andruw Monasterio",26,2023,"MIL",90,315,282,38,3,27,7,8.9,21,0.089,0.259,0.33,0.348,0.678,87,,1.2,0.7
104616,656024,"Carlos Pérez",26,2023,"CWS",24,53,49,5,1,3,0,7.5,20.8,0.143,0.204,0.264,0.347,0.611,91,,-2.8,-0.2
104872,656821,"Kevin Padlo",26,2023,"LAA",3,8,8,1,0,0,0,0,0,0.125,0.125,0.125,0.25,0.375,106,,0,0
104934,657061,"Cole Tucker",26,2023,"COL",5,10,8,2,0,2,0,10,20,0,0.5,0.6,0.5,1.1,96,,0,0
105595,663905,"Travis Blankenhorn",26,2023,"WSH",10,37,31,2,1,1,0,16.2,16.2,0.097,0.161,0.297,0.258,0.555,105,,-0.2,0.1
105650,663550,"Trey Cabbage",26,2023,"LAA",21,56,53,5,1,7,1,3.6,46.4,0.113,0.208,0.232,0.321,0.553,60,,0.1,-0.1
105735,663757,"Trent Grisham",26,2023,"SD",151,555,469,67,13,50,15,13.5,27.7,0.154,0.198,0.315,0.352,0.667,93,,-3.2,1.5
106121,663647,"Ke'Bryan Hayes",26,2023,"PIT",122,525,494,65,15,61,10,5.3,19.8,0.182,0.271,0.309,0.453,0.762,92,,4,1.9
106439,663630,"Ryan McKenna",26,2023,"BAL",59,139,122,23,2,18,5,6.5,28.8,0.107,0.254,0.316,0.361,0.677,76,,1.4,0.2
106527,663624,"Ryan Mountcastle",26,2023,"BAL",115,470,423,64,18,68,3,7.9,22.8,0.182,0.27,0.328,0.452,0.78,114,,0.4,1.9
106548,647304,"Josh Naylor",26,2023,"CLE",121,495,452,52,17,97,10,6.7,13.7,0.181,0.308,0.354,0.489,0.843,115,,0.2,2.2
106555,663527,"Tyler Nevin",26,2023,"DET",41,111,95,11,2,10,0,10.8,22.5,0.116,0.2,0.306,0.316,0.622,91,,-0.6,0.2
106659,663368,"Blake Perkins",26,2023,"MIL",54,168,143,28,4,20,5,13.7,27.4,0.133,0.217,0.325,0.35,0.675,83,,3.6,0.6
106744,663586,"Austin Riley",26,2023,"ATL",159,715,636,117,37,97,3,8.3,24.1,0.234,0.281,0.345,0.516,0.861,120,,3.7,4.4
106765,663898,"Brendan Rodgers",26,2023,"COL",45,192,178,21,4,20,0,5.7,21.4,0.129,0.258,0.313,0.388,0.701,92,,0.5,0.6
106960,663886,"Tyler Stephenson",26,2023,"CIN",136,517,465,59,13,56,0,9.1,26.1,0.135,0.243,0.317,0.378,0.695,78,,-9.7,-0.6
107047,663656,"Kyle Tucker",26,2023,"HOU",157,674,574,97,29,112,30,11.9,13.6,0.233,0.284,0.369,0.517,0.886,141,,-3,5
107130,663897,"Luke Williams",26,2023,,11,19,19,1,0,0,4,0,36.8,0,0.053,0.053,0.053,0.106,82,,0,0.1
107577,668843,"Conner Capel",26,2023,"OAK",29,86,73,6,0,3,5,14,29.1,0.068,0.26,0.372,0.329,0.701,84,,0,0.1
109054,666164,"Blake Rutherford",26,2023,"WSH",12,36,35,4,0,2,0,2.8,27.8,0,0.171,0.194,0.171,0.365,80,,-0.2,0
109090,647351,"Abraham Toro",26,2023,"MIL",8,21,18,4,2,9,0,9.5,23.8,0.333,0.444,0.524,0.778,1.302,112,,-0.1,0.1
109147,670541,"Yordan Alvarez",26,2023,"HOU",114,496,410,77,31,97,0,13.9,18.5,0.29,0.293,0.407,0.583,0.99,167,,-1.2,5.3
109531,676609,"José Caballero",26,2023,"SEA",100,280,231,37,4,26,26,10,23.6,0.1,0.221,0.343,0.32,0.663,91,,0.9,1
110280,665155,"Nick Maton",26,2023,"DET",93,293,249,29,8,32,1,13,24.9,0.133,0.173,0.288,0.305,0.593,91,,-0.8,0.6
110855,675656,"Kevin Smith",26,2023,"OAK",46,146,135,15,5,11,1,3.4,34.9,0.141,0.185,0.22,0.326,0.546,64,,0,-0.1
110995,662139,"Daulton Varsho",26,2023,"TOR",154,581,527,65,20,61,16,7.7,23.2,0.169,0.22,0.285,0.389,0.674,93,,2.2,1.9
111033,670764,"Taylor Walls",26,2023,"TB",94,349,303,50,8,36,22,12.6,26.4,0.132,0.201,0.305,0.333,0.638,79,,1.6,0.7
111855,666906,"Jake Alu",26,2023,"WSH",50,175,159,14,2,16,5,5.7,24,0.063,0.226,0.282,0.289,0.571,76,,-0.1,0.1
112733,663609,"Luken Baker",26,2023,"STL",33,99,86,9,2,10,0,13.1,31.3,0.105,0.209,0.313,0.314,0.627,90,,0,0.1
112968,663698,"Joey Bart",26,2023,"SF",28,95,87,9,0,5,0,3.2,24.2,0.057,0.207,0.263,0.264,0.527,77,,2.9,0.4
113905,664761,"Alec Bohm",26,2023,"PHI",145,611,558,74,20,97,4,6.9,15.4,0.163,0.274,0.327,0.437,0.764,102,,-2.8,2.2
114769,680814,"Peyton Burdick",26,2023,"MIA",12,37,33,4,1,2,1,8.1,48.6,0.152,0.182,0.27,0.333,0.603,62,,-0.2,-0.1
115362,681962,"Vinny Capra",26,2023,"PIT",8,21,18,3,0,1,0,9.5,23.8,0.056,0.167,0.25,0.222,0.472,85,,0,0.1
118722,680977,"Brendan Donovan",26,2023,"STL",94,371,327,48,11,34,5,8.9,14.3,0.138,0.284,0.365,0.422,0.787,110,,-0.2,1.8
119003,680776,"Jarren Duran",26,2023,"BOS",100,362,332,46,8,40,24,6.6,24.9,0.187,0.295,0.346,0.482,0.828,87,,3.5,1.3
119087,681987,"Nate Eaton",26,2023,"KC",22,56,53,2,0,1,3,3.6,37.5,0,0.075,0.125,0.075,0.2,60,,0.4,0
120337,663743,"Nick Fortes",26,2023,"MIA",100,323,294,33,6,26,4,5.3,18.3,0.095,0.204,0.263,0.299,0.562,78,,6.4,1.1
121858,663853,"Romy Gonzalez",26,2023,"CWS",38,97,93,11,3,14,7,2.1,37.1,0.183,0.194,0.208,0.376,0.584,73,,0.4,0
123806,663538,"Nico Hoerner",26,2023,"CHC",150,688,619,98,9,68,43,7.1,12.1,0.1,0.283,0.346,0.383,0.729,98,,-2.7,2.5
124341,663697,"Jonathan India",26,2023,"CIN",119,529,454,78,17,61,14,9.8,20.6,0.163,0.244,0.338,0.407,0.745,112,,-1.2,2.1
124395,664728,"Kyle Isbel",26,2023,"KC",89,313,292,45,5,34,7,5.4,18.8,0.14,0.24,0.282,0.38,0.662,91,,0.5,1
124659,680777,"Ryan Jeffers",26,2023,"MIN",91,335,286,46,14,43,3,9.9,27.8,0.213,0.276,0.369,0.49,0.859,107,,-1.6,1.2
125216,663731,"Connor Kaiser",26,2023,"COL",2,4,4,0,0,0,0,0,50,0,0,0,0,0,117,,0,0
126235,663616,"Trevor Larnach",26,2023,"MIN",58,212,183,26,8,40,1,12.7,34,0.202,0.213,0.311,0.415,0.726,97,,-1.2,0.5
127403,663611,"Nick Madrigal",26,2023,"CHC",90,294,270,34,2,28,10,3.4,8.2,0.089,0.263,0.311,0.352,0.663,89,,2.7,1
129503,680911,"Owen Miller",26,2023,"MIL",88,314,291,29,5,27,13,5.4,19.4,0.11,0.261,0.303,0.371,0.674,85,,0.2,0.5
129840,663796,"Coco Montes",26,2023,"COL",17,41,38,3,1,3,0,4.9,29.3,0.132,0.184,0.244,0.316,0.56,79,,-0.1,0
131575,681546,"James Outman",26,2023,"LAD",150,567,483,86,23,70,16,12,31.9,0.188,0.248,0.353,0.437,0.79,95,,3.4,2.4
131734,680700,"Richie Palacios",26,2023,"STL",32,102,93,9,6,16,2,5.9,10.8,0.258,0.258,0.307,0.516,0.823,100,,0.9,0.4
133509,663728,"Cal Raleigh",26,2023,"SEA",145,569,513,78,30,75,0,9.5,27.8,0.224,0.232,0.306,0.456,0.762,113,,16.1,5.1
134357,663845,"Alfonso Rivas III",26,2023,,39,123,109,8,3,15,1,7.3,29.3,0.193,0.229,0.303,0.422,0.725,76,,0.1,0
137796,670276,"Cal Stevenson",26,2023,"SF",4,12,9,1,0,0,0,25,16.7,0,0,0.25,0,0.25,100,,-0.2,0.1
139799,679631,"Terrin Vavra",26,2023,"BAL",24,56,49,9,0,5,1,8.9,21.4,0,0.245,0.315,0.245,0.56,88,,-0.5,0.1
140000,663837,"Matt Vierling",26,2023,"DET",133,530,479,63,10,44,6,8.3,21.1,0.127,0.261,0.329,0.388,0.717,100,,-0.7,1.4
140051,681584,"David Villar",26,2023,"SF",43,140,124,15,5,12,1,7.9,32.1,0.169,0.145,0.236,0.315,0.551,91,,-0.1,0.2
144195,686759,"TJ Hopkins",26,2023,"CIN",21,44,41,7,0,1,1,4.5,38.6,0,0.171,0.227,0.171,0.398,67,,0.1,0
144923,687799,"Cade Marlowe",26,2023,"SEA",32,100,88,14,3,11,4,12,33,0.182,0.239,0.33,0.42,0.75,80,,0.4,0.2
100406,614177,"Franmil Reyes",27,2023,"KC",18,65,59,5,2,7,0,6.2,36.9,0.102,0.186,0.231,0.288,0.519,92,,-0.3,0.1
101622,624503,"Nick Gordon",27,2023,"MIN",34,93,91,13,2,7,0,1.1,11.8,0.143,0.176,0.185,0.319,0.504,92,,-0.5,0.2
102110,620443,"Luis Torrens",27,2023,,15,30,28,1,0,4,0,3.3,30,0.107,0.25,0.3,0.357,0.657,81,,-0.2,0
102202,624641,"Edmundo Sosa",27,2023,"PHI",94,300,279,34,10,30,4,2.7,24.7,0.176,0.251,0.293,0.427,0.72,89,,-0.3,0.7
102464,640492,"José Azocar",27,2023,"SD",44,102,91,16,2,9,8,3.9,23.5,0.132,0.231,0.278,0.363,0.641,84,,0,0.2
102514,641343,"Jake Bauers",27,2023,"NYY",82,272,242,28,12,30,3,9.9,34.9,0.211,0.202,0.279,0.413,0.692,96,,-0.7,0.6
102519,641355,"Cody Bellinger",27,2023,"CHC",130,556,499,95,26,97,20,7.2,15.6,0.218,0.307,0.356,0.525,0.881,106,,3,2.8
102864,642336,"Francisco Mejía",27,2023,"TB",45,160,150,22,5,19,0,3.8,23.8,0.173,0.227,0.258,0.4,0.658,77,,-8.2,-0.6
102876,642350,"Jose Siri",27,2023,"TB",100,364,338,58,25,56,12,5.5,35.7,0.272,0.222,0.267,0.494,0.761,90,,3.7,1.3
103203,642708,"Amed Rosario",27,2023,,141,545,510,70,6,58,15,5.3,18.2,0.116,0.263,0.305,0.378,0.683,88,,-2.7,1.3
103209,642715,"Willy Adames",27,2023,"MIL",149,638,553,73,24,80,5,11.1,25.9,0.19,0.217,0.31,0.407,0.717,102,,16.7,3.4
103225,642731,"Thairo Estrada",27,2023,"SF",119,530,495,63,14,49,23,4.2,22.6,0.145,0.271,0.315,0.416,0.731,89,,-1.2,1.5
103985,644374,"Yu Chang",27,2023,"BOS",37,111,104,12,6,18,4,2.7,29.7,0.192,0.163,0.202,0.356,0.558,78,,-0.9,0.1
104745,656308,"Michael Chavis",27,2023,"WSH",44,97,92,16,2,5,1,5.2,35.1,0.098,0.239,0.278,0.337,0.615,61,,0.4,0
104766,656371,"Isan Díaz",27,2023,,8,26,24,0,0,1,0,7.7,34.6,0,0.042,0.115,0.042,0.157,87,,0,0.1
104782,656448,"Stone Garrett",27,2023,"WSH",88,271,234,40,9,40,3,9.6,30.3,0.188,0.269,0.343,0.457,0.8,95,,-0.7,0.7
104926,657041,"Lane Thomas",27,2023,"WSH",156,682,628,101,28,86,20,5.3,25.8,0.201,0.268,0.315,0.468,0.783,100,,-0.2,1.9
104938,657077,"Alex Verdugo",27,2023,"BOS",139,602,546,81,13,54,5,7.5,15.4,0.158,0.264,0.324,0.421,0.745,97,,3.2,2
104942,657088,"Forrest Wall",27,2023,"ATL",10,15,13,6,1,2,5,13.3,26.7,0.385,0.462,0.533,0.846,1.379,87,,0,0.1
105339,658668,"Edward Olivares",27,2023,"KC",107,385,354,47,12,36,11,5.7,16.6,0.189,0.263,0.317,0.452,0.769,107,,-1,1.3
105420,656537,"Derek Hill",27,2023,"WSH",13,50,47,3,0,1,1,6,22,0.021,0.17,0.22,0.191,0.411,82,,0.2,0.1
106750,656896,"Emmanuel Rivera",27,2023,"AZ",84,283,257,32,4,29,1,7.8,19.8,0.097,0.261,0.314,0.358,0.672,88,,0.1,0.6
107233,664670,"Alejo Lopez",27,2023,"CIN",1,2,2,1,0,1,0,0,50,0.5,0.5,0.5,1,1.5,100,,0,0
107915,669742,"Darick Hall",27,2023,"PHI",18,56,54,2,1,3,0,3.6,32.1,0.074,0.167,0.196,0.241,0.437,64,,0,-0.1
107930,669720,"Austin Hays",27,2023,"BAL",142,566,520,76,16,67,5,6.7,24.9,0.169,0.275,0.325,0.444,0.769,100,,0.8,2
108097,641786,"Kyle Lewis",27,2023,"AZ",16,54,51,2,1,2,0,5.6,38.9,0.098,0.157,0.204,0.255,0.459,64,,-0.1,-0.1
108119,663993,"Nathaniel Lowe",27,2023,"TEX",161,724,623,89,17,82,1,12.8,22.8,0.152,0.262,0.36,0.414,0.774,108,,0.9,2.5
108175,670156,"Miles Mastrobuoni",27,2023,"CHC",58,149,133,24,1,5,13,8.7,21.5,0.06,0.241,0.308,0.301,0.609,81,,-0.1,0.3
109009,641943,"Joshua Palacios",27,2023,"PIT",86,264,247,26,10,40,5,4.5,21.2,0.174,0.239,0.279,0.413,0.692,93,,2,0.9
109162,670770,"TJ Friedl",27,2023,"CIN",138,556,488,73,18,66,27,8.5,16.2,0.189,0.279,0.352,0.467,0.819,93,,0.7,1.9
109294,656180,"Riley Adams",27,2023,"WSH",42,157,142,8,4,21,0,7,28,0.204,0.275,0.333,0.479,0.812,83,,-6.9,-0.4
109389,676625,"Rylan Bannon",27,2023,"HOU",2,6,6,0,0,0,0,0,50,0,0,0,0,0,90,,0,0
109483,656248,"Sean Bouchard",27,2023,"COL",16,43,38,11,4,7,0,9.3,32.6,0.368,0.316,0.372,0.684,1.056,97,,-0.6,0.1
109519,669394,"Jake Burger",27,2023,,141,540,492,71,34,80,1,5.9,27.6,0.268,0.25,0.309,0.518,0.827,111,,-0.5,2.6
109602,676391,"Ernie Clement",27,2023,"TOR",24,52,50,7,1,10,1,1.9,7.7,0.12,0.38,0.385,0.5,0.885,110,,0,0.3
109773,656403,"Drew Ellis",27,2023,"PHI",10,29,23,4,2,4,0,20.7,24.1,0.261,0.217,0.379,0.478,0.857,113,,0,0.1
109801,656413,"Stuart Fairchild",27,2023,"CIN",93,255,219,34,5,28,10,9.8,27.1,0.16,0.228,0.321,0.388,0.709,84,,1.7,0.6
109933,656484,"Tristan Gray",27,2023,"TB",2,5,5,1,1,1,0,0,0,0.6,0.4,0.4,1,1.4,112,,0,0
109984,656514,"Adam Haseley",27,2023,"CWS",18,39,36,6,0,2,1,7.7,20.5,0.056,0.222,0.282,0.278,0.56,87,,-0.2,0.1
110092,669369,"Bryce Johnson",27,2023,"SF",20,48,43,7,1,3,3,8.3,31.3,0.093,0.163,0.229,0.256,0.485,86,,-0.4,0.1
110106,667452,"Corey Julks",27,2023,"HOU",91,323,298,35,6,33,15,6.8,23.2,0.107,0.245,0.297,0.352,0.649,84,,-0.6,0.3
110229,676632,"Bligh Madris",27,2023,"HOU",11,30,26,4,0,0,0,13.3,23.3,0.038,0.154,0.267,0.192,0.459,89,,0,0.1
110358,676694,"Jake Meyers",27,2023,"HOU",104,341,309,42,10,33,5,7.6,25.8,0.155,0.227,0.296,0.382,0.678,83,,-0.6,0.6
110424,667472,"Dane Myers",27,2023,"MIA",21,70,67,9,1,9,1,2.9,27.1,0.09,0.269,0.286,0.358,0.644,73,,0.2,0.1
110445,676116,"Ryan Noda",27,2023,"OAK",128,495,406,63,16,54,3,15.6,34.3,0.177,0.229,0.364,0.406,0.77,102,,0.1,1.5
110809,676882,"Chandler Seagle",27,2023,"SD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,90,,0,0
110836,657757,"Gavin Sheets",27,2023,"CWS",117,344,311,24,10,43,1,8.1,19.2,0.129,0.203,0.267,0.331,0.598,80,,-1.3,0
110857,656976,"Pavin Smith",27,2023,"AZ",67,228,191,26,7,30,1,15.4,19.7,0.136,0.188,0.317,0.325,0.642,111,,-1.2,0.8
110964,676701,"Alan Trejo",27,2023,"COL",75,227,207,24,4,26,5,7,22.5,0.111,0.232,0.288,0.343,0.631,76,,-0.8,0
111074,676724,"Jared Young",27,2023,"CHC",16,47,43,8,2,8,2,6.4,27.7,0.279,0.186,0.255,0.465,0.72,93,,0,0.1
111161,657136,"Connor Wong",27,2023,"BOS",118,403,371,55,9,36,8,5.5,33.3,0.151,0.235,0.288,0.385,0.673,69,,-7.3,-0.5
111202,656495,"Dalton Guthrie",27,2023,"PHI",15,28,24,4,0,0,0,10.7,25,0.042,0.167,0.286,0.208,0.494,91,,-0.5,0
114350,681146,"Jonah Bride",27,2023,"OAK",38,106,88,9,0,7,0,10.4,20.8,0.034,0.17,0.286,0.205,0.491,87,,0.3,0.2
116408,665019,"Kody Clemens",27,2023,"PHI",47,148,139,15,4,13,0,5.4,27,0.137,0.23,0.277,0.367,0.644,75,,0.1,-0.1
117199,680418,"Tyler Cropley",27,2023,"KC",2,7,6,0,0,1,0,0,28.6,0,0.167,0.143,0.167,0.31,87,,-0.1,0
120642,681807,"David Fry",27,2023,"CLE",44,113,101,12,4,15,2,7.1,26.5,0.178,0.238,0.319,0.416,0.735,87,,-3.9,-0.2
123289,682073,"David Hensley",27,2023,"HOU",29,94,84,12,1,3,1,10.6,37.2,0.048,0.119,0.213,0.167,0.38,64,,0,-0.2
125523,673490,"Ha-Seong Kim",27,2023,"SD",149,626,538,84,17,60,38,12,19.8,0.138,0.26,0.351,0.398,0.749,101,,2.4,2.8
128053,679881,"J.P. Martínez",27,2023,"TEX",16,44,40,7,1,4,0,4.5,36.4,0.1,0.225,0.25,0.325,0.575,69,,-0.1,0
133136,682515,"Logan Porter",27,2023,"KC",10,38,31,4,1,3,0,13.2,28.9,0.129,0.194,0.324,0.323,0.647,89,,0.6,0.2
135620,663967,"César Salazar",27,2023,"HOU",10,19,18,1,0,0,0,5.3,31.6,0,0.111,0.158,0.111,0.269,83,,-0.4,0
137713,683021,"Michael Stefanic",27,2023,"LAA",24,71,62,5,0,6,0,11.3,11.3,0.065,0.29,0.38,0.355,0.735,103,,-0.1,0.3
69600,606115,"Orlando Arcia",28,2023,"ATL",138,533,488,66,17,65,1,7.3,19.1,0.156,0.264,0.321,0.42,0.741,108,,-2.5,2.6
70619,608348,"Carson Kelly",28,2023,,47,151,136,13,2,13,1,9.3,26.5,0.081,0.206,0.278,0.287,0.565,79,,-1,0.1
100263,608360,"Chris Okey",28,2023,"LAA",1,2,2,0,0,0,0,0,100,0,0,0,0,0,87,,0,0
100349,609280,"Miguel Andujar",28,2023,"PIT",28,90,84,9,4,18,2,6.7,14.4,0.226,0.25,0.3,0.476,0.776,102,,-0.3,0.3
100404,614173,"Franchy Cordero",28,2023,"NYY",22,71,69,9,6,13,0,2.8,35.2,0.29,0.188,0.211,0.478,0.689,89,,0.4,0.2
100502,621043,"Carlos Correa",28,2023,"MIN",133,580,514,60,18,65,0,10.2,22.6,0.169,0.23,0.312,0.399,0.711,94,,0,1.6
100988,622534,"Manuel Margot",28,2023,"TB",97,336,311,39,4,38,9,5.4,16.4,0.113,0.264,0.31,0.376,0.686,100,,0.3,1.2
101165,622761,"Jorge Mateo",28,2023,"BAL",112,350,318,58,7,34,32,6.3,23.4,0.123,0.217,0.267,0.34,0.607,76,,5.3,0.4
101281,623205,"Andrew Velazquez",28,2023,"LAA",46,94,81,12,2,3,13,10.6,31.9,0.111,0.173,0.264,0.284,0.548,75,,-1.2,0.1
101514,623912,"Harold Ramírez",28,2023,"TB",122,434,400,58,12,68,5,5.1,18.2,0.148,0.313,0.353,0.46,0.813,107,,0.2,1.4
101568,623993,"Anthony Santander",28,2023,"BAL",153,656,591,81,28,95,5,8.4,23.2,0.215,0.257,0.325,0.472,0.797,110,,-4.6,2.1
101603,624413,"Pete Alonso",28,2023,"NYM",154,658,568,92,46,118,4,9.9,22.9,0.287,0.217,0.318,0.504,0.822,135,,-1.6,4.7
101604,624414,"Christian Arroyo",28,2023,"BOS",61,207,196,23,3,24,1,3.4,22.2,0.128,0.24,0.267,0.367,0.634,87,,0.4,0.4
101605,624415,"Cavan Biggio",28,2023,"TOR",106,338,289,54,9,40,5,11.8,26,0.135,0.235,0.34,0.37,0.71,89,,-0.2,0.7
101630,624512,"Reese McGuire",28,2023,"BOS",68,206,187,15,1,16,2,5.3,25.7,0.091,0.267,0.31,0.358,0.668,71,,3.3,0.4
102429,640449,"Clint Frazier",28,2023,"CWS",27,76,66,10,0,3,4,13.2,30.3,0.045,0.197,0.303,0.242,0.545,78,,-0.6,0
102432,640457,"Austin Meadows",28,2023,"DET",6,21,21,0,0,2,0,0,14.3,0.048,0.238,0.238,0.286,0.524,94,,-0.1,0
102433,640458,"Óscar Mercado",28,2023,"STL",13,32,31,3,0,5,2,3.1,12.5,0.097,0.29,0.313,0.387,0.7,93,,-0.2,0
102559,641487,"J.P. Crawford",28,2023,"SEA",145,638,534,94,19,65,2,14.7,19.6,0.172,0.266,0.38,0.438,0.818,107,,-1,3.1
102606,641645,"Luis Guillorme",28,2023,"NYM",41,120,107,12,1,9,0,8.3,23.3,0.103,0.224,0.288,0.327,0.615,77,,-0.3,0.2
102612,641680,"Jonah Heim",28,2023,"TEX",128,500,456,61,18,95,2,8,19,0.18,0.259,0.318,0.439,0.757,105,,17.1,4.1
102667,641856,"Billy McKinney",28,2023,"NYY",47,147,128,19,6,14,1,11.6,26.5,0.18,0.227,0.32,0.406,0.726,109,,-0.2,0.7
102668,641857,"Ryan McMahon",28,2023,"COL",150,627,555,80,23,70,5,10.8,31.6,0.191,0.24,0.322,0.431,0.753,99,,0.3,3.2
102704,641933,"Tyler O'Neill",28,2023,"STL",70,266,238,27,9,21,5,10.5,25.2,0.172,0.231,0.312,0.403,0.715,101,,0.2,1
102745,642086,"Dominic Smith",28,2023,"WSH",146,586,527,57,12,46,1,8,15.5,0.112,0.254,0.326,0.366,0.692,102,,0.2,1.8
102764,642133,"Rowdy Tellez",28,2023,"MIL",104,351,311,26,13,47,0,10,24.5,0.161,0.215,0.291,0.376,0.667,79,,0.1,0
102779,642180,"Tyler Wade",28,2023,"OAK",25,55,51,8,0,2,4,7.3,23.6,0.059,0.255,0.309,0.314,0.623,86,,-0.1,0.1
103355,643289,"Mauricio Dubón",28,2023,"HOU",127,492,467,76,10,46,7,3.9,14.2,0.133,0.278,0.309,0.411,0.72,87,,0.2,1.1
103405,643376,"Danny Jansen",28,2023,"TOR",83,301,268,38,17,53,0,7.6,20.6,0.246,0.228,0.312,0.474,0.786,112,,4,1.9
