"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","R","HR","RBI","SB","BB%","K%","ISO","AVG","OBP","SLG","OPS","DRC+","DRB","DRP","WARP"
70327,543760,"Marcus Semien",31,2022,"TEX",161,724,657,101,26,83,25,7.3,16.6,0.181,0.248,0.304,0.429,0.733,100,,7,3.6
99919,572228,"Luke Voit",31,2022,,135,568,500,55,22,69,1,9.7,31.5,0.176,0.226,0.308,0.402,0.71,107,,0,2
99953,573262,"Mike Yastrzemski",31,2022,"SF",148,558,485,73,17,57,5,10.9,25.3,0.177,0.214,0.305,0.392,0.697,99,,1.9,2.1
100007,571970,"Max Muncy",31,2022,"LAD",136,565,464,69,21,69,2,15.9,25,0.188,0.196,0.329,0.384,0.713,102,,1.7,2
100121,572233,"Christian Walker",31,2022,"AZ",160,667,583,84,36,94,2,10.3,19.6,0.235,0.242,0.327,0.477,0.804,132,,4,4.4
100171,571657,"Kyle Farmer",31,2022,"CIN",145,583,526,58,14,78,4,5.7,17,0.131,0.255,0.315,0.386,0.701,92,,-0.9,1.4
100496,621035,"Chris Taylor",31,2022,"LAD",118,454,402,45,10,43,10,9.7,35.2,0.152,0.221,0.304,0.373,0.677,77,,-0.5,0.3
103340,643265,"Garrett Cooper",31,2022,"MIA",119,469,414,37,9,50,0,8.5,25.4,0.155,0.261,0.337,0.415,0.752,108,,0.2,1.6
55877,514888,"Jose Altuve",32,2022,"HOU",141,604,527,103,28,57,18,10.9,14.4,0.233,0.3,0.387,0.533,0.92,137,,-0.9,5.2
56289,518692,"Freddie Freeman",32,2022,"LAD",159,708,612,117,21,100,13,11.9,14.4,0.186,0.325,0.407,0.511,0.918,151,,-0.8,5.8
56444,514917,"César Hernández",32,2022,"WSH",147,617,560,64,1,34,10,7.3,18.5,0.07,0.248,0.311,0.318,0.629,88,,-2.7,1.1
56761,516416,"Jean Segura",32,2022,"PHI",98,387,354,45,10,33,13,6.5,15,0.11,0.277,0.336,0.387,0.723,108,,-2,1.8
57335,521692,"Salvador Perez",32,2022,"KC",114,473,445,48,23,76,0,3.8,23,0.211,0.254,0.292,0.465,0.757,109,,-14,0.8
57514,519203,"Anthony Rizzo",32,2022,"NYY",129,548,465,77,32,75,6,10.6,18.4,0.256,0.224,0.338,0.48,0.818,119,,-1.6,2.4
57556,519317,"Giancarlo Stanton",32,2022,"NYY",110,452,398,53,31,78,0,11.1,30.3,0.251,0.211,0.297,0.462,0.759,120,,-2.8,2
57919,543257,"Robbie Grossman",32,2022,,128,477,411,40,7,45,6,11.7,27,0.102,0.209,0.31,0.311,0.621,85,,1.9,0.9
57967,543305,"Aaron Hicks",32,2022,"NYY",124,453,384,54,8,40,10,13.7,24.1,0.096,0.216,0.33,0.313,0.643,105,,0.6,2.1
57988,543333,"Eric Hosmer",32,2022,,103,419,380,38,8,44,0,8.8,15.3,0.113,0.268,0.334,0.382,0.716,107,,-1.4,1.2
59871,542583,"Jesús Aguilar",32,2022,,129,507,464,39,16,51,1,5.5,23.5,0.144,0.235,0.281,0.379,0.66,90,,-0.1,0.5
61044,578428,"Jose Iglesias",32,2022,"COL",118,467,439,48,3,47,2,3.6,12,0.089,0.292,0.328,0.38,0.708,101,,-2.4,1.6
65992,543807,"George Springer",32,2022,"TOR",133,583,513,89,25,76,14,9.3,17.2,0.205,0.267,0.342,0.472,0.814,116,,0.5,3.4
68302,598265,"Jackie Bradley Jr.",32,2022,,116,370,344,30,4,38,2,6.5,20.8,0.108,0.203,0.255,0.311,0.566,76,,2.7,0.6
69159,542932,"Jon Berti",32,2022,"MIA",101,404,358,47,4,28,41,10.4,22,0.098,0.24,0.324,0.338,0.662,96,,0.2,1.2
70301,543068,"C.J. Cron",32,2022,"COL",150,632,575,79,29,102,0,6.8,25.9,0.21,0.257,0.315,0.468,0.783,109,,0.1,2.3
71054,543592,"Austin Nola",32,2022,"SD",106,397,347,40,4,40,2,8.6,15.1,0.078,0.251,0.321,0.329,0.65,99,,-11.6,0.3
71213,607732,"Jacob Stallings",32,2022,"MIA",110,384,346,25,4,34,0,7.6,21.6,0.069,0.223,0.292,0.292,0.584,80,,-2.2,0.6
100666,621563,"Joey Wendle",32,2022,"MIA",100,371,347,27,3,32,12,4,13.5,0.101,0.259,0.297,0.36,0.657,85,,2.2,0.8
46980,462101,"Elvis Andrus",33,2022,,148,577,535,66,17,58,18,6.8,15.9,0.155,0.249,0.303,0.404,0.707,99,,-7,1.5
51611,500743,"Miguel Rojas",33,2022,"MIA",138,507,471,34,6,36,9,5.1,12,0.087,0.236,0.283,0.323,0.606,87,,-0.3,1
51653,500871,"Eduardo Escobar",33,2022,"NYM",134,542,495,58,20,69,0,7.4,23.8,0.19,0.24,0.295,0.43,0.725,102,,-7.8,1.1
55784,518595,"Travis d'Arnaud",33,2022,"ATL",107,426,396,61,18,60,0,4.5,21.1,0.205,0.268,0.319,0.472,0.791,100,,7.4,2.7
56034,516782,"Starling Marte",33,2022,"NYM",118,505,466,76,16,63,18,5.1,19.2,0.176,0.292,0.347,0.468,0.815,117,,3.8,3.3
59339,518934,"DJ LeMahieu",33,2022,"NYY",125,541,467,74,12,46,4,12.4,13.1,0.116,0.261,0.357,0.377,0.734,120,,2,3.3
65870,518735,"Yasmani Grandal",33,2022,"CWS",98,376,327,15,5,27,1,12,21,0.067,0.202,0.301,0.269,0.57,90,,2,1.1
66950,592192,"Mark Canha",33,2022,"NYM",138,542,462,71,13,61,3,8.9,17.9,0.136,0.266,0.367,0.403,0.77,119,,-1.7,2.9
67175,593160,"Whit Merrifield",33,2022,,137,550,504,70,11,58,16,6.9,15.5,0.125,0.25,0.298,0.375,0.673,90,,-1.2,1.2
50106,502054,"Tommy Pham",34,2022,,144,622,554,89,17,63,8,9,26.8,0.137,0.236,0.312,0.374,0.686,94,,-5.2,1.4
52260,444482,"David Peralta",34,2022,,134,490,439,39,12,59,1,8.4,23.3,0.164,0.251,0.316,0.415,0.731,92,,-2.3,1
57951,543281,"Josh Harrison",34,2022,"CWS",117,425,386,50,7,27,2,4.9,16.7,0.114,0.256,0.317,0.37,0.687,89,,-2.5,0.8
59275,502110,"J.D. Martinez",34,2022,"BOS",139,596,533,76,16,62,0,8.7,24.3,0.174,0.274,0.341,0.448,0.789,122,,0,2.5
59307,502671,"Paul Goldschmidt",34,2022,"STL",151,651,561,106,35,115,7,12.1,21.7,0.26,0.317,0.404,0.578,0.982,154,,2.2,6
60932,572041,"AJ Pollock",34,2022,"CWS",132,527,489,61,14,56,3,6.1,18.6,0.143,0.245,0.292,0.389,0.681,97,,-0.4,1.6
67728,594777,"Kole Calhoun",34,2022,"TEX",124,424,388,36,12,49,3,6.4,32.1,0.134,0.196,0.257,0.33,0.587,68,,-4,-0.8
46400,457705,"Andrew McCutchen",35,2022,"MIL",134,580,515,66,17,69,8,9.8,21.4,0.148,0.237,0.316,0.384,0.7,96,,0.6,1.5
48082,455117,"Martín Maldonado",35,2022,"HOU",110,379,344,40,15,45,0,5.8,30.6,0.166,0.186,0.248,0.352,0.6,75,,5,1
57758,543063,"Brandon Crawford",35,2022,"SF",118,458,407,50,9,52,1,8.5,21.4,0.113,0.231,0.308,0.344,0.652,88,,-3.9,0.7
60918,573131,"Darin Ruf",35,2022,,118,388,334,52,11,45,2,11.6,27.1,0.135,0.204,0.307,0.338,0.645,99,,-1.7,0.8
102005,547989,"José Abreu",35,2022,"CWS",157,679,601,85,15,75,0,9.1,16.2,0.141,0.304,0.378,0.446,0.824,150,,-0.7,5.9
48929,467793,"Carlos Santana",36,2022,,131,506,431,52,19,60,0,14,17.4,0.174,0.202,0.316,0.376,0.692,113,,0.8,2.2
52804,453568,"Charlie Blackmon",36,2022,"COL",135,577,530,60,16,78,4,5.5,18.9,0.155,0.264,0.314,0.419,0.733,91,,0.1,1
56185,518626,"Josh Donaldson",36,2022,"NYY",131,546,478,59,15,62,2,9.9,27.1,0.153,0.222,0.308,0.374,0.682,95,,5.3,1.8
51991,457759,"Justin Turner",37,2022,"LAD",128,532,468,61,13,81,3,9.4,16.7,0.16,0.278,0.35,0.438,0.788,120,,-0.6,2.7
45487,458015,"Joey Votto",38,2022,"CIN",91,376,322,31,11,41,0,11.7,25.8,0.165,0.205,0.319,0.37,0.689,92,,0,0.4
51408,493329,"Yuli Gurriel",38,2022,"HOU",145,584,545,53,8,53,8,5.1,12.5,0.117,0.242,0.288,0.36,0.648,83,,-0.1,-0.1
31483,408234,"Miguel Cabrera",39,2022,"DET",112,433,397,25,5,43,1,6.5,23.3,0.063,0.254,0.305,0.317,0.622,89,,0,0.4
34302,443558,"Nelson Cruz",42,2022,"WSH",124,507,448,50,10,64,4,9.7,23.5,0.103,0.234,0.313,0.337,0.65,110,,0,1.8
