"bpid","mlbid","Name","Age","Season","Team","G","PA","AB","H","1B","2B","3B","HR","TB","R","RBI","BB","K","HBP","SB","CS","SF","SH","GDP","GUILLEN"
46980,462101,"Elvis Andrus",34,2023,"CWS",111,406,374,94,67,20,1,6,134,39,44,25,71,4,12,4,1,2,11,20.5
51611,500743,"Miguel Rojas",34,2023,"LAD",123,423,385,91,69,16,1,5,124,49,31,26,48,5,8,3,2,5,12,28.6
57478,519058,"Mike Moustakas",34,2023,,111,386,352,87,60,15,0,12,138,43,48,23,95,3,0,0,0,8,8,34.9
59339,518934,"DJ LeMahieu",34,2023,"NYY",136,562,497,121,81,22,3,15,194,55,44,60,125,3,2,2,0,2,14,49.1
65870,518735,"Yasmani Grandal",34,2023,"CWS",116,405,363,85,63,14,0,8,123,33,33,36,86,4,0,0,0,2,11,48.5
66950,592192,"Mark Canha",34,2023,,135,507,435,114,77,25,1,11,174,51,62,49,79,17,11,1,0,6,11,33.3
67175,593160,"Whit Merrifield",34,2023,"TOR",144,592,547,149,111,27,0,11,209,66,67,36,101,3,26,10,0,6,17,27.3
48772,456781,"Donovan Solano",35,2023,"MIN",133,450,394,111,79,26,1,5,154,43,38,40,100,15,0,0,0,1,8,48.8
50106,502054,"Tommy Pham",35,2023,,127,481,426,109,63,27,3,16,190,55,68,47,106,2,22,3,0,6,13,43.6
52260,444482,"David Peralta",35,2023,"LAD",132,422,394,102,69,25,1,7,150,47,55,20,72,2,4,1,0,6,9,31.9
59275,502110,"J.D. Martinez",35,2023,"LAD",112,479,432,117,55,27,2,33,247,61,103,34,149,2,1,0,0,9,11,60.7
59307,502671,"Paul Goldschmidt",35,2023,"STL",154,687,593,159,103,31,0,25,265,89,80,87,161,3,11,2,0,3,13,46.1
60834,543228,"Yan Gomes",35,2023,"CHC",115,419,382,102,70,20,2,10,156,44,63,21,81,9,1,0,0,7,12,36.4
65767,474832,"Brandon Belt",35,2023,"TOR",103,404,339,86,44,23,0,19,166,53,43,61,141,2,0,0,0,2,5,49.1
46400,457705,"Andrew McCutchen",36,2023,"PIT",112,473,390,100,69,19,0,12,155,55,43,75,100,4,11,3,0,4,10,40
48082,455117,"Martín Maldonado",36,2023,"HOU",116,407,362,69,42,12,0,15,126,33,36,30,139,3,0,0,12,0,11,60.6
102005,547989,"José Abreu",36,2023,"HOU",141,594,540,128,86,23,1,18,207,62,90,42,130,6,0,1,0,6,17,56.5
48929,467793,"Carlos Santana",37,2023,,146,619,550,132,75,33,1,23,236,78,86,65,104,0,6,0,0,4,13,44.9
52804,453568,"Charlie Blackmon",37,2023,"COL",96,413,359,100,63,24,5,8,158,57,40,39,55,11,4,1,0,4,8,28.1
51991,457759,"Justin Turner",38,2023,"BOS",146,626,558,154,100,31,0,23,254,86,96,51,110,11,4,1,0,6,11,48.8
