"bpid","mlbid","Name","Age","Season","Team","G","GS","CG","IP","W","L","SV","BS","HLD","ERA","R","ER","1B","2B","3B","HR","TB","BB","K","HBP","TBF","Pitches"
104258,650556,"Bryan Abreu",26,2023,"HOU",72,0,0,72,3,2,5,4,24,1.75,17,14,29,9,0,6,71,31,100,3,287,1211
104481,650893,"Génesis Cabrera",26,2023,,61,0,0,55.7,2,1,0,3,11,4.04,28,25,28,13,0,8,86,24,58,2,239,946
104495,650907,"René Pinto",26,2023,"TB",1,0,0,1,0,0,0,0,0,45,5,5,1,1,0,3,15,0,0,0,8,26
104499,650911,"Cristopher Sánchez",26,2023,"PHI",19,18,0,99.3,3,5,0,0,0,3.44,44,38,52,18,2,16,158,16,96,3,396,1459
104739,656271,"Brock Burke",26,2023,"TEX",53,0,0,59.7,5,3,0,2,12,4.37,32,29,44,6,1,13,111,9,52,2,250,913
104799,656529,"Sam Hentges",26,2023,"CLE",56,0,0,52.3,3,2,0,3,17,3.61,24,21,42,8,1,2,69,18,56,0,223,852
105007,657277,"Logan Webb",26,2023,"SF",33,33,2,216,11,13,0,0,0,3.25,83,78,143,34,4,20,303,31,194,5,850,3182
105525,658648,"Pedro Avila",26,2023,"SD",14,6,0,50.3,2,2,0,0,0,3.22,23,18,29,11,0,3,63,25,54,5,220,895
105859,664747,"Alexis Díaz",26,2023,"CIN",71,0,0,67.3,9,6,37,3,2,3.07,30,23,30,10,0,4,66,36,86,10,286,1161
105889,650960,"Daniel Duarte",26,2023,"CIN",31,0,0,31.7,3,0,1,0,2,3.69,14,13,17,2,0,5,41,20,23,1,136,572
105915,664744,"Jose Espada",26,2023,"SD",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,25
105936,663559,"Bailey Falter",26,2023,,18,14,0,80.7,2,9,0,0,0,5.36,55,48,59,17,1,17,164,20,60,0,347,1295
105950,657571,"Caleb Ferguson",26,2023,"LAD",68,7,0,60.3,7,4,3,5,17,3.43,30,23,50,9,1,4,87,23,70,8,270,1065
106195,664299,"Cristian Javier",26,2023,"HOU",31,31,0,162,10,5,0,0,0,4.56,85,82,81,33,4,25,259,62,159,7,687,2882
106280,663567,"Peter Lambert",26,2023,"COL",25,11,0,87.3,3,7,0,0,0,5.36,54,52,49,17,9,18,182,28,71,5,375,1450
106391,661309,"Adrián Martínez",26,2023,"OAK",22,1,0,55,0,2,0,0,1,4.75,31,29,41,8,2,8,95,19,47,5,241,943
106439,663630,"Ryan McKenna",26,2023,"BAL",1,0,0,1,0,0,0,0,0,18,2,2,3,1,0,0,5,0,0,0,6,18
106598,661383,"Oliver Ortega",26,2023,"MIN",10,0,0,14.7,0,1,0,0,1,4.3,7,7,8,1,0,2,18,6,14,1,62,236
106732,660593,"Denyi Reyes",26,2023,"NYM",9,3,0,19.7,0,2,0,0,1,7.78,17,17,18,3,1,3,39,8,17,1,90,333
106864,663574,"Tony Santillan",26,2023,"CIN",3,0,0,3.3,1,0,0,0,0,2.7,1,1,2,2,0,0,6,5,1,0,18,59
107130,663897,"Luke Williams",26,2023,"LAD",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
107143,663765,"Jake Woodford",26,2023,"STL",15,8,0,47.7,2,3,0,0,0,6.23,34,33,35,13,2,11,111,22,29,3,222,909
107190,663542,"Bryan Hudson",26,2023,"LAD",6,0,0,8.7,0,0,0,0,0,7.27,7,7,9,2,0,1,17,4,7,1,44,164
107237,663558,"Jovani Moran",26,2023,"MIN",43,0,0,42.3,2,2,0,1,9,5.31,27,25,26,3,3,3,53,27,48,0,184,750
107254,663776,"Patrick Sandoval",26,2023,"LAA",28,28,0,144.7,7,13,0,0,0,4.11,89,66,103,29,1,12,212,74,128,4,652,2620
107962,663855,"Jordan Hicks",26,2023,,65,0,0,65.7,3,9,12,3,13,3.29,30,24,41,11,1,4,82,32,81,4,285,1114
108361,665625,"Elvis Peguero",26,2023,"MIL",59,0,0,61.3,4,5,1,5,21,3.38,25,23,40,4,1,4,67,26,54,4,252,913
109007,656820,"Nicholas Padilla",26,2023,"CWS",3,0,0,4.7,0,1,0,0,0,5.79,3,3,5,3,0,1,15,1,6,0,23,100
109051,668941,"JoJo Romero",26,2023,"STL",27,0,0,36.7,4,2,3,2,3,3.68,17,15,22,4,2,1,40,10,42,1,147,551
109166,656266,"J.B. Bukauskas",26,2023,,6,0,0,7,0,0,0,1,0,1.29,2,1,5,1,0,0,7,3,7,1,30,101
110000,672578,"Carlos Hernández",26,2023,"KC",67,4,0,70,1,10,4,6,17,5.27,43,41,33,17,2,10,113,32,77,1,301,1251
110045,675921,"Spencer Howard",26,2023,"TEX",3,0,0,3.3,0,0,0,0,0,10.8,4,4,3,0,0,1,7,3,2,1,18,80
110436,669459,"Kyle Nelson",26,2023,"AZ",68,2,0,56,7,4,0,4,11,4.18,30,26,35,12,0,12,107,14,67,1,239,878
110903,676702,"Hunter Stratton",26,2023,"PIT",8,0,0,12,0,0,0,1,0,2.25,3,3,3,3,1,2,20,3,10,1,47,174
111134,663878,"Nate Pearson",26,2023,"TOR",35,0,0,42.7,5,2,1,2,3,4.85,25,23,21,8,0,7,65,18,43,3,182,737
111196,677651,"Luis Garcia",26,2023,"HOU",6,6,0,27,2,2,0,0,0,4,12,12,13,8,1,3,44,10,31,1,115,459
111247,647315,"Zach Pop",26,2023,"TOR",15,0,0,13.7,1,1,0,0,1,6.59,11,10,6,1,0,4,24,6,14,0,56,200
111263,656981,"Peter Solomon",26,2023,"AZ",5,0,0,13.3,0,0,0,0,0,12.15,18,18,7,6,2,2,33,11,6,1,67,236
112001,681982,"Grant Anderson",26,2023,"TEX",26,0,0,35.7,2,1,0,4,5,5.05,20,20,27,6,0,5,59,14,30,1,154,598
112047,677076,"Clayton Andrews",26,2023,"MIL",4,0,0,3.3,0,1,0,0,1,27,11,10,5,1,1,3,22,2,4,0,22,87
114108,680742,"Jonathan Bowlan",26,2023,"KC",2,1,0,3,0,1,0,0,0,3,1,1,4,0,0,1,8,0,3,0,14,56
114191,680694,"Kyle Bradish",26,2023,"BAL",30,30,0,168.7,12,7,0,0,0,2.83,54,53,90,27,1,14,203,44,168,8,671,2639
114635,677865,"Justin Bruihl",26,2023,,27,0,0,28,1,0,0,0,1,5.46,18,17,17,9,0,2,43,11,22,3,121,438
116555,669395,"Dylan Coleman",26,2023,"KC",23,1,0,18.3,0,2,0,1,5,8.84,19,18,12,3,0,3,30,19,21,5,96,383
117077,680735,"Austin Cox",26,2023,"KC",24,3,0,35.7,0,1,1,0,5,4.54,20,18,19,5,2,2,43,17,33,2,149,578
117180,681867,"Cooper Criswell",26,2023,"TB",10,0,0,33,1,1,0,0,0,5.73,23,21,25,9,0,6,67,11,27,4,151,554
117546,669721,"Davis Daniel",26,2023,"LAA",3,0,0,12.3,1,1,0,0,0,2.19,3,3,3,2,1,1,14,9,9,0,52,218
117703,663562,"Noah Davis",26,2023,"COL",8,6,0,30,0,4,0,0,0,8.7,30,29,31,6,0,6,67,15,26,4,146,601
119087,681987,"Nate Eaton",26,2023,"KC",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,5,22
119844,663372,"Ryan Feltner",26,2023,"COL",10,10,0,43.3,2,4,0,0,0,5.82,29,28,34,8,1,2,61,28,38,2,201,776
120724,681892,"Kody Funderburk",26,2023,"MIN",11,0,0,12,2,0,0,0,2,0.75,1,1,4,1,0,1,10,5,19,1,47,192
121380,669302,"Logan Gilbert",26,2023,"SEA",32,32,1,190.7,13,7,0,0,0,3.73,82,79,102,36,2,29,296,36,189,2,770,2922
121406,670810,"Logan Gillaspie",26,2023,"BAL",11,0,0,9,0,1,0,2,2,6,7,6,4,7,1,2,29,5,8,1,46,191
122242,675627,"Michael Grove",26,2023,"LAD",18,12,0,69,2,3,0,0,1,6.13,47,47,53,15,3,12,140,19,73,3,302,1146
122878,663687,"Hogan Harris",26,2023,"OAK",14,6,0,63,3,6,0,0,0,7.14,51,50,37,20,0,10,117,28,56,3,284,1109
123117,669169,"Jonathan Heasley",26,2023,"KC",12,0,0,15,0,0,0,1,1,7.2,13,12,9,2,1,5,36,2,9,1,63,221
123381,678226,"Daysbel Hernández",26,2023,"ATL",4,0,0,3.7,1,0,0,0,0,7.36,3,3,5,0,0,1,9,3,6,0,20,83
123585,682120,"Tim Herrin",26,2023,"CLE",23,0,0,27.7,1,1,0,1,1,5.53,18,17,22,4,0,3,42,12,32,2,121,509
123765,663546,"Sean Hjelle",26,2023,"SF",15,0,0,29,2,1,0,1,0,6.52,25,21,28,6,1,3,55,13,31,4,139,516
123804,663773,"Bryan Hoeing",26,2023,"MIA",33,7,0,70.7,2,3,0,0,2,5.48,45,43,32,24,2,13,138,25,53,2,304,1125
124381,663623,"Jake Irvin",26,2023,"WSH",24,24,0,121,3,7,0,0,0,4.61,66,62,79,17,2,20,199,54,99,8,530,2146
125515,668873,"Caleb Kilian",26,2023,"CHC",3,1,0,5.3,0,1,0,0,0,16.88,10,10,10,3,0,0,16,2,5,4,33,130
125692,663753,"Reiss Knehr",26,2023,"SD",4,1,0,5.7,0,1,0,0,0,15.88,10,10,5,1,1,3,22,5,4,0,32,123
125864,663804,"Jackson Kowar",26,2023,"KC",23,0,0,28,2,0,0,0,0,6.43,24,20,23,7,0,4,53,20,29,1,137,568
126346,681517,"Kyle Leahy",26,2023,"STL",3,0,0,1.7,0,1,0,1,0,21.6,4,4,1,1,1,1,10,5,2,1,15,58
126464,668984,"Casey Legumina",26,2023,"CIN",11,0,0,12.7,1,0,0,0,1,5.68,11,8,7,6,0,3,31,9,11,0,61,231
127265,663738,"Daniel Lynch IV",26,2023,"KC",9,9,0,52.3,3,4,0,0,0,4.64,29,27,32,8,1,9,87,16,34,1,223,808
128445,663704,"James McArthur",26,2023,"KC",18,2,0,23.3,1,0,4,0,2,4.63,12,12,10,7,1,2,35,2,23,1,90,341
128501,663556,"Shane McClanahan",26,2023,"TB",21,21,0,115,11,2,0,0,0,3.29,42,42,57,20,3,15,166,41,121,0,469,1821
130197,663752,"Cody Morris",26,2023,"CLE",6,0,0,8,0,0,0,0,1,6.75,6,6,3,4,0,3,23,6,9,0,38,165
132977,674681,"Michael Plassmeyer",26,2023,"PHI",1,1,0,3.7,0,1,0,0,0,22.09,10,9,4,1,0,3,18,0,4,3,23,85
133706,682010,"Lane Ramsey",26,2023,"CWS",21,0,0,20,1,0,0,0,3,5.85,13,13,21,2,1,1,32,9,18,0,92,340
135865,680704,"Nick Sandlin",26,2023,"CLE",61,0,0,60,5,5,0,1,10,3.75,28,25,19,7,0,12,81,24,66,2,239,1008
137001,663903,"Brady Singer",26,2023,"KC",29,29,0,159.7,8,11,0,0,0,5.52,102,98,113,44,5,20,296,49,133,8,702,2612
137044,669373,"Tarik Skubal",26,2023,"DET",15,15,0,80.3,7,3,0,0,0,2.8,28,25,40,11,3,4,87,14,102,3,310,1218
137078,663629,"Ethan Small",26,2023,"MIL",2,0,0,4,0,0,1,0,0,11.25,5,5,5,3,0,1,15,2,6,0,23,93
138198,682967,"Devin Sweet",26,2023,,7,0,0,8.7,1,0,0,0,0,10.38,10,10,6,0,0,4,22,6,6,2,43,166
139592,681808,"Chris Vallimont",26,2023,"BAL",1,0,0,0.7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,11
139720,681402,"Gus Varland",26,2023,,16,0,0,20.3,1,1,0,0,1,6.64,18,15,17,6,1,3,44,16,20,1,103,403
140051,681584,"David Villar",26,2023,"SF",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8
140232,663362,"Matt Waldron",26,2023,"SD",8,6,0,41.3,1,3,0,0,0,4.35,20,20,21,7,2,9,77,12,31,0,173,673
140355,663658,"Thaddeus Ward",26,2023,"WSH",26,0,0,35.3,0,0,0,0,0,6.37,26,25,18,4,0,7,54,28,30,2,160,681
141113,680739,"Josh Winder",26,2023,"MIN",19,0,0,34.7,2,1,1,0,1,4.15,16,16,21,9,2,3,57,14,28,0,147,559
141207,673858,"Jake Wong",26,2023,"CIN",1,0,0,3,0,0,0,0,0,9,3,3,5,1,0,0,7,3,0,0,15,57
141739,683232,"Nick Mears",26,2023,"COL",16,0,0,19.3,0,1,0,0,1,3.72,8,8,9,2,2,1,23,14,21,1,87,360
143767,686654,"Ty Adcock",26,2023,"SEA",12,0,0,15.7,0,0,0,0,0,3.45,7,6,5,1,1,4,26,0,11,0,58,207
144917,687922,"Easton Lucas",26,2023,"OAK",6,0,0,6.7,0,0,0,0,0,8.1,6,6,5,4,0,1,17,4,7,0,35,148
145142,687888,"Brandon Walter",26,2023,"BOS",9,0,0,23,0,0,1,0,0,6.26,17,16,22,7,0,3,48,7,16,1,106,365
146262,688427,"Kolton Ingram",26,2023,"LAA",5,0,0,5.3,0,0,0,0,0,8.44,7,5,4,2,0,2,16,5,7,0,30,100
146499,689167,"Jeff Lindgren",26,2023,"MIA",3,0,0,7,0,0,0,0,0,5.14,4,4,2,1,1,0,7,4,1,0,28,102
101582,624133,"Ranger Suárez",27,2023,"PHI",22,22,0,125,4,6,0,0,0,4.18,59,58,87,26,3,13,200,48,119,2,540,2023
102119,620454,"José Castillo",27,2023,"SD",1,0,0,0.3,0,0,0,0,0,108,4,4,1,0,1,0,4,2,0,1,6,23
102207,624647,"Victor González",27,2023,"LAD",34,1,0,33.7,3,3,0,0,4,4.01,15,15,18,7,0,2,40,10,30,3,135,510
102491,641154,"Pablo López",27,2023,"MIN",32,32,1,194,11,8,0,0,0,3.66,81,79,121,26,5,24,284,48,234,9,801,3024
102632,641745,"Brad Keller",27,2023,"KC",11,9,0,45.3,3,4,0,0,0,4.57,26,23,31,8,0,3,59,45,31,3,211,877
102644,641793,"Zack Littell",27,2023,,28,14,0,90,3,6,0,0,0,4.1,43,41,60,20,1,13,155,12,74,4,379,1312
103056,642547,"Freddy Peralta",27,2023,"MIL",30,30,0,165.7,12,10,0,0,0,3.86,77,71,75,30,0,26,239,54,210,6,680,2839
103085,642578,"José Rodríguez",27,2023,"SEA",1,0,0,3,0,0,0,0,0,9,3,3,1,2,0,0,5,1,1,0,12,48
103196,642701,"Dennis Santana",27,2023,"NYM",9,0,0,10.7,1,0,0,0,2,5.91,7,7,5,3,0,2,19,7,12,1,50,221
103260,642770,"Javy Guerra",27,2023,,17,2,0,19.3,0,0,0,0,0,6.05,13,13,13,2,0,2,25,22,14,2,97,362
103743,656887,"Sean Reid-Foley",27,2023,"NYM",8,0,0,7.7,0,1,0,0,3,3.52,3,3,3,1,0,0,5,6,16,0,34,164
104002,645261,"Sandy Alcantara",27,2023,"MIA",28,28,3,184.7,7,12,0,0,0,4.14,91,85,123,30,1,22,274,48,151,5,762,2721
104324,650671,"José Quijada",27,2023,"LAA",10,0,0,9,0,1,4,1,5,6,7,6,7,1,0,0,9,3,8,2,41,161
104651,656061,"Albert Abreu",27,2023,"NYY",45,0,0,59,2,2,0,0,3,4.73,39,31,31,12,0,9,91,35,61,6,268,1044
104779,656427,"Jack Flaherty",27,2023,,29,27,0,144.3,8,9,0,0,1,4.99,83,80,106,37,2,17,254,66,148,12,650,2634
104816,656605,"Mitch Keller",27,2023,"PIT",32,32,1,194.3,13,9,0,0,0,4.21,97,91,122,38,2,25,304,55,210,12,825,3119
104824,656629,"Michael Kopech",27,2023,"CWS",30,27,0,129.3,5,12,0,0,0,5.43,80,78,63,21,2,29,227,91,134,11,591,2429
104914,657006,"Justin Steele",27,2023,"CHC",30,30,0,173.3,16,5,0,0,0,3.06,71,59,117,34,2,14,247,36,176,7,716,2678
104926,657041,"Lane Thomas",27,2023,"WSH",1,0,0,1,0,0,0,0,0,27,3,3,1,1,0,1,7,0,1,0,6,21
104930,657053,"Touki Toussaint",27,2023,,20,16,0,87,4,7,0,0,0,4.97,48,48,49,9,1,10,110,57,85,7,384,1595
105424,656814,"Luis F. Ortiz",27,2023,"PHI",14,0,0,19,0,0,1,0,0,3.32,7,7,16,5,1,1,33,5,16,0,80,299
105466,660896,"Jorge Alcala",27,2023,"MIN",11,0,0,17.3,0,1,0,1,2,6.23,13,12,6,3,0,5,32,10,16,1,75,319
105559,660825,"Eduard Bazardo",27,2023,,12,0,0,16,0,0,0,0,0,4.5,8,8,7,6,0,2,27,4,15,0,67,270
105588,641360,"Phil Bickford",27,2023,,61,0,0,67.3,5,5,1,1,4,4.95,41,37,35,14,2,8,101,39,76,4,304,1229
105703,656302,"Dylan Cease",27,2023,"CWS",33,33,0,177,7,9,0,0,0,4.58,98,90,112,32,9,19,279,79,214,9,784,3262
105831,660853,"Enyel De Los Santos",27,2023,"CLE",70,0,0,65.7,5,2,0,3,16,3.29,26,24,31,15,0,4,77,25,62,4,262,1048
106320,661440,"Mauricio Llovera",27,2023,,30,0,0,35,2,3,0,2,0,4.89,25,19,26,7,0,3,52,15,29,4,160,621
106516,664294,"Dauri Moreta",27,2023,"PIT",55,0,0,58,5,2,1,2,5,3.72,26,24,18,16,1,4,69,24,76,3,239,959
106610,663978,"Chris Paddack",27,2023,"MIN",2,0,0,5,1,0,0,0,0,5.4,3,3,4,1,0,1,10,1,8,0,22,79
106654,660431,"Hector Perez",27,2023,"TB",1,0,0,0.3,0,0,0,0,0,27,1,1,3,0,0,0,3,1,0,0,5,17
106851,665665,"Reiver Sanmartin",27,2023,"CIN",14,0,0,14,1,0,0,0,1,7.07,13,11,13,2,0,2,25,10,13,0,70,308
107084,663989,"Nick Vespi",27,2023,"BAL",9,0,0,14.7,1,0,0,0,0,4.3,7,7,8,6,0,2,28,2,9,1,59,202
107450,669618,"Joe Barlow",27,2023,"TEX",13,0,0,9.7,1,1,0,0,0,4.66,5,5,9,2,0,2,21,2,6,0,44,147
107689,656353,"Tucker Davidson",27,2023,,38,1,0,51.3,1,2,2,0,2,5.96,37,34,40,18,0,6,100,19,46,3,236,847
107971,670059,"Colin Holderman",27,2023,"PIT",58,0,0,56,0,3,2,4,27,3.86,25,24,40,11,0,4,78,20,58,2,240,928
108116,663992,"Richard Lovelady",27,2023,"OAK",27,0,0,23.3,0,3,0,2,4,4.63,13,12,6,6,0,3,30,10,24,3,96,378
108152,665896,"José Marte",27,2023,"LAA",10,0,0,9.3,0,0,0,1,1,8.68,10,9,8,3,0,3,26,7,7,0,48,173
108175,670156,"Miles Mastrobuoni",27,2023,"CHC",1,0,0,0.3,0,0,0,0,0,108,4,4,2,1,0,1,8,0,0,0,5,17
108290,656793,"Nick Nelson",27,2023,"PHI",1,0,0,5.3,1,0,0,0,0,1.69,1,1,1,0,0,1,5,2,3,0,20,69
108886,668678,"Zac Gallen",27,2023,"AZ",34,34,1,210,17,9,0,0,0,3.47,87,81,121,42,3,22,302,47,220,5,846,3248
108953,665152,"Dean Kremer",27,2023,"BAL",32,32,0,172.7,13,5,0,0,0,4.12,85,79,117,26,1,27,280,55,157,5,735,2925
108959,669674,"Sam Long",27,2023,"OAK",40,1,0,45,0,1,2,0,5,5.6,29,28,32,12,0,5,76,21,32,1,199,776
108984,668338,"Tyson Miller",27,2023,,10,0,0,15.3,1,0,0,0,0,4.7,8,8,8,3,0,2,22,6,10,1,64,224
109052,670046,"Kenny Rosenberg",27,2023,"LAA",7,3,0,33,2,2,0,0,0,3.82,14,14,25,7,0,3,51,14,29,1,146,543
109073,656970,"Devin Smeltzer",27,2023,"MIA",9,1,0,22.3,0,1,0,0,0,6.45,18,16,16,6,0,7,56,4,16,4,100,361
109130,672335,"Cionel Pérez",27,2023,"BAL",65,0,0,53.3,4,2,3,1,11,3.54,30,21,44,10,0,2,72,27,44,4,247,877
109174,671345,"Jason Foley",27,2023,"DET",70,0,0,69,3,3,7,2,28,2.61,21,20,48,13,2,2,88,15,55,1,276,1047
109416,657508,"Mike Baumann",27,2023,"BAL",60,0,0,64.7,10,1,0,4,6,3.76,29,27,32,12,1,7,87,33,61,2,273,1070
109456,674370,"Osvaldo Bido",27,2023,"PIT",16,9,0,50.7,2,5,0,0,0,5.86,35,33,42,8,1,4,77,21,48,8,236,940
109459,656232,"Brandon Bielak",27,2023,"HOU",15,13,0,80,5,6,0,0,0,3.83,43,34,54,19,1,12,143,36,62,5,353,1387
109556,656290,"Drew Carlton",27,2023,"SD",11,0,0,20.7,2,1,0,2,0,4.35,12,10,12,4,0,2,28,6,18,1,85,330
109602,676391,"Ernie Clement",27,2023,"TOR",1,0,0,1,0,0,0,0,0,9,1,1,3,0,0,0,3,0,0,1,7,20
109642,676680,"Tom Cosgrove",27,2023,"SD",54,0,0,51.3,1,2,1,0,7,1.75,12,10,25,2,1,3,44,19,44,5,205,837
109650,676710,"Kutter Crawford",27,2023,"BOS",31,23,0,129.3,6,8,0,0,2,4.04,59,58,62,26,2,17,188,36,135,5,527,2103
109756,656382,"Tommy Doyle",27,2023,"COL",15,0,0,23.7,0,1,0,2,0,6.85,18,18,12,5,1,5,45,13,18,0,103,352
109808,676534,"Calvin Faucher",27,2023,"TB",17,4,0,25.7,1,1,0,0,1,7.01,20,20,22,4,1,4,49,12,25,1,120,514
109826,676596,"Josh Fleming",27,2023,"TB",12,3,0,51.7,2,0,0,0,1,4.7,29,27,38,8,1,9,93,19,25,0,221,760
109835,670102,"Bowden Francis",27,2023,"TOR",20,0,0,36.3,1,0,1,0,1,1.73,7,7,14,3,0,5,40,8,35,1,136,539
109868,676395,"Robert Garcia",27,2023,,25,0,0,32,2,2,0,0,5,3.66,16,13,21,2,0,3,37,12,33,0,127,522
110051,676714,"Brandon Hughes",27,2023,"CHC",17,0,0,13.7,0,3,0,2,1,7.24,11,11,10,2,0,2,22,8,17,1,63,239
110107,676083,"Janson Junk",27,2023,"MIL",2,1,0,7.3,0,1,0,0,0,4.91,5,4,4,3,0,1,14,2,5,0,33,110
110111,675916,"James Karinchak",27,2023,"CLE",44,0,0,39,2,5,0,3,13,3.23,18,14,13,4,1,6,48,28,52,3,171,733
110167,656641,"Jacob Latz",27,2023,"TEX",3,0,0,6.3,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,0,22,96
110193,656657,"Zach Logue",27,2023,"DET",3,0,0,11,0,0,0,0,0,7.36,9,9,8,2,0,3,24,2,10,0,49,173
110229,676632,"Bligh Madris",27,2023,"HOU",1,0,0,1,0,0,0,0,0,9,1,1,0,0,0,1,4,1,0,0,4,11
110297,670766,"Darren McCaughan",27,2023,"SEA",3,0,0,5,0,0,0,0,0,5.4,5,3,5,1,0,1,11,3,10,0,27,112
110406,669212,"Eli Morgan",27,2023,"CLE",61,0,0,67.3,5,2,1,2,8,4.01,37,30,52,11,1,9,113,24,75,1,299,1190
110423,656786,"Parker Mushinski",27,2023,"HOU",14,0,0,14.7,0,0,0,0,1,5.52,9,9,10,4,0,5,38,4,15,4,69,255
110427,676050,"Packy Naughton",27,2023,"STL",4,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,3,1,5,0,17,68
110485,657248,"Glenn Otto",27,2023,"TEX",6,0,0,10.7,0,0,0,0,1,10.13,12,12,8,0,0,6,32,6,11,0,51,192
110808,657756,"Connor Seabold",27,2023,"COL",27,13,0,87.3,1,7,0,0,0,7.52,76,73,67,27,3,19,206,28,67,7,408,1562
110810,676664,"JP Sears",27,2023,"OAK",32,32,0,172.3,5,14,0,0,0,4.54,90,87,94,33,4,34,308,53,161,16,735,2867
110859,676092,"Collin Snider",27,2023,"KC",20,1,0,20.3,0,0,1,1,3,4.87,12,11,16,5,0,3,38,13,11,0,95,367
110894,663986,"Trevor Stephan",27,2023,"CLE",71,0,0,68.7,7,7,2,8,28,4.06,35,31,39,17,1,6,100,26,75,5,294,1127
110964,676701,"Alan Trejo",27,2023,"COL",2,0,0,2,0,0,0,0,0,13.5,3,3,1,1,0,2,11,0,1,0,10,25
111116,656557,"Tanner Houck",27,2023,"BOS",21,21,0,106,6,10,0,0,0,5.01,61,59,66,24,0,14,170,41,99,6,463,1740
111133,641927,"Bailey Ober",27,2023,"MIN",26,26,0,144.3,8,6,0,0,0,3.43,58,55,78,24,1,22,217,29,146,7,577,2327
111153,657272,"Erich Uelmen",27,2023,"PHI",1,0,0,1,0,0,0,0,0,36,4,4,1,2,0,0,5,2,1,0,8,33
111162,657140,"Kyle Wright",27,2023,"ATL",9,7,0,31,1,3,0,0,0,6.97,26,24,27,7,1,5,64,17,34,4,155,575
111164,656638,"Alex Lange",27,2023,"DET",67,0,0,66,7,5,26,6,6,3.68,30,27,25,12,0,6,73,45,79,6,288,1146
111166,676265,"Cory Abbott",27,2023,"WSH",22,0,0,39.3,1,2,0,0,0,6.64,29,29,34,4,1,9,81,20,40,4,184,709
111244,656849,"David Peterson",27,2023,"NYM",27,21,1,111,3,8,0,0,1,5.03,64,62,87,17,4,16,197,50,128,6,492,1966
111276,676477,"Garrett Whitlock",27,2023,"BOS",22,10,0,71.7,5,5,1,1,3,5.15,43,41,49,18,2,13,143,13,72,3,304,1195
111290,657376,"Clarke Schmidt",27,2023,"NYY",33,32,0,159,9,9,0,0,0,4.64,91,82,103,41,1,24,284,46,149,11,694,2712
111294,656288,"Griffin Canning",27,2023,"LAA",24,22,0,127,7,8,0,0,0,4.32,62,61,77,19,3,22,212,36,139,5,536,2084
111310,656412,"Alex Faedo",27,2023,"DET",15,12,0,64.7,2,5,0,0,1,4.45,35,32,23,13,0,12,97,20,58,1,262,1034
113203,663941,"Tristan Beck",27,2023,"SF",33,3,0,85,3,3,2,1,4,3.92,40,37,58,15,0,10,128,21,68,2,354,1298
113690,656234,"Jake Bird",27,2023,"COL",70,3,0,89.3,3,3,0,11,13,4.33,47,43,67,19,2,6,135,27,77,7,381,1391
115157,663971,"Blair Calvo",27,2023,"COL",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
116408,665019,"Kody Clemens",27,2023,"PHI",4,0,0,2.7,0,0,0,0,0,3.38,1,1,4,0,0,0,4,3,1,0,15,41
118876,681869,"Shawn Dubin",27,2023,"HOU",3,1,0,9,0,0,0,0,0,7,7,7,7,4,0,1,19,3,11,1,42,172
120642,681807,"David Fry",27,2023,"CLE",2,0,0,5,0,0,0,0,0,12.6,7,7,6,1,0,3,20,1,0,0,26,72
123679,682051,"Garrett Hill",27,2023,"DET",9,0,0,15.7,0,0,1,0,1,9.19,20,16,9,6,0,4,37,14,14,1,80,309
123933,663947,"Tyler Holton",27,2023,"DET",59,1,0,85.3,3,2,1,1,14,2.11,21,20,38,9,0,9,92,18,74,1,324,1195
124458,656578,"Andre Jackson",27,2023,,19,7,0,61.3,1,3,2,0,1,4.99,34,34,29,11,1,11,98,22,57,2,257,1001
128959,656731,"Tylor Megill",27,2023,"NYM",25,25,0,126.3,9,8,0,0,0,4.7,76,66,98,25,0,18,220,58,105,6,567,2235
133756,656876,"Drew Rasmussen",27,2023,"TB",8,8,0,44.7,4,2,0,0,0,2.62,13,13,28,6,0,2,48,11,47,1,177,673
135535,657746,"Joe Ryan",27,2023,"MIN",29,29,1,161.7,11,10,0,0,0,4.51,83,81,92,30,1,32,283,34,197,6,672,2683
139955,681911,"Alex Vesia",27,2023,"LAD",56,1,0,49.7,2,5,1,1,10,4.35,27,24,37,7,1,7,82,17,64,2,217,853
140256,676254,"Ryan Walker",27,2023,"SF",49,13,0,61.3,5,3,1,1,3,3.23,25,22,40,13,0,8,98,24,78,2,263,1077
140335,681806,"Andrew Wantz",27,2023,"LAA",27,3,0,39.3,2,0,0,3,4,3.89,18,17,17,4,3,4,50,15,33,1,160,658
140382,681810,"Austin Warren",27,2023,"LAA",2,0,0,1.7,1,0,0,0,0,5.4,1,1,1,0,0,1,5,0,2,0,6,23
141107,642216,"Allan Winans",27,2023,"ATL",6,6,0,32.3,1,2,0,0,0,5.29,19,19,23,8,1,5,62,8,34,2,141,534
