"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Buehler, Walker","621111","2024","344","246",0.289,0.262,0.02699999999999997,0.506,0.428,0.07800000000000001,0.37,0.334,0.035999999999999976,"5.38","4.74","0.636"
"McKenzie, Triston","663474","2024","340","215",0.24,0.242,-0.0020000000000000018,0.479,0.481,-0.0020000000000000018,0.359,0.361,-0.0020000000000000018,"5.12","5.67","-0.555"
"Tonkin, Michael","543859","2024","340","217",0.236,0.253,-0.017000000000000015,0.35,0.392,-0.04200000000000004,0.296,0.321,-0.025000000000000022,"3.63","4.34","-0.71"
"Cecconi, Slade","677944","2024","338","253",0.294,0.256,0.03799999999999998,0.527,0.448,0.07900000000000001,0.366,0.327,0.03899999999999998,"6.66","4.52","2.142"
"Hjelle, Sean","663546","2024","337","243",0.268,0.249,0.019000000000000017,0.398,0.379,0.019000000000000017,0.306,0.293,0.013000000000000012,"3.90","3.56","0.345"
"Megill, Tylor","656731","2024","337","209",0.235,0.237,-0.0020000000000000018,0.372,0.392,-0.020000000000000018,0.304,0.316,-0.01200000000000001,"4.04","4.20","-0.162"
"Winckowski, Josh","670174","2024","336","246",0.272,0.262,0.010000000000000009,0.423,0.41,0.013000000000000012,0.327,0.322,0.0050000000000000044,"4.14","4.37","-0.225"
"Williams, Gavin","668909","2024","332","218",0.246,0.248,-0.0020000000000000018,0.396,0.39,0.006000000000000005,0.315,0.317,-0.0020000000000000018,"4.86","4.22","0.635"
"Weaver, Luke","596133","2024","331","198",0.176,0.2,-0.02400000000000002,0.334,0.36,-0.025999999999999968,0.256,0.283,-0.02699999999999997,"2.89","3.31","-0.417"
"Darvish, Yu","506433","2024","331","228",0.217,0.228,-0.01100000000000001,0.387,0.385,0.0020000000000000018,0.286,0.295,-0.009000000000000008,"3.31","3.62","-0.314"
"Blach, Ty","621389","2024","330","270",0.342,0.317,0.025000000000000022,0.585,0.571,0.014000000000000012,0.413,0.401,0.011999999999999955,"6.94","7.32","-0.381"
"Abreu, Bryan","650556","2024","325","184",0.207,0.199,0.00799999999999998,0.344,0.33,0.013999999999999957,0.288,0.282,0.006000000000000005,"3.10","3.29","-0.188"
"Shuster, Jared","694363","2024","321","232",0.261,0.267,-0.006000000000000005,0.41,0.422,-0.01200000000000001,0.324,0.333,-0.009000000000000008,"4.29","4.71","-0.415"
"Ross, Joe","605452","2024","321","224",0.251,0.239,0.01200000000000001,0.359,0.381,-0.02200000000000002,0.299,0.306,-0.007000000000000006,"3.77","3.91","-0.14"
"Vodnik, Victor","680767","2024","320","217",0.257,0.256,0.0010000000000000009,0.382,0.423,-0.04099999999999998,0.322,0.338,-0.016000000000000014,"4.28","4.87","-0.594"
"Baz, Shane","669358","2024","319","219",0.2,0.219,-0.01899999999999999,0.319,0.37,-0.05099999999999999,0.266,0.295,-0.02899999999999997,"3.06","3.62","-0.557"
"Blackburn, Paul","621112","2024","316","233",0.262,0.266,-0.0040000000000000036,0.441,0.431,0.010000000000000009,0.329,0.329,0,"4.66","4.59","0.069"
"Birdsong, Hayden","806185","2024","315","180",0.216,0.23,-0.014000000000000012,0.39,0.401,-0.01100000000000001,0.321,0.331,-0.010000000000000009,"4.75","4.65","0.1"
"Akin, Keegan","669211","2024","313","195",0.193,0.183,0.010000000000000009,0.347,0.31,0.03699999999999998,0.255,0.244,0.01100000000000001,"3.32","2.45","0.868"
"Beeks, Jalen","656222","2024","312","227",0.279,0.242,0.03700000000000003,0.388,0.371,0.017000000000000015,0.322,0.301,0.02100000000000002,"4.50","3.78","0.72"
"Banks, Tanner","621383","2024","310","205",0.249,0.231,0.017999999999999988,0.361,0.344,0.017000000000000015,0.293,0.287,0.006000000000000005,"3.98","3.41","0.572"
"Houser, Adrian","605288","2024","309","228",0.272,0.268,0.0040000000000000036,0.445,0.443,0.0020000000000000018,0.35,0.349,0.0010000000000000009,"5.84","5.24","0.601"
"Martinez, Justin","679885","2024","308","179",0.221,0.216,0.0050000000000000044,0.288,0.284,0.0040000000000000036,0.269,0.272,-0.0030000000000000027,"2.48","3.05","-0.573"
"Walker, Ryan","676254","2024","308","182",0.179,0.193,-0.014000000000000012,0.265,0.297,-0.03199999999999997,0.233,0.252,-0.01899999999999999,"1.91","2.61","-0.697"
"Bradford, Cody","674003","2024","308","224",0.218,0.235,-0.016999999999999987,0.379,0.404,-0.025000000000000022,0.273,0.291,-0.01799999999999996,"3.54","3.51","0.027"
"Cronin, Declan","686539","2024","307","204",0.274,0.239,0.03500000000000003,0.35,0.348,0.0020000000000000018,0.308,0.295,0.013000000000000012,"4.35","3.62","0.731"
"Harris, Hogan","663687","2024","305","208",0.244,0.26,-0.016000000000000014,0.391,0.431,-0.03999999999999998,0.32,0.343,-0.02300000000000002,"2.86","5.04","-2.178"
"Wentz, Joey","666214","2024","304","194",0.252,0.223,0.028999999999999998,0.378,0.349,0.029000000000000026,0.317,0.298,0.019000000000000017,"4.68","3.70","0.978"
"Kelly, Merrill","518876","2024","300","215",0.242,0.263,-0.02100000000000002,0.426,0.47,-0.043999999999999984,0.311,0.34,-0.029000000000000026,"4.03","4.94","-0.908"
"Farmer, Buck","571656","2024","299","193",0.215,0.237,-0.021999999999999992,0.369,0.397,-0.028000000000000025,0.293,0.314,-0.02100000000000002,"3.04","4.14","-1.098"
"Contreras, Roansy","672710","2024","298","207",0.243,0.259,-0.016000000000000014,0.425,0.441,-0.016000000000000014,0.322,0.34,-0.018000000000000016,"4.35","4.94","-0.594"
"Robertson, David","502085","2024","297","164",0.202,0.212,-0.009999999999999981,0.282,0.328,-0.04600000000000004,0.257,0.278,-0.02100000000000002,"3.00","3.19","-0.19"
"Bellozo, Valente","678368","2024","295","228",0.256,0.249,0.007000000000000006,0.481,0.493,-0.01200000000000001,0.338,0.346,-0.007999999999999952,"3.67","5.14","-1.47"
"Armstrong, Shawn","542888","2024","295","202",0.289,0.277,0.011999999999999955,0.436,0.442,-0.006000000000000005,0.345,0.345,0,"4.86","5.11","-0.25"
"Buttó, José","676130","2024","294","172",0.167,0.19,-0.022999999999999993,0.276,0.318,-0.04199999999999998,0.26,0.288,-0.02799999999999997,"2.55","3.44","-0.886"
"Thornton, Trent","663423","2024","294","193",0.238,0.226,0.011999999999999983,0.396,0.345,0.051000000000000045,0.302,0.284,0.018000000000000016,"3.61","3.34","0.268"
"Puk, A.J.","640462","2024","294","176",0.195,0.197,-0.0020000000000000018,0.324,0.293,0.031000000000000028,0.265,0.257,0.008000000000000007,"3.15","2.72","0.434"
"Strickland, Hunter","519326","2024","294","211",0.211,0.212,-0.0010000000000000009,0.376,0.381,-0.0050000000000000044,0.286,0.29,-0.0040000000000000036,"3.31","3.49","-0.176"
"Scott, Tanner","656945","2024","294","171",0.179,0.2,-0.02100000000000002,0.243,0.29,-0.046999999999999986,0.241,0.268,-0.027000000000000024,"1.75","2.96","-1.21"
"Sands, Cole","663485","2024","292","189",0.221,0.221,0,0.326,0.37,-0.043999999999999984,0.259,0.28,-0.02100000000000002,"3.28","3.24","0.04"
"Ginkel, Kevin","656464","2024","291","196",0.256,0.232,0.023999999999999994,0.389,0.358,0.031000000000000028,0.3,0.281,0.01899999999999996,"3.21","3.26","-0.046"
"Rogers, Tyler","643511","2024","290","225",0.245,0.237,0.008000000000000007,0.374,0.339,0.034999999999999976,0.281,0.27,0.01100000000000001,"2.81","3.01","-0.195"
"Hill, Tim","657612","2024","290","238",0.291,0.263,0.02799999999999997,0.34,0.323,0.017000000000000015,0.3,0.292,0.008000000000000007,"3.36","3.54","-0.182"
"Vest, Will","676684","2024","289","205",0.234,0.259,-0.024999999999999994,0.31,0.369,-0.059,0.261,0.302,-0.04099999999999998,"2.81","3.80","-0.985"
"Smith, Cade","671922","2024","289","166",0.19,0.193,-0.0030000000000000027,0.28,0.304,-0.023999999999999966,0.235,0.249,-0.014000000000000012,"1.91","2.55","-0.638"
"Leclerc, José","600917","2024","288","163",0.227,0.213,0.014000000000000012,0.348,0.343,0.004999999999999949,0.3,0.294,0.006000000000000005,"4.32","3.59","0.73"
"Cruz, Fernando","518585","2024","288","143",0.216,0.223,-0.007000000000000006,0.388,0.386,0.0020000000000000018,0.307,0.311,-0.0040000000000000036,"4.86","4.05","0.81"
"Santana, Dennis","642701","2024","287","193",0.22,0.222,-0.0020000000000000018,0.351,0.333,0.01799999999999996,0.281,0.277,0.0040000000000000036,"3.89","3.17","0.723"
"Kittredge, Andrew","552640","2024","287","200",0.228,0.25,-0.021999999999999992,0.395,0.412,-0.01699999999999996,0.289,0.308,-0.019000000000000017,"2.80","3.97","-1.168"
"Knack, Landon","689017","2024","286","196",0.22,0.225,-0.0050000000000000044,0.428,0.426,0.0020000000000000018,0.304,0.307,-0.0030000000000000027,"3.65","3.94","-0.288"
"Kinley, Tyler","641755","2024","285","178",0.248,0.244,0.0040000000000000036,0.455,0.408,0.04700000000000004,0.341,0.325,0.016000000000000014,"6.19","4.46","1.728"
"Fernandez, Ryan","681676","2024","285","180",0.236,0.221,0.014999999999999986,0.341,0.324,0.017000000000000015,0.291,0.292,-0.0010000000000000009,"3.51","3.54","-0.03"
"Pearson, Nate","663878","2024","285","187",0.263,0.242,0.02100000000000002,0.459,0.431,0.028000000000000025,0.333,0.324,0.009000000000000008,"4.48","4.43","0.047"
"Miller, Erik","669062","2024","284","158",0.205,0.19,0.014999999999999986,0.344,0.298,0.045999999999999985,0.296,0.276,0.019999999999999962,"3.88","3.14","0.736"
"Wesneski, Hayden","669713","2024","283","193",0.215,0.234,-0.019000000000000017,0.392,0.427,-0.034999999999999976,0.293,0.315,-0.02200000000000002,"3.86","4.17","-0.313"
"Holmes, Grant","656550","2024","282","195",0.252,0.238,0.014000000000000012,0.37,0.383,-0.013000000000000012,0.287,0.289,-0.0020000000000000018,"3.56","3.46","0.096"
"Scott, Tayler","605463","2024","282","171",0.188,0.217,-0.028999999999999998,0.31,0.31,0,0.275,0.289,-0.013999999999999957,"2.23","3.46","-1.232"
"Brieske, Beau","689225","2024","282","181",0.224,0.216,0.008000000000000007,0.354,0.331,0.022999999999999965,0.291,0.283,0.008000000000000007,"3.59","3.31","0.281"
"Adam, Jason","592094","2024","282","172",0.159,0.203,-0.04400000000000001,0.259,0.336,-0.07700000000000001,0.224,0.276,-0.05200000000000002,"1.96","3.14","-1.185"
"Lambert, Peter","663567","2024","280","198",0.302,0.264,0.03799999999999998,0.471,0.393,0.07799999999999996,0.362,0.325,0.03699999999999998,"5.72","4.46","1.263"
"Floro, Dylan","571670","2024","279","213",0.252,0.261,-0.009000000000000008,0.349,0.388,-0.039000000000000035,0.285,0.307,-0.02200000000000002,"3.80","3.94","-0.139"
"Kopech, Michael","656629","2024","279","152",0.188,0.192,-0.0040000000000000036,0.321,0.346,-0.024999999999999967,0.277,0.29,-0.012999999999999956,"3.46","3.49","-0.032"
"Lawrence, Justin","664875","2024","279","194",0.313,0.299,0.014000000000000012,0.485,0.453,0.03199999999999997,0.387,0.375,0.01200000000000001,"6.49","6.21","0.276"
"Kelly, Kevin","687330","2024","278","201",0.226,0.242,-0.015999999999999986,0.352,0.366,-0.014000000000000012,0.268,0.283,-0.014999999999999958,"2.67","3.31","-0.635"
"De Los Santos, Enyel","660853","2024","278","182",0.262,0.249,0.013000000000000012,0.544,0.483,0.061000000000000054,0.377,0.351,0.026000000000000023,"5.20","5.31","-0.107"
"Hader, Josh","623352","2024","278","147",0.171,0.173,-0.001999999999999974,0.343,0.329,0.014000000000000012,0.261,0.257,0.0040000000000000036,"3.80","2.72","1.083"
"Gaddis, Hunter","683769","2024","278","194",0.166,0.2,-0.034,0.282,0.334,-0.052000000000000046,0.22,0.257,-0.037000000000000005,"1.57","2.72","-1.153"
"Richards, Trevor","670950","2024","277","177",0.188,0.205,-0.016999999999999987,0.308,0.334,-0.026000000000000023,0.273,0.295,-0.021999999999999964,"4.55","3.62","0.926"
"Festa, David","701581","2024","277","175",0.247,0.24,0.007000000000000006,0.434,0.408,0.026000000000000023,0.324,0.314,0.010000000000000009,"4.90","4.14","0.756"
"Barnes, Jacob","606930","2024","277","202",0.266,0.277,-0.01100000000000001,0.444,0.465,-0.02100000000000002,0.323,0.339,-0.016000000000000014,"4.36","4.91","-0.546"
"Jiménez, Joe","641729","2024","277","168",0.181,0.182,-0.0010000000000000009,0.242,0.278,-0.03600000000000003,0.23,0.247,-0.016999999999999987,"2.62","2.51","0.111"
"Jax, Griffin","643377","2024","276","163",0.184,0.187,-0.0030000000000000027,0.281,0.306,-0.024999999999999967,0.227,0.24,-0.012999999999999984,"2.03","2.37","-0.342"
"Luzardo, Jesús","666200","2024","274","192",0.246,0.255,-0.009000000000000008,0.411,0.432,-0.02100000000000002,0.315,0.329,-0.014000000000000012,"5.00","4.59","0.405"
"Morejon, Adrian","670970","2024","272","179",0.256,0.225,0.031,0.39,0.345,0.04500000000000004,0.304,0.283,0.02100000000000002,"2.83","3.31","-0.483"
"Thompson, Ryan","657044","2024","272","204",0.254,0.257,-0.0030000000000000027,0.377,0.405,-0.028000000000000025,0.29,0.309,-0.019000000000000017,"3.26","4.00","-0.744"
"Doval, Camilo","666808","2024","271","152",0.241,0.187,0.05399999999999999,0.393,0.317,0.07600000000000001,0.327,0.288,0.039000000000000035,"4.88","3.44","1.441"
"Finnegan, Kyle","640448","2024","271","187",0.249,0.26,-0.01100000000000001,0.4,0.41,-0.009999999999999953,0.309,0.32,-0.01100000000000001,"3.67","4.31","-0.635"
"Holmes, Clay","605280","2024","271","178",0.248,0.226,0.021999999999999992,0.347,0.332,0.014999999999999958,0.292,0.282,0.010000000000000009,"3.14","3.29","-0.147"
"Cabrera, Génesis","650893","2024","271","190",0.268,0.248,0.020000000000000018,0.443,0.399,0.043999999999999984,0.338,0.322,0.016000000000000014,"3.59","4.37","-0.78"
"Suter, Brent","608718","2024","270","205",0.249,0.27,-0.02100000000000002,0.419,0.416,0.0030000000000000027,0.305,0.316,-0.01100000000000001,"3.15","4.20","-1.048"
"Clase, Emmanuel","661403","2024","270","192",0.154,0.214,-0.06,0.202,0.303,-0.10099999999999998,0.175,0.244,-0.069,"0.60","2.45","-1.845"
"Milner, Hoby","571948","2024","268","188",0.258,0.249,0.009000000000000008,0.393,0.346,0.04700000000000004,0.297,0.28,0.01699999999999996,"4.73","3.24","1.492"
"Cleavinger, Garrett","664076","2024","266","157",0.231,0.231,0,0.342,0.369,-0.02699999999999997,0.308,0.321,-0.013000000000000012,"3.75","4.34","-0.59"
"Helsley, Ryan","664854","2024","266","164",0.21,0.212,-0.0020000000000000018,0.273,0.301,-0.02799999999999997,0.243,0.257,-0.014000000000000012,"2.04","2.72","-0.685"
"Hancock, Emerson","676106","2024","266","202",0.259,0.29,-0.030999999999999972,0.456,0.484,-0.02799999999999997,0.339,0.368,-0.02899999999999997,"4.75","5.94","-1.193"
"Kochanowicz, Jack","686799","2024","266","223",0.275,0.288,-0.012999999999999956,0.417,0.447,-0.030000000000000027,0.323,0.341,-0.018000000000000016,"4.00","4.97","-0.975"
"Maton, Phil","664208","2024","265","172",0.203,0.239,-0.035999999999999976,0.346,0.385,-0.039000000000000035,0.29,0.32,-0.030000000000000027,"3.66","4.31","-0.654"
"Koenig, Jared","657649","2024","265","174",0.229,0.224,0.0050000000000000044,0.309,0.357,-0.04799999999999999,0.273,0.29,-0.01699999999999996,"2.47","3.49","-1.022"
"Hoffman, Jeff","656546","2024","265","157",0.197,0.202,-0.0050000000000000044,0.324,0.343,-0.019000000000000017,0.252,0.264,-0.01200000000000001,"2.17","2.87","-0.699"
"Chapman, Aroldis","547973","2024","264","126",0.198,0.165,0.033,0.315,0.282,0.03300000000000003,0.289,0.268,0.020999999999999963,"3.79","2.96","0.835"
"Chavez, Jesse","445926","2024","264","189",0.249,0.263,-0.014000000000000012,0.427,0.41,0.017000000000000015,0.315,0.318,-0.0030000000000000027,"3.13","4.25","-1.124"
"Baumann, Mike","657508","2024","264","174",0.259,0.238,0.02100000000000002,0.456,0.408,0.04800000000000004,0.344,0.329,0.014999999999999958,"5.55","4.59","0.964"
"Molina, Anthony","683627","2024","264","199",0.305,0.309,-0.0040000000000000036,0.445,0.47,-0.024999999999999967,0.349,0.368,-0.019000000000000017,"6.79","5.94","0.848"
"Weissert, Greg","669711","2024","263","185",0.274,0.248,0.026000000000000023,0.401,0.367,0.03400000000000003,0.31,0.291,0.019000000000000017,"3.13","3.51","-0.384"
"Vesia, Alex","681911","2024","263","140",0.148,0.157,-0.009000000000000008,0.291,0.319,-0.028000000000000025,0.246,0.26,-0.014000000000000012,"1.76","2.78","-1.016"
"Bednar, David","670280","2024","262","172",0.238,0.228,0.009999999999999981,0.41,0.416,-0.006000000000000005,0.319,0.321,-0.0020000000000000018,"5.78","4.34","1.435"
"Neris, Héctor","593576","2024","260","165",0.244,0.238,0.006000000000000005,0.418,0.408,0.010000000000000009,0.324,0.32,0.0040000000000000036,"4.10","4.31","-0.214"
"Williams, Trevor","592866","2024","260","183",0.214,0.216,-0.0020000000000000018,0.294,0.345,-0.05099999999999999,0.248,0.276,-0.028000000000000025,"2.02","3.14","-1.115"
"Iglesias, Raisel","628452","2024","259","175",0.16,0.195,-0.035,0.248,0.292,-0.043999999999999984,0.2,0.233,-0.033,"1.95","2.24","-0.293"
"Bido, Osvaldo","674370","2024","259","163",0.192,0.18,0.01200000000000001,0.286,0.272,0.013999999999999957,0.265,0.257,0.008000000000000007,"3.41","2.72","0.691"
"Alvarado, José","621237","2024","258","166",0.215,0.238,-0.022999999999999993,0.346,0.368,-0.02200000000000002,0.288,0.308,-0.020000000000000018,"4.09","3.97","0.116"
"Suarez, Robert","663158","2024","258","183",0.217,0.218,-0.0010000000000000009,0.333,0.355,-0.021999999999999964,0.262,0.272,-0.010000000000000009,"2.77","3.05","-0.281"
"Jarvis, Bryce","686826","2024","258","182",0.239,0.27,-0.031000000000000028,0.362,0.433,-0.07100000000000001,0.314,0.354,-0.03999999999999998,"3.19","5.42","-2.235"
"Miller, Bobby","676272","2024","258","174",0.305,0.296,0.009000000000000008,0.571,0.528,0.04299999999999993,0.411,0.394,0.01699999999999996,"8.52","7.00","1.518"
"Herrin, Tim","682120","2024","257","159",0.173,0.208,-0.035,0.24,0.319,-0.07900000000000001,0.236,0.279,-0.04300000000000004,"1.92","3.22","-1.301"
"Smyly, Drew","592767","2024","257","173",0.252,0.234,0.017999999999999988,0.416,0.368,0.04799999999999999,0.325,0.301,0.02400000000000002,"3.83","3.78","0.055"
"Matsui, Yuki","673513","2024","257","161",0.204,0.203,0.0009999999999999731,0.381,0.325,0.055999999999999994,0.283,0.267,0.01599999999999996,"3.73","2.94","0.794"
"Stratton, Chris","608717","2024","257","177",0.248,0.254,-0.006000000000000005,0.397,0.398,-0.0010000000000000009,0.326,0.341,-0.015000000000000013,"5.55","4.97","0.584"
"Kerkering, Orion","689147","2024","257","158",0.223,0.22,0.0030000000000000027,0.301,0.32,-0.019000000000000017,0.271,0.278,-0.007000000000000006,"2.29","3.19","-0.904"
"Leiter Jr., Mark","643410","2024","256","145",0.238,0.224,0.013999999999999985,0.39,0.348,0.04200000000000004,0.308,0.288,0.020000000000000018,"4.50","3.44","1.06"
"Mears, Nick","683232","2024","256","157",0.268,0.217,0.05100000000000002,0.417,0.356,0.061,0.324,0.283,0.041000000000000036,"5.93","3.31","2.621"
"Domínguez, Seranthony","622554","2024","255","164",0.225,0.209,0.016000000000000014,0.424,0.394,0.02999999999999997,0.312,0.296,0.016000000000000014,"4.45","3.64","0.809"
"Anderson, Chase","502624","2024","255","188",0.242,0.241,0.0010000000000000009,0.449,0.427,0.02200000000000002,0.329,0.326,0.0030000000000000027,"5.40","4.49","0.91"
"García, Luis","472610","2024","254","183",0.26,0.235,0.025000000000000022,0.417,0.378,0.03899999999999998,0.314,0.292,0.02200000000000002,"4.88","3.54","1.341"
"Junis, Jakob","596001","2024","253","191",0.203,0.251,-0.04799999999999999,0.361,0.414,-0.05299999999999999,0.259,0.302,-0.04299999999999998,"2.69","3.80","-1.113"
"Erceg, Lucas","668674","2024","253","159",0.212,0.223,-0.01100000000000001,0.303,0.339,-0.03600000000000003,0.259,0.28,-0.02100000000000002,"3.36","3.24","0.117"
"Hudson, Daniel","543339","2024","253","170",0.198,0.216,-0.017999999999999988,0.371,0.422,-0.05099999999999999,0.274,0.302,-0.02799999999999997,"3.00","3.80","-0.8"
"Estrada, Jeremiah","669093","2024","252","134",0.188,0.187,0.0010000000000000009,0.277,0.28,-0.0030000000000000027,0.239,0.248,-0.009000000000000008,"2.95","2.53","0.421"
"Garcia, Robert","676395","2024","251","159",0.237,0.207,0.03,0.323,0.294,0.029000000000000026,0.27,0.248,0.02200000000000002,"4.22","2.53","1.693"
"Foley, Jason","671345","2024","250","182",0.228,0.255,-0.026999999999999996,0.339,0.392,-0.05299999999999999,0.277,0.315,-0.03799999999999998,"3.15","4.17","-1.02"
"Ferguson, Caleb","657571","2024","249","153",0.256,0.243,0.013000000000000012,0.388,0.371,0.017000000000000015,0.322,0.313,0.009000000000000008,"4.64","4.11","0.528"
"Rogers, Taylor","573124","2024","249","161",0.237,0.215,0.021999999999999992,0.397,0.335,0.062,0.309,0.282,0.027000000000000024,"2.40","3.29","-0.89"
"Miller, Mason","695243","2024","249","123",0.16,0.15,0.010000000000000009,0.262,0.225,0.037000000000000005,0.218,0.206,0.01200000000000001,"2.49","1.77","0.722"
"Cano, Yennier","666974","2024","249","159",0.242,0.233,0.00899999999999998,0.372,0.361,0.01100000000000001,0.303,0.299,0.0040000000000000036,"3.15","3.72","-0.57"
"Meyer, Max","676974","2024","248","180",0.276,0.246,0.030000000000000027,0.56,0.454,0.10600000000000004,0.381,0.334,0.046999999999999986,"5.68","4.74","0.944"
"King, John","667463","2024","248","195",0.258,0.252,0.006000000000000005,0.351,0.382,-0.031000000000000028,0.28,0.303,-0.022999999999999965,"2.85","3.83","-0.98"
"Voth, Austin","608723","2024","248","166",0.204,0.21,-0.006000000000000005,0.367,0.345,0.02200000000000002,0.281,0.276,0.0050000000000000044,"3.69","3.14","0.549"
"Garrett, Reed","657585","2024","247","132",0.236,0.2,0.035999999999999976,0.363,0.307,0.055999999999999994,0.31,0.278,0.03199999999999997,"3.77","3.19","0.577"
"Sandlin, Nick","680704","2024","246","145",0.222,0.222,0,0.435,0.413,0.02200000000000002,0.328,0.326,0.0020000000000000018,"3.75","4.49","-0.744"
"McArthur, James","663704","2024","246","181",0.298,0.271,0.02699999999999997,0.456,0.427,0.029000000000000026,0.344,0.324,0.019999999999999962,"4.92","4.43","0.494"
"Chafin, Andrew","605177","2024","246","144",0.246,0.222,0.023999999999999994,0.341,0.346,-0.004999999999999949,0.301,0.296,0.0050000000000000044,"3.52","3.64","-0.125"
"Faedo, Alex","656412","2024","246","160",0.233,0.249,-0.015999999999999986,0.405,0.383,0.02200000000000002,0.322,0.324,-0.0020000000000000018,"3.61","4.43","-0.82"
"Ottavino, Adam","493603","2024","245","144",0.23,0.198,0.032,0.362,0.318,0.043999999999999984,0.305,0.278,0.02699999999999997,"4.34","3.19","1.149"
"Bummer, Aaron","607481","2024","244","155",0.277,0.232,0.04500000000000001,0.364,0.283,0.08100000000000002,0.305,0.261,0.043999999999999984,"3.58","2.80","0.778"
"Nicolas, Kyle","693312","2024","244","153",0.249,0.237,0.01200000000000001,0.341,0.358,-0.01699999999999996,0.315,0.323,-0.008000000000000007,"3.95","4.40","-0.449"
"Soto, Gregory","642397","2024","244","144",0.272,0.236,0.03600000000000003,0.398,0.372,0.026000000000000023,0.34,0.322,0.018000000000000016,"4.42","4.37","0.045"
"Pressly, Ryan","519151","2024","244","165",0.264,0.242,0.02200000000000002,0.395,0.397,-0.0020000000000000018,0.314,0.308,0.006000000000000005,"3.49","3.97","-0.476"
"Romero, JoJo","668941","2024","243","171",0.236,0.271,-0.03500000000000003,0.395,0.459,-0.064,0.305,0.345,-0.03999999999999998,"3.36","5.11","-1.754"
"Mantiply, Joe","573009","2024","243","172",0.231,0.229,0.0020000000000000018,0.342,0.369,-0.02699999999999997,0.265,0.278,-0.013000000000000012,"3.92","3.19","0.732"
"Anderson, Justin","605121","2024","243","150",0.234,0.239,-0.004999999999999977,0.351,0.417,-0.066,0.314,0.339,-0.025000000000000022,"4.39","4.91","-0.522"
"Brebbia, John","605154","2024","242","153",0.255,0.263,-0.008000000000000007,0.455,0.445,0.010000000000000009,0.337,0.338,-0.0010000000000000009,"5.86","4.87","0.985"
"Díaz, Alexis","664747","2024","242","150",0.206,0.206,0,0.338,0.329,0.009000000000000008,0.3,0.298,0.0020000000000000018,"3.99","3.70","0.294"
"Stanek, Ryne","592773","2024","241","146",0.226,0.205,0.02100000000000002,0.387,0.356,0.031000000000000028,0.307,0.288,0.019000000000000017,"4.88","3.44","1.44"
"Smith, Burch","572143","2024","241","181",0.288,0.268,0.019999999999999962,0.428,0.435,-0.007000000000000006,0.328,0.325,0.0030000000000000027,"4.95","4.46","0.493"
"Kelly, Zack","677161","2024","241","151",0.208,0.227,-0.019000000000000017,0.387,0.41,-0.022999999999999965,0.3,0.317,-0.017000000000000015,"3.97","4.22","-0.249"
"Barlow, Scott","605130","2024","241","138",0.216,0.231,-0.015000000000000013,0.358,0.363,-0.0050000000000000044,0.306,0.315,-0.009000000000000008,"4.25","4.17","0.085"
"Suarez, José","660761","2024","240","153",0.274,0.256,0.018000000000000016,0.495,0.404,0.09099999999999997,0.371,0.337,0.033999999999999975,"6.02","4.84","1.179"
"Kuhl, Chad","641771","2024","240","154",0.273,0.241,0.03200000000000003,0.41,0.365,0.044999999999999984,0.343,0.317,0.026000000000000023,"5.06","4.22","0.843"
"Zerpa, Angel","672582","2024","240","169",0.273,0.26,0.013000000000000012,0.403,0.413,-0.009999999999999953,0.323,0.324,-0.0010000000000000009,"3.86","4.43","-0.573"
"Lee, Dylan","669276","2024","240","147",0.222,0.198,0.023999999999999994,0.376,0.329,0.046999999999999986,0.277,0.25,0.027000000000000024,"2.11","2.57","-0.458"
"Winn, Keaton","676775","2024","238","165",0.268,0.273,-0.0050000000000000044,0.493,0.479,0.014000000000000012,0.354,0.358,-0.0040000000000000036,"7.16","5.56","1.597"
"Pérez, Cionel","672335","2024","238","159",0.232,0.223,0.009000000000000008,0.31,0.307,0.0030000000000000027,0.296,0.294,0.0020000000000000018,"4.53","3.59","0.938"
"Varland, Louis","686973","2024","238","169",0.318,0.284,0.03400000000000003,0.523,0.466,0.056999999999999995,0.382,0.354,0.028000000000000025,"7.61","5.42","2.191"
"Strahm, Matt","621381","2024","237","141",0.166,0.187,-0.02099999999999999,0.276,0.309,-0.032999999999999974,0.221,0.243,-0.021999999999999992,"1.87","2.43","-0.563"
"Webb, Jacob","657097","2024","237","151",0.192,0.212,-0.01999999999999999,0.303,0.351,-0.04799999999999999,0.266,0.291,-0.024999999999999967,"3.02","3.51","-0.492"
"Yates, Kirby","489446","2024","237","121",0.113,0.145,-0.03199999999999999,0.182,0.214,-0.032,0.186,0.212,-0.025999999999999995,"1.17","1.86","-0.692"
"Johnson, Pierce","572955","2024","236","142",0.23,0.224,0.006000000000000005,0.364,0.368,-0.0040000000000000036,0.302,0.302,0,"3.67","3.80","-0.125"
"Jackson, Luke","592426","2024","235","148",0.255,0.229,0.025999999999999995,0.402,0.373,0.029000000000000026,0.328,0.312,0.016000000000000014,"5.09","4.08","1.014"
"Alcala, Jorge","660896","2024","235","153",0.19,0.194,-0.0040000000000000036,0.352,0.344,0.008000000000000007,0.273,0.275,-0.0020000000000000018,"3.24","3.12","0.12"
