Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,13,"Landon Knack","LAD","SP","MLB",2023,"45","High",,"25.7111111","6' 2""","225","R","R",2020,"Draft","LAD",712500,"East Tennessee State","Knack had multiple freak shoulder injuries as an underclassman and had 40-grade velocity in the two years afterward. He took a huge leap as a fifth year senior and struck out 51 hitters while walking just one in 25 innings of work before the 2020 shutdown. Knack didn't break camp in 2021 until June, when the Dodgers sent him to High-A for his pro debut, and he dominated there across about 10 outings before a late-season promotion to Double-A. His regular season ended in September as the Dodgers shelved him with a hamstring strain, then he picked up innings in the Fall League, where he looked fine. Again to start 2022 he was not ready to break camp, and was left back in extended spring training due another hamstring tweak. Knack has been sitting 95-99 mph during extended, way up from where his velocity was during Fall League looks when he was 93-95. Scouts have seen his mid-80s cutter and changeup this spring, and he was also using an overhand, upper-70s curveball last fall. Even though Knack is a heavier guy who has had some injury hiccups, his delivery is athletic and repeatable, and he has enough command of his stuff to be considered a No. 4/5 starting pitching prospect who is quite near the big leagues.",,"27487"
,13,"Cole Wilcox","TBR","SP","MLB",2023,"45","Med",,"23.2138888","6' 5""","230","R","R",2020,"Draft","SDP",3300000,"Georgia","Wilcox was a 50 FV high school prospect who fell toward the bottom of teams' first tier of prep pitching due to the shape of his fastball and his physically mature frame. He ended up at Georgia, where he pitched out of the bullpen throughout much of his freshman year and routinely sat 97-99 mph in that role, often touching 100. As a starter in 2020, Wilcox sat 93-96 with more consistent command than he had as a freshman (he walked no hitters in his final three starts and walked just two in 23 total innings) and more effective slider shape. The Padres drafted him in the third round and gave him $3.3 million, which broke the record for a third rounder's bonus, then traded him to the Rays as part of the Blake Snell deal before Wilcox had thrown a pitch at a Padres affiliate. 
Since entering pro ball, Wilcox has continued to sit in that 93-96 mph velocity band, and his draft year uptick in strike-throwing has continued. While his Low-A assignment to start 2021 was a very conservative line for the Rays to take, he only walked five hitters in 44 innings there before he was shut down with an injury that would ultimately lead to Tommy John surgery in September. The sink and tail on Wilcox's fastball causes hitters to chop it into the ground, which helps embolden him to go right at hitters and work efficiently. This, plus his burly, inning-eating frame, has us locked in on him as a starter prospect even though he's only thrown about 70 innings combined as a starter since 2020. If there's anything that might hinder that, it's that Wilcox has barely gotten reps with his split/change because of his initial 'pen role in college, the time missed due to the pandemic, and now the timing of his surgery, which will likely cost him all of 2022. When it's right, he has a biting, two-plane out pitch in his slider, which sits in the 85-89 mph range and often has more length than any pitch that hard has a right to be. His fastball, slider and present command would be enough to project Wilcox in a late-inning bullpen role, but a better change or split (the development of which was slowed by his freshman role) would enable him to be a mid-rotation piece.","mUKE04zP5UU","27481"
,13,"Sam Weatherly","COL","SIRP","AA",2024,"40+","Med",,"23.3416666","6' 3""","205","L","L",2020,"Draft","COR",755300,"Clemson","Weatherly made a seamless transition to the 2020 Clemson rotation after pitching out of the bullpen as a freshman and sophomore. Though he still had some issues with walks as a junior, they weren't nearly as troublesome as they were during his underclass seasons when he walked a batter per inning, and Weatherly finished with 43 K and 14 BB in 23 innings before the COVID shutdown. Then he was Colorado's best pitching prospect at 2020 instructs, where he was consistently sitting 95-97 mph, up to 98, and worked with a comfortably plus slider.  Because Weatherly was in the bullpen as an underclassman, he had barely ever thrown a third pitch, and he only threw about a dozen changeups in all of 2020 at Clemson. In 2021, during an ultra-conservative assignment to Low-A, he started working with four pitches — fastball, slider, curveball, changeup — and was dominant for about two months even though he didn't maintain the velo boost from the previous fall and was only sitting 93-94. He was shut down with shoulder inflammation in early August and didn't pitch the rest of the year. Weatherly's new curveball has sizable potential. It was spinning faster than his slider at a whopping 2850 rpm, but he only threw it about 7% of the time before the shoulder problem surfaced, less often than his changeup. Purely on his stuff's potential, Weatherly arguably fits among the 45 FV tier, but he's a little behind the developmental curve from a repertoire depth perspective and his shoulder issue adds to already-present relief risk. The Rockies should keep developing him as a starter, if only to increase the reps Weatherly gets with his new toy, but he's much more likely to become an impact reliever.",,"sa3014455"
,13,"Sixto Sánchez","MIA","SP","AAA",2022,"40+","High",,"24.1722222","6' 0""","234","R","R",2014,"J2","PHI",35000,"Dominican Republic","Following a solid 2020 debut, Sánchez was lined up to spend last season in the Marlins rotation, losing his prospect status by April. Instead, he was sidelined with shoulder issues in late March and finally succumbed to capsule surgery in July. That’s nowhere near as serious as work being done on or around the labrum, and while the lockout made it hard to know how close Sánchez was to throwing, he was expected to be healthy by the time camp was originally scheduled to start in February. He wasn't, and his 2022 is in doubt as he languishes away on the Jupiter backfields, looking rather out of shape. 
Sánchez is a difficult arm to evaluate, even without the missed time. He can light up a radar gun like few others, sitting in the upper-90s while consistently reaching triple-digits, but the fastball gets hit far more often than one would expect due to its terrible shape and minimal action. His secondaries are much better than his heater in terms of both pitch data and actual performance. His slider is driven more by velocity than break, but as it’s in the upper-80s (and at times the low-90s), it misses plenty of bats. Meanwhile, he can really deaden the spin on his impressive changeup, which sits in the upper-80s and generates some silly swings from hitters gearing up for the heat. Even before the shoulder problem, Sánchez felt like a starter who would produce more GIFs on Twitter than dominating performances, but a healthy version still lines up as a mid-rotation starting pitcher. He has had persistent injury issues that severely alter the way he lines up here.","OFHkPmNCPOI","19680"
,13,"Bryan Mata","BOS","MIRP","",2022,"40+","Med",,"23.4111111","6' 3""","238","R","R",2015,"J2","BOS",25000,"Venezuela","2019 felt like a bit of a breakthrough for Mata, as he finally stayed healthy and started to harness his stuff. Unfortunately, due to the pandemic and an early 2021 Tommy John surgery, it’s also the last time he’s taken the mound in an official capacity. The healthy version of Mata remains an intriguing prospect. While the shape of his fastball is uninspiring, he makes up for it a bit with mid-90s velocity that has gone as high as 99 mph in the past, though the pitch also gets hit hard more often than the radar gun readings would suggest it should. His very hard slider (upper-80s) gives him a plus breaking ball to go along with a changeup that is firmer than average but still has some fade, and he mixes in a low-80s curve that he uses early in counts to keep hitters off balance. Mata is a below average athlete who is quite bulky and struggles to keep his delivery synced up, which has led to bouts of command inconsistency. Mata turns 23 in May, and should be ready to return to the mound this summer in what it feels like a bit of a make-or-break season for him.","_xTejFK8I5g","sa917784"
,13,"Anthony Solometo","PIT","SP","AA",2026,"40+","High",,"19.8305555","6' 5""","220","L","L",2021,"Draft","PIT",2800000,"Gloucester Catholic HS","Solometo was drafted in the second round but given a bonus commensurate with being the 24th overall pick in the draft, one of several exciting high schoolers who Pittsburgh landed in part because top pick Henry Davis came in under slot. His delivery garners Madison Bumgarner comps because of his long, smooth lefty arm stroke. He only sits in the 87-91 mph range right now (he has been up to 94), but Solometo commands it to his arm side and the pitch has impact tailing action. His delivery also creates tough angle on a sweeping slider, which is really his only secondary pitch right now. It will be a long-term weapon against righties and lefties, though. Solometo's feel for locating those pitches gives him starter projection even though he needs a third pitch. A great developmental lefty, Solometo is cosmic retribution for the club failing to sign Nick Lodolo a few years ago.",,"sa3018259"
,13,"Aaron Zavala","TEX","RF","AAA",2025,"40+","Med",,"22.2694444","6' 0""","193","L","R",2021,"Draft","TEX",830000,"Oregon","Zavala’s draft profile reads like West Coast Michael Busch, as he was a premium performance lefty stick with some past experience at a more favorable defensive position than he’s playing now. Zavala spent all of last season in right field but played third base during the shortened 2020 college season; the early second rounder hasn't taken a rep there in pro ball and has instead played all over the outfield, including in center. 
His bat is the carrying attribute, though. Zavala is compact but physical, he has above-average bat control, and he has a great idea of the strike zone and where he’s capable of doing damage in it. He posted 50 walks and just 31 strikeouts in 2021 while slashing .392/.525/.628 in the Pac-12. Zavala's short levers make him very tough to beat in the strike zone and enable him to turn on mistakes up and in, and while he doesn’t always cover the outer third, he typically does a good job laying off pitches that are out there, and if they catch enough of the plate he can drive them the other way with power. He also has an advanced two-strike approach. While he lacks prototypical raw power for a likely corner outfielder, he stands a chance to hit enough to be an everyday player via contact and his on-base skills, though it's more likely that he's the larger half of a corner platoon. As of list publication, he's walking more than he strikes out at High-A and deserves a second half promotion to Double-A.",,"sa3017665"
,13,"Freddy Zamora","MIL","SS","AAA",2024,"40+","Med",,"23.9166666","6' 1""","190","R","R",2020,"Draft","MIL",1150000,"Miami","Zamora missed all of his junior year at Miami with a torn ACL, though he really only ended up missing a fraction of the year relative to other players because of the pandemic. He hit the ground running in his first full season, though highly-drafted college players are expected to coast through Low-A so the biggest chunk of Zamora's 2021 season mostly proved that he was healthy. 
Zamora can play the heck out of shortstop. He's a plus athlete with plus hands, actions, and enough arm for the left side of the infield. He also had a very strong surface-level statistical performance as a college underclassman, walking more than he struck out while at Miami. He did not, however, slug. While the visual evaluation of Zamora's swing is positive because it's so athletic and dynamic, he lacks bat speed and power. While well-composed, his frame straddles the line between medium and small. Without clear power projection, Zamora is more likely to be a good utility guy or low-end regular. There are evaluators who made a case for him to be paired next to Brice Turang on this list, as they have similar skill sets, but there's a clear age/level gap to account for there as well.",,"sa3014500"
,13,"Jordan Balazovic","MIN","SP","",2022,"40+","Med",,"24.0388888","6' 4""","215","R","R",2016,"Draft","MIN",515000,"St. Martin HS (CAN)","2020 would've been a test of Balazovic’s ability to maintain his stuff over the course of a full season and could have helped solidify his role as an innings-eating starter. Of course, that opportunity was wiped away by the pandemic, postponing Balazovic’s chance to prove himself until 2021. His best outing came in mid-July, when he lasted seven innings against a lineup featuring several of the Dodgers’ top-ranked prospects, including Jacob Amaya, Michael Busch, and Miguel Vargas. He kept all three of those bats quiet, fanning Amaya and Busch twice each despite their oft-mentioned keen sense of the strike zone. By the time he left the game, he’d issued 11 strikeouts and just one walk, and allowed only one hit (a single, where the runner was thrown out at second). Despite flashes of brilliance like that, Balazovic never really had a stretch of games where he was consistently unhittable, and his walk-rate saw an uptick uncharacteristic of his past performance. He did pitch more innings in 2021 than he had in his dominant '19 season, but only slightly more (97 IP, up from 93.2), and he averaged fewer innings per game (4.2, down from 5.2).
That said, his stuff still looks good, working vertically with a deep curveball that is complemented by a sharper changeup that he uses low in the zone. His delivery is a whirl of limbs, distracting enough to batters on both sides of the plate for them to have trouble picking up the ball out of his hand. Despite the flailing, Balazovic keeps his long levers in check, contracting almost miraculously by the time his foot lands with each offering. Assuming he’s able to recapture his strikeout rate from previous seasons as he continues to refine his secondaries, he still looks like a No. 3 or 4 starter.",,"21866"
,13,"Nathan Webb","KCR","MIRP","",2022,"40+","High",,"25.1138888","6' 2""","240","R","R",2016,"Draft","KCR",60000,"Lee's Summit HS (MO)","Webb's velocity began to climb in 2019, when he went from sitting 89-92 mph to sitting 90-94 and touching 96. It had exploded even further when he was seen following the pandemic shutdown, as he sat 95-97 mph and was touching 101 during the 2021 regular season, and that pitch has above-average carry, too. From 2017-21, Webb's strikeout rate more than doubled as a result of his uptick in arm strength. This was a four-year rookie-level player who had suddenly been added to the Royals 40-man roster after the 2021 season even though he had all of 32 innings above Low-A. Webb threw his fastball a whopping 70% of the time in 2021, but his mid-80s slider also looks like a bat-missing offering at times and generates favorable evaluations from in-office personnel focused on pitch data, as does his seldom-used changeup. Webb often worked multiple innings at a time in 2021, and his repertoire depth makes him a multi-inning fit if he can curb some of his wildness when he returns from a forearm strain that has him shelved to start 2022.",,"sa918814"
,13,"Gregory Santos","SFG","SIRP","MLB",2022,"40+","High",,"23.0916666","6' 2""","215","R","R",2015,"J2","BOS",275000,"Dominican Republic","Santos was one of the bigger stories from the Giants' alternate site in 2020 and seemed primed for a prominent role in the big league bullpen in '21, but his season was waylaid by an early season 80-game suspension for PED use. His stuff was as impressive as ever upon his return, but the utility of that stuff remains a work in progress. With broad shoulders, long levers and an incredibly fast arm, Santos generates elite velocities, sitting in the 97-99 mph range while hitting or exceeding triple digits with regularity. The pitch is a bit flat and gets hit more than the radar gun would suggest, but it’s not even his primary pitch. In fact, opposing hitters see more of his impressive slider, which is noted for both its velocity at 89-91 mph and its unique shape, with good horizontal action and far less vertical movement than most hard breakers. Santos is a bit of a bull in a china shop who just lets it fly and hopes for the best. He generally fills up the zone, but shows little aptitude for working north-to-south or east-to-west. Originally developed as a starter, Santos is a pure 'pen arm at this point and will head to spring training with a chance to once again impact the Giants relief corps. He projects as a set-up man sort.","TNW9__VR_xs","21894"
,13,"A.J. Vukovich","ARI","1B","AAA",2025,"40+","High",,"21.1972222","6' 5""","210","R","R",2020,"Draft","ARI",1250000,"East Troy HS (WI)","Vukovich held serve against older competition in 2021. He brought his prodigious raw power into games, homering 13 times while slugging nearly .450 in 400 PAs across both levels of A-ball. His power runs from line to line, and there aren't many places in the zone where he can't crush a fastball. As a 19-year-old, his in-game power numbers were impressive and his at-bats were better than you'd guess just by looking at his walk and strikeout rates. As the numbers suggest, though, he swings an awful lot, and the soft stuff proved challenging in High-A. He can lay off pitches that start outside or below the knees and at least fight off breakers in the zone, but he struggles with offspeed that starts on the outside edge, as he's liable to chase when it runs off the plate. We'll see if he's able to become a more discerning hitter in his second spin through High-A. Defensively, he's still looking for a long-term home. He's been rough at third, and a switch across the diamond or to an outfield corner will likely be in the cards at some point. An excellent high school basketball player, Vukovich has the athleticism to at least give the outfield a shot. Either way, the lack of walks and defensive value makes this a tricky profile, but Vukovich's age affords him a long runway and his feel to hit gives us hope that he can at least offer some thump off the bench.","R5URrfOxOtg","sa3014525"
,13,"Chase Petty","CIN","SIRP","MLB",2026,"40+","High",,"19.4916666","6' 3""","175","R","R",2021,"Draft","MIN",2500000,"Mainland HS","The track record for high school pitchers who are among the hardest throwers in their class is not very good. From Riley Pint to Tyler Kolek, there are many more examples of young, upper-90s flamethrowers busting than there are examples of them succeeding. Petty was up to 102 mph in high school and routinely sat in the mid-to-upper-90s during his pre-draft spring. His low slot and long arm action create visual relief risk, but the natural tailing action on his fastball, the way its movement diverges from his mid-80s slider (which is aided by his low slot versus righties), and the hope that his low slot will soon enable him to work at the top of the zone due to his heater's shallow angle all drive optimism that Petty is on a track similar to that of Giants lefty Kyle Harrison. 
We remain skeptical about Petty's long-term chances to start due to the nature of his delivery and relative lack of physical projection. While he is very well-built and strong, the cement on his frame is closer to being dry than it is for most teenage prospects. It's not like we're hoping for more velocity here anyway — that piece of the puzzle is already in place, Petty just needs to prove he can sustain it as a starter throughout an entire pro season. He also needs to continue to hone his changeup, which is probably more likely than him developing a second breaking ball, as it might be hard for him to get on top of a curveball from his current slot. That slot should help him impart natural arm-side action on a changeup but the length of his arm action is not typically the sort on which we're inclined to project. There is undoubtedly big upside here, but also a huge amount of risk — both the bust risk associated with high school pitchers and what we consider bullpen risk due to the developmental hurdles we think Petty's delivery will cause. We have him projected in late-inning relief, and he's several years away. He was traded to Cincinnati this offseason for Sonny Gray.",,"30170"
,13,"Werner Blakely","LAA","3B","",2025,"40+","High",,"20.6111111","6' 3""","180","L","R",2020,"Draft","LAA",900000,"Southfield HS (MI)","The ultra-lanky Blakely took just shy of $1 million to eschew a commitment to Auburn. Drafted as a raw, long-levered SS/3B from Michigan, Blakely spent 2021 on the complex, sandwiching a rough summer between a good-looking Extended and instructs. He's a smooth, loose, lefty-hitting shortstop with an exciting, projectable frame. Blakely has good defensive hands and feet but his internal clock wasn't calibrated for the pace of summer showcase ball, and he's put forth a mixed defensive performance as a pro, often making acrobatic plays to corral the baseball but then failing to make accurate throws to first to complete the play. While Blakely played all over the infield in 2021, he's likely a long-term third base fit. Based on what he showed last year, he has the tools to be plus there with experience, but he needs to throw with more conviction. It doesn't always look pretty, but Blakely can recognize breaking stuff and ball and strikes. His on-paper performance during the ACL season was actually fine until he went 1-for-50 over the last two weeks of the season. There's still quite a bit of variance here, but Blakely projects as a part-time infielder.",,"sa3014502"
,13,"Jeff Criswell","OAK","MIRP","MLB",2023,"40+","High",,"23.5583333","6' 4""","206","R","R",2020,"Draft","OAK",1000000,"Michigan","Criswell was a huge part of Michigan's 2019 College World Series runner up team and was Oakland's second round pick after the pandemic-shortened 2020 season. He walked a batter every other inning during his college career, which, combined with recent injury, pushes him toward the bullpen. Criswell had a velo spike almost immediately after entering pro ball, perhaps from the added rest, moving from the 92-94 range into the 94-97 area during 2020 instructs. That spike didn't hold in 2021. While he was up to 97 again during his first 2021 spring outing, he was quickly shut down with elbow inflammation, which popped up again during his first outing of the regular season. He only pitched 12 innings during the summer and A's saw fit to include him in their instructs and Fall League contingent, during which Criswell sat mostly 93-94. His repertoire depth gives him a shot to start, specifically his changeup, which is better than our pre-draft assessment. It's already a viable third pitch (his mid-80s slider is his preferred secondary) and projects as an above-average offering. While he should be developed as a starter and has some chance to grow into the strike-throwing efficiency to become one, for Criswell (touches hand to temple) we see an eventual bulk relief role.","xJYJq-VpcO0","27608"
,13,"Connor Norby","BAL","2B","MLB",2025,"40+","Med",,"22.3138888","5' 10""","187","R","R",2021,"Draft","BAL",1700000,"East Carolina","Norby had some of the best numbers in college baseball last spring, hitting .415/.484/.659 at East Carolina while finishing the year with an impressive performance against much better competition in the postseason. Ultimately going in the second round to the Orioles, he put up a .413 OBP in 26 games at Low-A Delmarva and is already seen as one of the better pure hitters in the system. Norby doesn’t wow anyone with his tools, but he makes up for it once you watch him play. He has an outstanding approach at the plate and exceptional hand-eye coordination that generates oodles of contact with enough sneaky pop to get to double-digit home runs annually. He’s not much of a runner and he's a fringy defender at second base, but he should be able to stay there as an offense-oriented infielder as he develops. Norby really has to hit due to his defensive inflexibility, but every indication so far is that he’s going to.",,"29592"
,13,"Trei Cruz","DET","2B","AAA",2024,"40","Med",,"24.2388888","6' 2""","200","S","R",2020,"Draft","DET",900000,"Rice","A third-round pick in 2020 from a distinguised baseball family, Cruz felt like a low-ceiling, low-variance future big leaguer, but his pro debut was nothing short of a disaster, as he dealt with a nagging shoulder issue and just flat out didn't hit. The good news is that he retained his top-of-the-line swing decisions, allowing him to put up league-average or better on-base rates despite batting averages well below the Mendoza line. Scouts felt like his swing was impacted by the shoulder problem, and though he can still sting balls into the gap (nearly half of his hits went for extra bases), his over-the-fence raw power is more in the 40-grade area. He played shortstop exclusively in 2021, and while he has the hands and fundamentals to succeed there, he’s a fringy runner who lacks twitch and will likely settle at second base down the road with some utility possibilities. The Tigers hope that a return to health will result in a return to performance, and Cruz might begin 2022 back at High-A Lakeland in an attempt to kick-start his rebound. The likeliest outcome here is a high-energy, grinding utility player with the ceiling of a second-division starter.",,"sa3014420"
,13,"Bowden Francis","TOR","SP","MLB",2022,"40","Low",,"26.4416666","6' 5""","225","R","R",2017,"Draft","MIL",235500,"Chipola JC (FL)","Acquired from Milwaukee for Rowdy Tellez, Francis had statistical success through the mid-minors by relying on plus command of three fringe pitches. Then he added a slider in 2021 and now has four distinct offerings, of which the slider has quickly become the best. It's also hard, which is important because Francis' curveball is a low-70s rainbow, averaging about 73 mph, while the slider has been up to 87 and sits a bit below that. He has a power pitcher's style with soft stuff, but Francis' feel to pitch is excellent and we think he's an imminent backend starter.",,"20548"
,13,"Logan Cerny","HOU","CF","",2026,"40","High",,"23.0083333","6' 1""","185","R","R",2021,"Draft","PHI",146000,"Troy","Acquired from Philadelphia for Garrett Stubbs, Cerny was the Phils' tooled-up 10th round pick out of Troy, a high-variance scout favorite with rare power and speed for a college prospect. Cerny has strikeout issues because of his high-octane, pull-heavy approach, but unlike lots of the power-over-hit outfielders the Astros have brought into the org, he is actually performing on paper early in his career, and he's on pace for a 20/20 season (he's actually on pace for closer to 40 steals) as of list publication. Cerny has plus bat speed and plus wheels that enable him to play center field, giving him some breathing room on offense. That Cerny is punching out at a 30% clip in A-ball is a bust-indicating red flag, but he has a bigger ceiling than all but a few players in this system.",,"sa3017661"
,13,"Efraín Contreras","SDP","SP","AA",2022,"40","High",,"22.7472222","5' 10""","210","R","R",2017,"J2","SDP",50000,"Mexico","Contreras showed a huge velocity boost during 2020 instructs, where he was up to 97 mph and sitting 93-95 during early innings before settling in the 92-94 range deep into outings. He had previously been 90-92 and worked a lot with a plus changeup, and he averaged 10 K/9 and just over 2 BB/9 against low-level hitters at that velocity. During that same instructs window, he blew out and needed Tommy John; he would miss all of 2021. The Padres added him to their 40-man to prevent other teams from picking him in the Rule 5 (though we didn't end up having one) and stashed him on the IL while he finished rehab. (The Padres were burned a little in this case since they added Contreras to the 40-man before they knew there wasn't going to be a Rule 5 Draft, and now he's occupying a 40-man spot despite looking unlikely to impact the big league team this year.) Contreras re-entered affiliated ball in early May of 2022 and made a couple appearances in the weeks leading up to list publication, during which he again sat 92-94 mph, with his changeup not quite as dynamic as it was at peak. It's too early to worry about that, as we're only talking about a few innings at this point. The takeaway is that Contreras' arm strength has basically returned post-op. This doesn't appear to be one of those cases where a guy totally reshapes his body during TJ rehab and comes back shot out of a canon in the direction of the big leagues. Instead, it looks like Contreras will spend his first option year trying to find that changeup and pitch his way into five- and six-inning shape so he can compete for a rotation spot next spring.",,"sa3005692"
,13,"Joseph Hernandez","SEA","SP","",2023,"40","High",,"22.2944444","5' 11""","150","R","R",2017,"J2","SEA",,"Dominican Republic","Hernandez's stuff, especially his slider, if the darling of some proprietary metrics. He has a tight upper-70s slider that he throws most often and his tailing fastball will creep into the mid-90s. Hernandez throws his slider about half the time, while his tailing changeup and fastball are each used about 20% of the time. It's an approach that has enabled him to carve up Low-A hitting as a starter and would almost certainly play in a bulk relief role, perhaps as a higher-leveraged one over time. ",,"sa3006385"
,13,"Armando Cruz","WSN","SS","A+",2025,"40","Med",,"18.7083333","5' 10""","160","R","R",2021,"J2","WSN",3900000,"Dominican Republic","Cruz was the consensus best defensive player in the 2020 international amateur class, a flashy and acrobatic shortstop defender. He is not very physical and needs to get much stronger in order to be a viable offensive player, and there was little agreement prior to him signing as to whether he would. So far Cruz has shown fair feel for putting the bat on the ball, just without even a modicum of power, and he's also an aggressive swinger running a 3% walk rate on the complex, where young pitchers struggle to throw strikes. His measurables indicate projection, but he is slightly built. A good and reasonable outcome here is to hope Cruz develops enough physicality to be a Nick Allen type of player.","SlvxEVoIAAc","sa3015695"
,13,"Dom Hamel","NYM","SP","MLB",2025,"40","Med",,"23.5805555","5' 11""","196","R","R",2021,"Draft","NYM",755300,"Dallas Baptist","After he struggled early in 2022, Hamel turned a corner in June and was dominant through the middle of the summer with St. Lucie. He garnered a whopping 21 swings and misses across six innings in relief of a rehabbing Jacob deGrom before a promotion to High-A. Though he sits 92-93 mph, Hamel's fastball has plus-plus spin and rides at the letters. Automatic pitch tagging can sometimes conflate his sliders and curveballs because some of his sliders have huge vertical depth. Though his slider doesn't finish down and away from the zone with great consistency, it's nasty enough that the ones that back up can still freeze hitters. Hamel's mid-70s rainbow curveball (it sits 73-75; the sliders sometimes have curveball shape but are consistently 80 mph and above) has cartoonish depth, and is tough for hitters to square even if they spot it popping out of his hand. His changeup has progressed since college (his usage of it has nearly doubled) and is already about average in quality, and it gives him a pitch with arm-side action. Arguably still straddling the starter/reliever line from a command standpoint, in my estimation post-draft Hamel has upped his chances of starting based on the progress of his repertoire. If his command improves as he climbs, he'll end up in the 45-50 FV area.",,"30153"
,13,"Matthew Thompson","CHW","SP","",2024,"40","Med",,"22.1388888","6' 3""","184","R","R",2019,"Draft","CHW",2100000,"Cypress Ranch HS (TX)","Since becoming Chicago's second rounder in 2019, Thompson has progressed through the low minors in solid if unspectacular fashion. He hasn't had much of a velocity spike since high school, though this was once a variable aspect of his profile and he has now seemingly stabilized in the 93-95 mph range, which is where he sat in 2021 and again throughout the spring of '22. Thompson's curveball doesn't spin very much but it still has pretty good depth and is consistently average. The pitch data we sourced from team contacts in 2021 does not have him using a slider, but he was throwing what Eric thought was a new slide piece in the 83-86 mph range this spring. That pitch is below average, but assuming it's new, it should continue to improve to a point of viability. Thompson's changeup is also in the 40/45-grade area. He's had good arm-side fastball and changeup feel during live looks, though his walk numbers indicate that portion of his game is still a little below average, too. Based on Thompson's age, frame, and the grace and fluidity of his mechanics, we're inclined to continue to project on enough components here that he profiles as a fifth starter.",,"sa3011866"
,13,"Brandol Mezquita","ATL","CF","",2024,"40","High",,"21.2138888","6' 0""","170","R","R",2017,"J2","ATL",300000,"Dominican Republic","Mezquita has close to average big league raw power at age 20 and has gotten to it in games throughout the early stages of his domestic career despite some swing-and-miss tendencies. He's of medium build (and that may be generous), but not of medium bat speed and explosion, as his pull-heavy uppercut swing is built to do damage. Mezquita's breaking ball recognition is only fair. If you hang it, he will bang it, but he's also apt to chase ones off the plate. Though he's not built like a prototypical right field prospect, Mezquita's power over hit skill set fits in that mold.",,"sa3006201"
,13,"Brycen Mautz","STL","SP",,2026,"40","Low",,"21.2055555","6' 3""","190","L","L",2022,"Draft","STL",1100000,"San Diego","Mautz’s meal ticket pitch is his plus slider, of which he has surgical glove-side command. It has depth and two-planed break that plays away from lefties and to the back foot of righties, and Mautz has gotten a ton of swings and misses on this slider low-to-mid-80s breaker. He is primary fastball is a low-90s sinker that hitters seem to struggle to pick up out of hand. He fills the zone with this pitch, which has been enough against college lineups but a sinker with 40-grade velo might get hit in pro ball.",,
,13,"Micah Ottenbreit","PHI","SP","A+",2026,"40","High",,"19.4","6' 4""","190","R","R",2021,"Draft","PHI",775000,"Trenton HS (MI)","Ottenbreit is a super-projectable righty with low-90s velo right now and a more advanced curveball/changeup complement than is typical for a cold weather high schooler. While his stuff quality is advanced, that descriptor does not extend to his command. Pitches often sail on him, up and to his arm side. He needs to develop control several grades better than he currently has just to be a reliever, but Ottenbreit has starter-quality stuff and fits in with the $1 million prep arm archetype that typically falls toward the top of the 40 FV tier on our lists.",,"sa3017860"
,14,"Alexander Canario","CHC","RF","",2022,"45","High",,"22.4","6' 1""","165","R","R",2016,"J2","SFG",60000,"Dominican Republic","Canario was the higher-ranked of the two prospects (Caleb Kilian being the other) the Cubs received in exchange for Kris Bryant at this year’s deadline. To that point in the season, his line at Low-A had been disappointing, but the Cubs nevertheless assigned him to High-A South Bend upon his arrival to their system. Watching his swing, the bat speed is undeniable, but so is the violence, which results in only occasional power diluted by a ton of swing-and-miss. Tess got two live looks at him this season – once while he was still with the Giants at Low-A San Jose, and once post-trade with High-A South Bend – and he was still leaking with his front side, ending his swing with more weight on his front foot than would befit the power created by his upper body strength. An average runner with a plus arm, Canario is a defensive fit in right field, and needs to hit for huge power in order to sustainably profile there. But he does have ridiculous raw power and elite bat speed, way up there in Clint Frazier land, which gives Canario a power-driven pathway to everyday duty.","tMkRAh9baAM","22842"
,14,"Luis Gil","NYY","SIRP","MLB",2022,"45","Med",,"24.3277777","6' 3""","225","R","R",2014,"J2","MIN",90000,"Dominican Republic","Gil's big league career began with two efficient starts at a time when the injury-riddled Yankees desperately needed them. That efficiency was a pleasant surprise given Gil's walk-prone history, but he quickly regressed to career norms and continues to project as a late-inning reliever. That would still be a great outcome, as Gil was acquired in the one-for-one Jake Cave trade with Minnesota, simply because Cave was getting squeezed off the roster. At that juncture, Gil was a hard-throwing lottery ticket with a velvety smooth delivery and projectable frame, but he had crude feel for release. He's since developed a good slider and his control is now dialed in enough that he is unlikely to have serious, role-altering walk issues, but not so much that he projects as a starter. Gil's pitch usage at Triple-A (60% fastball, 33% sliders, 6% changeups) indicates that even though the Yankees were deploying him as a starter, they weren't truly developing him as one, as it appears as though there was no real intention of finding a third pitch. Again, that's fine; it means Gil will <em>merely</em> be a dominant set-up man type of reliever. He was sitting 95 mph as a starter, and we anticipate a spike if Gil is allowed to air it out three outs at a time.",,"21052"
