Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Luis Yanel Diaz","LAD","AA",23,30,107,120,19,15,1,0,3,13,12,11,0,37,2,0,0,1,6,2,0.177570093,"sa3002846"
"Robert Perez Jr.","SEA","AA",23,117,450,508,109,67,22,4,16,56,62,38,1,155,16,4,0,18,2,2,0.242222222,"sa3002851"
"Ismael Alcantara","LAD","AA",24,59,207,230,57,48,5,1,3,35,20,17,0,61,3,1,2,5,9,8,0.275362318,"sa3002862"
"Ernesto Martinez Jr.","MIL","AA",24,31,106,125,26,19,5,0,2,17,14,17,0,22,1,0,0,3,3,2,0.245283018,"sa3003173"
"Yunior Severino","MIN","AA",23,84,334,375,96,55,15,2,24,56,62,36,0,117,5,0,0,7,3,4,0.287425149,"sa3003185"
"David Garcia","TEX","AA",23,42,122,150,24,19,3,0,2,22,15,23,0,49,4,1,0,1,1,0,0.196721311,"sa3003197"
"Johan Lopez","TBR","AA",22,22,75,84,13,6,5,1,1,10,11,8,0,26,1,0,0,2,2,0,0.173333333,"sa3003228"
"Claudio Finol","PIT","AA",23,42,123,147,29,21,5,0,3,20,12,16,0,37,2,2,4,1,4,3,0.235772357,"sa3003256"
"Luis Mieses","CHW","AA",23,115,458,485,108,72,26,1,9,43,48,14,1,113,2,8,0,15,1,0,0.23580786,"sa3003274"
"Diego Infante","TBR","AA",23,72,259,284,72,47,14,0,11,42,46,22,0,73,2,1,0,2,13,5,0.277992277,"sa3003280"
"Jose Peroza","NYM","AA",23,97,349,404,86,50,25,1,10,42,50,42,1,124,8,5,0,7,4,1,0.246418338,"sa3003288"
"Sebastian Espino","TOR","AA",23,66,221,244,44,30,10,0,4,23,23,16,0,97,1,4,2,3,4,1,0.199095022,"sa3003347"
"Jose Alvarez","STL","AA",23,84,281,309,72,64,8,0,0,42,32,24,0,54,2,1,1,5,6,3,0.256227758,"sa3003377"
"Connor Hoover","SEA","AA",26,80,244,292,48,31,7,1,9,45,35,40,0,83,5,2,1,4,8,1,0.196721311,"sa3004061"
"Jancarlos Cintron","ARI","AA",28,20,71,74,16,13,3,0,0,6,4,3,0,14,0,0,0,1,2,1,0.225352112,"sa3004065"
"Chris Seise","TEX","AA",24,91,322,358,68,44,20,0,4,38,39,29,0,122,3,3,0,11,14,2,0.211180124,"sa3004142"
"Jeisson Rosario","NYY","AA",23,106,344,429,75,48,17,0,10,50,47,78,0,127,1,5,1,8,11,5,0.218023255,"sa3004146"
"Agustin Ruiz","NYM","AA",23,105,364,423,74,40,14,2,18,47,60,41,3,134,12,6,0,2,0,2,0.203296703,"sa3004149"
"Blake Hunt","TBR","AA",24,37,132,155,33,18,9,0,6,22,18,14,0,38,6,3,0,6,2,1,0.25,"sa3004153"
"Abrahan Gutierrez","PIT","AA",23,33,115,135,26,18,5,0,3,11,13,16,0,16,3,1,0,5,1,1,0.226086956,"sa3004263"
"Jose Sanchez","WSN","AA",22,39,129,147,22,16,4,0,2,14,12,14,0,33,2,1,1,4,2,0,0.170542635,"sa3004382"
"Erik Ostberg","TBR","AA",27,44,136,151,29,13,11,0,5,20,20,12,0,38,1,2,0,2,2,1,0.213235294,"sa3004505"
"Jacob Gonzalez","PIT","AA",25,86,308,338,73,55,9,1,8,30,44,16,0,60,10,4,0,8,0,1,0.237012987,"sa3004691"
"Jacob Pearson","ATL","AA",25,28,92,102,14,8,2,2,2,8,7,10,0,37,0,0,0,3,3,0,0.152173913,"sa3004722"
"Tyler Esplin","BOS","AA",23,21,68,71,18,9,7,1,1,9,18,2,0,22,1,0,0,1,0,0,0.264705882,"sa3004727"
"Shane Matheny","SFG","AA",27,76,267,324,63,34,16,2,11,44,43,51,1,84,2,3,1,6,8,2,0.235955056,"sa3004780"
"Logan Warmoth","SEA","AA",27,107,360,429,86,60,17,1,8,54,45,55,1,115,9,5,0,9,28,10,0.238888888,"sa3004813"
"Micael Ramirez","CLE","AA",24,34,114,132,21,17,4,0,0,15,3,15,0,20,2,1,0,5,0,0,0.184210526,"sa3004883"
"Mason Martin","PIT","AA",24,69,226,286,48,24,8,0,16,34,43,52,0,102,7,1,0,0,7,4,0.21238938,"sa3004885"
"Lamar Sparks","MIL","AA",24,90,292,343,74,46,16,3,9,57,47,48,0,120,3,0,0,4,19,7,0.253424657,"sa3004932"
"Tristen Lutz","MIL","AA",24,48,154,187,34,22,6,0,6,20,24,27,0,65,4,2,0,4,0,1,0.22077922,"sa3004968"
"Imanol Vargas","LAD","AA",25,125,447,526,112,61,29,0,22,69,90,76,4,174,0,3,0,8,0,0,0.250559284,"sa3004972"
"Robbie Glendinning","KCR","AA",27,31,107,130,27,19,5,1,2,7,18,22,0,34,1,0,0,4,0,1,0.252336448,"sa3004978"
"Eddy Diaz","COL","AA",23,41,132,152,20,16,4,0,0,18,5,15,0,36,3,1,0,5,1,4,0.151515151,"sa3004979"
"PK Morris","TOR","AA",24,45,134,164,23,12,8,1,2,18,17,28,0,51,0,1,1,0,0,0,0.171641791,"sa3005037"
"Tyler Dearden","BOS","AA",24,71,248,286,67,47,12,1,7,34,41,33,0,70,3,1,1,4,0,1,0.27016129,"sa3005103"
"Diosbel Arias","TEX","AA",26,11,43,50,11,5,2,0,4,11,8,4,0,10,3,0,0,3,0,0,0.255813953,"sa3005308"
"Carlos Rodriguez","MIL","AA",22,115,392,436,114,89,21,3,1,51,43,40,1,50,2,1,1,5,14,8,0.290816326,"sa3005478"
"Cesar Idrogo","CLE","AA",22,20,70,77,17,12,5,0,0,7,1,7,0,16,0,0,0,3,2,1,0.242857142,"sa3005479"
"Miguel Hiraldo","TOR","AA",22,89,320,354,88,55,21,0,12,41,54,26,0,111,4,3,1,5,16,5,0.275,"sa3005486"
"Keyber Rodriguez","TEX","AA",22,41,153,176,37,24,8,2,3,31,16,18,0,30,2,2,1,5,12,3,0.241830065,"sa3005488"
"Allan Cerda","CIN","AA",23,48,155,193,28,15,7,0,6,23,22,31,0,71,7,0,0,0,5,6,0.180645161,"sa3005504"
"Randy Florentino","BAL","AA",22,25,72,82,8,7,1,0,0,3,2,8,0,12,1,1,0,2,0,0,0.111111111,"sa3005529"
"Neyfy Castillo","ARI","AA",22,98,348,391,83,47,16,3,17,61,63,35,0,128,6,2,0,1,19,6,0.238505747,"sa3005544"
"Rainer Nunez","TOR","AA",22,78,304,326,68,49,9,0,10,26,42,21,0,88,0,1,0,13,0,0,0.22368421,"sa3005551"
"Eddys Leonard","LAD","AA",22,92,350,388,89,57,20,1,11,37,44,29,0,85,9,0,0,7,3,3,0.254285714,"sa3005554"
"Daniel Vellojin","CIN","AA",23,70,237,280,47,30,12,1,4,27,19,38,0,63,2,2,1,4,3,0,0.198312236,"sa3005587"
"Julio Carreras","COL","AA",23,88,311,356,73,53,14,1,5,48,31,33,0,81,5,2,4,8,13,1,0.234726688,"sa3005598"
"Alberto Rodriguez","SEA","AA",22,46,179,202,52,41,8,0,3,17,27,20,0,51,1,2,0,2,5,2,0.290502793,"sa3005603"
"Felix Valerio","MIL","AA",22,80,264,290,59,41,10,2,6,41,31,19,0,54,5,2,0,4,7,5,0.223484848,"sa3005613"
"Dalvy Rosario","MIA","AA",22,62,184,208,41,30,6,0,5,30,20,16,0,50,4,2,2,2,11,4,0.222826086,"sa3005712"
"Brandon Valenzuela","SDP","AA",22,27,94,108,17,12,4,0,1,10,6,13,0,29,1,0,0,1,2,0,0.180851063,"sa3005729"
"Diego Hernandez","KCR","AA",22,60,241,269,59,50,7,2,0,30,20,16,0,69,4,1,7,2,17,3,0.244813278,"sa3005759"
"Alexander Ovalles","TBR","AA",22,32,105,124,21,17,2,1,1,17,15,18,0,39,0,0,1,1,4,0,0.2,"sa3005781"
"Pedro Martinez","PHI","AA",22,53,163,181,30,22,4,0,4,15,9,15,0,57,3,0,0,5,7,1,0.184049079,"sa3005795"
"Yoyner Fajardo","MIN","AA",24,123,469,527,143,103,23,8,9,75,53,50,0,84,4,3,1,3,50,13,0.304904051,"sa3005938"
"Pablo Aliendo","CHC","AA",22,91,321,375,74,34,23,1,16,49,61,41,0,114,9,2,2,11,5,0,0.230529595,"sa3006220"
"Bladimir Restituyo","COL","AA",21,108,430,456,111,75,20,1,15,61,55,8,0,86,5,4,9,5,17,6,0.258139534,"sa3006621"
"Orlando Martinez","LAA","AA",25,78,292,325,78,48,17,4,9,33,55,24,1,64,3,4,1,2,6,3,0.267123287,"sa3006664"
"Niko Decolati","COL","AA",25,80,240,304,54,40,10,1,3,50,16,49,1,78,12,2,1,6,12,4,0.225,"sa3006670"
"Jake Anchia","SEA","AA",26,68,237,267,45,25,14,2,4,32,23,24,0,71,6,0,0,6,1,0,0.189873417,"sa3006674"
"Nick Podkul","PHI","AA",26,45,165,197,47,24,8,3,12,31,35,27,0,41,4,1,0,1,0,0,0.284848484,"sa3006720"
"Justin Toerner","STL","AA",26,42,131,167,21,13,4,1,3,21,13,31,0,43,2,2,1,5,3,0,0.160305343,"sa3006735"
"Cobie Fletcher-Vance","MIA","AA",25,41,144,156,37,23,12,0,2,19,16,9,0,36,3,0,0,2,0,0,0.256944444,"sa3006860"
"Trey Harris","WSN","AA",27,67,233,260,58,41,14,1,2,21,26,20,0,58,6,1,0,7,4,4,0.248927038,"sa3006876"
"Luis Verdugo","CHC","AA",22,18,57,64,6,4,2,0,0,3,3,4,0,28,1,1,1,0,0,0,0.105263157,"sa3006888"
"D'Shawn Knowles","LAA","AA",22,21,75,86,18,13,3,2,0,11,5,9,0,21,0,1,1,1,12,3,0.24,"sa3006889"
"Carlos De La Cruz","PHI","AA",23,129,509,582,132,82,25,1,24,80,67,54,1,160,14,5,0,14,3,0,0.259332023,"sa3006903"
"Chase Calabuig","OAK","AA",27,40,155,173,51,32,12,3,4,30,20,17,0,17,0,1,0,2,1,0,0.329032258,"sa3006927"
"Jeremy Eierman","OAK","AA",26,36,128,150,24,15,6,0,3,17,6,15,0,45,5,1,1,2,4,0,0.1875,"sa3007005"
"Josh Stowers","LAD","AA",26,86,287,320,50,27,13,1,9,34,25,26,1,90,6,1,0,3,13,3,0.174216027,"sa3007010"
"Scott Kapers","TEX","AA",26,71,233,273,49,29,14,1,5,34,29,21,0,56,12,5,2,5,0,0,0.210300429,"sa3007013"
"Michael Berglund","CLE","AA",25,52,155,188,25,16,4,0,5,15,21,26,0,65,7,0,0,0,1,0,0.161290322,"sa3007016"
"Frainyer Chavez","TEX","AA",24,30,105,118,24,17,4,0,3,12,16,10,0,24,1,1,1,3,0,1,0.228571428,"sa3007019"
"Frankie Tostado","WSN","AA",25,101,383,419,91,62,16,1,12,44,69,32,0,70,2,2,0,10,2,1,0.237597911,"sa3007030"
"Greyson Jenista","KCR","AA",26,23,82,92,15,6,5,1,3,9,6,9,0,33,1,0,0,0,1,0,0.182926829,"sa3007044"
"Grant Witherspoon","DET","AA",26,38,144,165,38,24,5,2,7,23,23,20,0,42,1,0,0,7,6,5,0.263888888,"sa3007047"
"Mateo Gil","NYM","AA",22,43,149,167,37,27,7,1,2,15,15,15,1,44,0,2,1,2,2,1,0.248322147,"sa3007050"
"Andrew Moritz","ATL","AA",26,37,122,139,27,21,3,2,1,14,14,14,0,31,2,1,0,1,3,2,0.221311475,"sa3007054"
"Willie Joe Garry Jr.","MIN","AA",23,34,106,116,28,13,9,2,4,14,23,7,1,37,1,1,1,2,9,1,0.264150943,"sa3007065"
"Greg Cullen","BAL","AA",26,47,147,189,40,29,8,0,3,14,20,35,1,46,4,2,1,0,2,0,0.272108843,"sa3007069"
"Nick Ward","PHI","AA",27,21,80,92,16,10,4,0,2,10,8,10,0,20,1,1,0,1,6,0,0.2,"sa3007089"
"Kekai Rios","TOR","AA",26,17,57,64,14,13,1,0,0,7,5,5,0,19,1,1,0,2,0,0,0.245614035,"sa3007282"
"Rixon Wingrove","PHI","AA",23,15,47,55,6,5,0,0,1,2,3,7,0,19,0,1,0,4,0,0,0.127659574,"sa3007298"
"Gionti Turner","TBR","AA",22,63,191,219,43,36,5,0,2,29,13,18,0,61,6,1,2,4,10,3,0.22513089,"sa3007326"
"Matt Kroon","PHI","AA",26,79,298,344,95,61,24,2,8,53,44,33,0,66,5,8,0,5,22,6,0.318791946,"sa3007502"
"Nick Dalesandro","ARI","AA",26,58,172,194,38,31,4,2,1,28,12,18,0,48,2,2,0,6,17,4,0.220930232,"sa3007503"
"Max Burt","NYY","AA",26,91,307,347,74,49,11,2,12,55,43,30,0,95,7,3,0,2,21,5,0.241042345,"sa3007631"
"Scott Schreiber","HOU","AA",27,29,106,119,30,21,6,0,3,10,15,10,0,33,2,1,0,2,3,0,0.283018867,"sa3007637"
"Nicholas Northcut","CIN","AA",24,69,250,272,54,30,14,0,10,27,39,14,0,102,4,4,0,2,0,0,0.216,"sa3007640"
"Grant Lavigne","COL","AA",23,125,445,534,101,62,19,3,17,53,51,77,3,142,9,3,0,7,4,2,0.226966292,"sa3007743"
"Sean Roby","SFG","AA",24,24,88,95,16,11,3,0,2,11,7,5,0,35,1,1,0,1,0,0,0.181818181,"sa3007788"
"Elih Marrero","BOS","AA",26,37,108,131,29,20,8,0,1,18,10,22,0,33,1,0,0,1,8,7,0.268518518,"sa3007822"
"Cody Roberts","PHI","AA",27,72,215,239,46,29,11,0,6,33,15,16,0,52,4,3,1,7,2,2,0.213953488,"sa3007869"
"Connor Hollis","SDP","AA",28,72,233,274,56,42,9,2,3,33,20,32,0,60,4,3,2,7,13,8,0.240343347,"sa3007870"
"Alex McKenna","HOU","AA",25,16,56,68,11,6,3,1,1,9,6,11,0,22,1,0,0,0,1,1,0.196428571,"sa3008003"
"Onix Vega","WSN","AA",24,39,122,149,31,26,5,0,0,21,7,22,0,29,3,2,0,4,1,0,0.25409836,"sa3008007"
"Kyle Datres","COL","AA",27,89,315,380,79,54,10,2,13,53,50,53,2,90,10,2,0,8,24,3,0.25079365,"sa3008029"
"Josh Breaux","NYY","AA",25,25,93,97,26,15,4,0,7,13,14,4,0,24,0,0,0,0,0,0,0.279569892,"sa3008051"
"Madison Stokes","PHI","AA",27,102,358,431,77,47,21,2,7,54,31,64,1,119,5,1,3,6,6,2,0.215083798,"sa3008076"
"Connor Scott","PIT","AA",23,74,260,289,51,30,14,4,3,28,37,25,0,65,0,4,0,0,10,4,0.196153846,"sa3008080"
"Cole Roederer","CHC","AA",23,83,286,335,70,47,9,1,13,39,49,40,0,94,4,5,0,1,8,2,0.244755244,"sa3008184"
"Korry Howell","SDP","AA",24,63,211,245,36,22,8,2,4,31,23,23,0,81,8,3,0,5,18,4,0.170616113,"sa3008238"
"Korey Holland","CLE","AA",23,80,283,326,67,39,17,4,7,35,39,37,1,105,3,2,1,5,12,3,0.236749116,"sa3008249"
"Jax Biggers","TEX","AA",26,101,348,413,79,54,10,3,12,53,50,56,0,95,3,3,3,3,14,5,0.227011494,"sa3008251"
"Caleb Knight","CHC","AA",27,17,47,61,13,11,1,0,1,10,4,11,0,11,3,0,0,0,0,0,0.276595744,"sa3008279"
"Andy Weber","CHC","AA",25,106,372,433,88,63,19,1,5,62,35,50,0,90,7,4,0,9,4,1,0.236559139,"sa3008282"
"Jaylen Palmer","NYM","AA",22,42,126,146,18,14,1,0,3,18,7,17,0,62,3,0,0,0,8,1,0.142857142,"sa3008297"
"JJ Schwarz","OAK","AA",27,60,222,254,49,32,9,0,8,24,37,31,0,67,1,0,0,2,0,1,0.22072072,"sa3008391"
"Diego Cartaya","LAD","AA",21,93,354,403,67,38,10,0,19,51,57,37,0,117,8,4,0,9,0,0,0.189265536,"sa3008742"
"Gabriel Rodriguez","CLE","AA",21,78,250,300,48,34,8,2,4,36,23,38,1,88,7,3,2,9,2,1,0.192,"sa3008744"
"Victor Bericoto","SFG","AA",21,51,186,204,44,22,10,1,11,29,31,14,0,54,1,1,2,5,0,1,0.236559139,"sa3008767"
"Noelberth Romero","BAL","AA",21,22,69,74,10,8,1,0,1,6,5,5,0,24,0,0,0,2,0,0,0.144927536,"sa3008808"
"Brainer Bonaci","BOS","AA",20,16,61,72,17,12,3,0,2,10,7,9,0,17,0,2,0,0,1,1,0.278688524,"sa3008836"
"Jose Ramos","LAD","AA",22,113,416,485,100,68,13,0,19,55,68,54,0,140,7,6,2,9,7,2,0.240384615,"sa3008845"
"Brayan Buelvas","OAK","AA",21,20,75,83,14,9,3,1,1,13,19,5,0,21,1,2,0,3,0,0,0.186666666,"sa3008868"
"J.J. D'Orazio","ARI","AA",21,37,138,145,30,22,6,1,1,12,13,4,0,33,0,2,1,5,0,0,0.217391304,"sa3008876"
"Juan Brito","CLE","AA",21,87,315,374,87,55,21,1,10,46,60,48,1,63,4,6,1,4,3,7,0.276190476,"sa3009808"
"Evan Edwards","TBR","AA",26,95,305,357,76,43,13,5,15,38,64,43,0,116,6,3,0,5,16,1,0.249180327,"sa3009866"
"Morgan McCullough","KCR","AA",25,78,258,309,62,37,17,2,6,40,25,36,1,84,9,6,0,5,10,3,0.240310077,"sa3009868"
"Trevor Schwecke","TOR","AA",25,71,246,294,69,44,17,1,7,43,37,34,1,54,6,3,0,3,13,2,0.280487804,"sa3009874"
"J.D. Orr","MIA","AA",26,50,137,171,27,24,2,1,0,25,10,28,0,41,4,1,1,1,13,4,0.197080291,"sa3009875"
"Luke Ritter","NYM","AA",26,43,146,186,35,16,4,1,14,36,29,30,0,59,7,2,1,5,4,1,0.239726027,"sa3009878"
"Patrick Frick","SEA","AA",26,31,102,114,28,22,6,0,0,15,9,5,0,22,4,3,0,2,2,1,0.274509803,"sa3009891"
"Carter Aldrete","SFG","AA",25,104,372,409,83,49,21,0,13,47,51,31,0,108,1,4,1,9,2,1,0.223118279,"sa3010008"
"Tyler Osik","CHW","AA",26,18,66,78,14,7,7,0,0,8,7,10,0,20,2,0,0,2,1,0,0.212121212,"sa3010017"
"Aaron Bracho","CLE","AA",22,104,367,424,90,56,14,2,18,50,59,49,0,97,5,3,0,5,3,2,0.245231607,"sa3010018"
"Kody Hoese","LAD","AA",25,98,344,383,84,59,11,3,11,34,36,26,0,71,5,8,0,12,1,0,0.244186046,"sa3010021"
"Joe Naranjo","CLE","AA",22,89,288,343,58,42,13,0,3,29,29,45,0,84,7,3,0,6,0,0,0.201388888,"sa3010025"
"Jack Dunn","WSN","AA",26,48,129,176,34,25,6,0,3,32,14,37,1,30,4,2,4,5,17,3,0.263565891,"sa3010029"
"Julian Escobedo","CLE","AA",25,33,118,135,26,13,10,0,3,19,10,12,0,36,4,0,1,3,6,1,0.220338983,"sa3010030"
"Brandon Lewis","LAD","AA",24,93,337,369,67,47,13,0,7,33,30,28,0,100,4,0,0,9,1,0,0.198813056,"sa3010035"
"J.T. Arruda","WSN","AA",25,114,376,458,85,62,14,3,6,49,39,74,1,118,4,2,2,6,31,8,0.226063829,"sa3010036"
"Ashton Creal","CIN","AA",24,22,59,71,12,9,1,0,2,11,7,10,0,27,1,0,1,0,1,0,0.20338983,"sa3010048"
"Michael Amditis","CLE","AA",25,24,74,85,9,7,0,0,2,6,10,11,0,34,0,0,0,2,0,0,0.121621621,"sa3010148"
"Ripken Reyes","SDP","AA",26,119,409,528,105,79,16,4,6,82,49,56,0,78,49,1,13,3,30,7,0.256723716,"sa3010159"
"Jimmy Govern","KCR","AA",26,63,217,241,49,36,7,2,4,33,23,15,0,44,7,1,1,7,3,1,0.225806451,"sa3010166"
"Kellen Strahm","TEX","AA",26,121,438,517,108,82,18,3,5,73,45,74,0,115,2,1,2,8,9,3,0.246575342,"sa3010278"
"Jackson Cluff","WSN","AA",26,86,247,311,51,28,13,3,7,49,27,54,0,85,5,2,3,1,15,5,0.206477732,"sa3010342"
"Nelson Maldonado","CHC","AA",26,81,267,310,56,32,16,1,7,30,37,36,0,60,4,3,0,6,1,1,0.209737827,"sa3010389"
"Nick Quintana","CIN","AA",25,37,111,137,15,7,6,0,2,17,14,19,0,36,6,1,0,1,0,0,0.135135135,"sa3010390"
"McCarthy Tatum","PHI","AA",27,38,138,157,34,22,10,0,2,11,18,8,0,34,10,1,0,4,3,2,0.246376811,"sa3010582"
"Corey Joyce","DET","AA",24,37,116,147,17,13,3,0,1,14,13,23,0,38,5,3,0,0,2,1,0.146551724,"sa3010596"
"Jake Holton","DET","AA",25,111,379,463,93,64,13,2,14,60,47,68,0,68,14,2,0,10,0,1,0.245382585,"sa3010599"
"Herbert Iser","PHI","AA",25,23,70,78,16,12,1,0,3,10,8,7,0,20,1,0,0,2,0,0,0.228571428,"sa3010679"
"Colin Barber","HOU","AA",22,79,270,321,66,38,16,1,11,42,40,45,0,73,4,2,0,2,5,2,0.244444444,"sa3010696"
"Cade Bunnell","ATL","AA",26,113,399,467,80,46,17,1,16,46,50,62,0,179,4,2,0,5,7,2,0.200501253,"sa3010702"
"Andrew Navigato","DET","AA",25,58,233,254,70,36,22,1,11,38,46,16,1,50,3,2,0,2,8,7,0.300429184,"sa3010703"
"Andres Alvarez","PIT","AA",26,96,339,380,73,46,18,1,8,43,35,30,0,98,5,5,1,10,4,3,0.215339233,"sa3010710"
"Chase Strumpf","CHC","AA",25,37,132,167,34,16,11,0,7,32,21,28,0,50,5,2,0,2,3,1,0.257575757,"sa3010845"
"Branden Fryman","NYM","AA",25,43,151,161,34,22,7,3,2,17,11,6,0,40,1,1,2,1,4,2,0.225165562,"sa3010853"
"Shayne Fontana","BAL","AA",26,39,129,151,31,21,7,0,3,22,14,15,0,20,6,1,0,1,8,4,0.240310077,"sa3010897"
"Javier Valdes","ATL","AA",24,73,239,298,56,33,14,1,8,33,26,46,1,63,11,2,0,8,1,2,0.234309623,"sa3010902"
"Aaron Antonini","STL","AA",24,31,102,117,26,16,5,0,5,11,25,8,0,33,5,1,1,4,2,1,0.25490196,"sa3010906"
"James Free","CIN","AA",25,117,421,489,113,70,24,2,17,57,69,61,2,98,4,3,0,9,1,1,0.268408551,"sa3011156"
"Will Holland","MIN","AA",25,101,294,341,58,39,11,3,5,50,35,42,0,95,2,2,1,4,30,7,0.197278911,"sa3011204"
"Zach Watson","BAL","AA",26,52,187,208,39,21,9,1,8,25,31,12,0,56,3,2,1,2,11,0,0.208556149,"sa3011258"
"Logan Wyatt","SFG","AA",25,64,206,236,53,33,11,0,9,32,34,25,1,51,2,3,0,4,1,0,0.257281553,"sa3011259"
"Kervin Pichardo","SDP","AA",21,15,44,51,9,6,1,0,2,5,10,3,0,14,2,1,1,0,2,0,0.204545454,"sa3011260"
"Drew Campbell","ATL","AA",25,78,272,300,69,46,14,0,9,31,30,14,2,77,8,2,4,3,10,9,0.25367647,"sa3011264"
"Bryan Arias","HOU","AA",26,22,70,86,17,11,3,0,3,16,10,14,0,18,2,0,0,2,6,0,0.242857142,"sa3011265"
"Phil Clarke","TOR","AA",25,69,215,259,56,40,10,0,6,38,18,33,0,37,9,0,1,4,6,0,0.260465116,"sa3011379"
"Warren Saunders","NYM","AA",24,20,69,76,11,8,2,0,1,4,9,5,0,20,0,2,0,3,0,0,0.159420289,"sa3011405"
"Marcus Lee Sang","PHI","AA",22,25,87,99,17,8,6,0,3,9,6,11,0,33,1,0,0,1,2,1,0.195402298,"sa3011445"
"Cam Cannon","PHI","AA",25,46,155,169,32,15,11,0,6,18,18,12,0,28,0,1,0,1,1,0,0.206451612,"sa3011467"
"Stephen Scott","BOS","AA",26,37,125,149,31,19,5,1,6,23,22,24,0,34,0,0,0,1,4,1,0.248,"sa3011469"
"Jordan Brewer","HOU","AA",25,67,247,283,60,40,11,1,8,38,39,30,0,73,3,2,0,8,12,4,0.242914979,"sa3011737"
"Trei Cruz","DET","AA",24,120,453,538,97,58,21,4,14,73,53,81,0,127,2,1,0,6,9,6,0.214128035,"sa3014420"
"Baron Radcliff","PHI","AA",24,65,223,251,47,28,8,0,11,22,21,28,0,97,0,0,0,3,2,1,0.210762331,"sa3014424"
"Hayden Cantrelle","SFG","AA",24,99,275,357,59,43,11,1,4,54,25,66,0,75,14,1,1,1,14,1,0.214545454,"sa3014426"
"Alerick Soularie","MIN","AA",23,79,225,270,52,35,5,1,11,41,33,39,0,75,5,1,0,1,22,5,0.231111111,"sa3014436"
"Trevor Hauver","TEX","AA",24,107,392,471,102,63,24,3,12,58,59,71,0,135,3,4,1,11,1,2,0.260204081,"sa3014448"
"Daniel Cabrera","DET","AA",24,63,199,237,47,35,10,1,1,25,26,32,0,36,1,3,0,0,3,1,0.236180904,"sa3014452"
"Carson Taylor","LAD","AA",24,77,249,281,55,39,5,1,10,35,26,31,1,64,1,0,0,3,1,0,0.220883534,"sa3014468"
"Anthony Servideo","BAL","AA",24,71,244,274,49,35,11,1,2,27,21,25,1,109,2,2,1,1,7,3,0.200819672,"sa3014472"
"Aaron Sabato","MIN","AA",24,77,272,319,60,28,19,1,12,38,45,42,0,103,3,2,0,11,2,2,0.220588235,"sa3014494"
"Kaden Polcovich","SEA","AA",24,40,131,159,23,13,5,2,3,23,16,26,0,42,1,1,0,3,6,2,0.175572519,"sa3014496"
"Freddy Zamora","MIL","AA",24,108,377,437,96,71,17,1,7,64,51,53,0,89,5,2,0,7,17,3,0.254641909,"sa3014500"
"David Calabrese","LAA","AA",20,122,458,535,89,53,18,3,15,63,48,70,0,164,6,0,1,3,14,9,0.194323144,"sa3014507"
"Casey Martin","PHI","AA",24,61,217,236,39,26,7,1,5,19,16,16,0,87,1,2,0,4,6,2,0.179723502,"sa3014524"
"A.J. Vukovich","ARI","AA",21,115,456,507,120,72,19,5,24,84,96,46,1,144,3,2,0,12,20,9,0.263157894,"sa3014525"
"Jordan Nwogu","CHC","AA",24,97,324,363,63,39,7,1,16,44,41,27,0,137,9,2,1,0,15,7,0.194444444,"sa3014530"
"Jesse Franklin V","ATL","AA",24,94,341,387,79,46,17,1,15,55,46,32,0,115,11,3,0,6,21,4,0.231671554,"sa3014532"
"Blaze Jordan","BOS","AA",20,49,189,203,48,32,10,0,6,19,31,12,0,28,0,2,0,4,0,0,0.253968253,"sa3014537"
"Milan Tolentino","CLE","AA",21,32,116,134,24,20,4,0,0,15,6,15,0,36,2,1,0,1,2,0,0.206896551,"sa3014544"
"Jimmy Glowenke","SFG","AA",24,75,247,289,62,42,13,0,7,33,30,32,0,61,8,0,2,2,6,0,0.251012145,"sa3014548"
"Zavier Warren","MIL","AA",24,105,377,429,89,57,15,2,15,57,63,45,0,86,3,4,0,13,6,3,0.23607427,"sa3014549"
"Arol Vera","LAA","AA",20,14,56,60,16,13,1,0,2,8,8,1,0,10,1,2,0,3,2,0,0.285714285,"sa3014687"
"Adrian Placencia","LAA","AA",20,14,53,60,9,8,0,0,1,5,4,4,0,24,1,1,1,0,0,0,0.16981132,"sa3014688"
"Norel Gonzalez","MIA","AA",29,71,237,276,58,40,8,2,8,29,32,34,0,61,4,1,0,7,1,1,0.244725738,"sa3014819"
"Zach Britton","TOR","AA",24,17,55,75,12,9,2,0,1,10,4,20,1,16,0,0,0,2,3,0,0.218181818,"sa3014821"
"Michael Guldberg","OAK","AA",24,36,127,138,28,20,5,1,2,18,16,8,0,31,1,0,1,0,3,0,0.22047244,"sa3014822"
"J.C. Correa","HOU","AA",24,100,357,398,88,68,13,1,6,50,46,33,0,48,1,7,0,5,7,2,0.246498599,"sa3014823"
"Jack Blomgren","COL","AA",24,19,65,78,17,12,2,0,3,11,9,6,0,31,5,0,2,0,4,1,0.261538461,"sa3014825"
"Scott McKeon","CHC","AA",25,38,105,119,18,7,7,2,2,20,17,11,0,53,0,1,2,2,4,0,0.171428571,"sa3014826"
"Elijah Dunham","NYY","AA",25,56,217,251,52,28,13,1,10,34,27,28,1,64,3,3,0,2,23,3,0.239631336,"sa3014827"
