Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Victor Bericoto","SFG","AA",22,115,445,479,116,83,22,0,11,58,60,30,1,115,2,2,0,15,6,4,0.260674157,"sa3008767"
"Dayan Frias","CLE","AA",22,114,370,429,75,51,16,3,5,42,46,49,0,104,5,4,1,8,6,6,0.202702702,"sa3008768"
"Alex De Jesus","TOR","AA",22,99,385,425,100,72,19,1,8,48,45,35,0,119,4,0,0,5,6,5,0.259740259,"sa3008842"
"Jose Ramos","LAD","AA",23,123,443,506,98,60,19,2,17,57,64,57,1,172,1,5,0,8,7,5,0.221218961,"sa3008845"
"Alexander Vargas","NYY","AA",22,73,240,256,61,45,7,5,4,23,30,11,0,65,3,2,0,2,14,9,0.254166666,"sa3008851"
"Gabriel Martinez","TOR","AA",21,102,363,397,77,50,20,1,6,28,38,28,0,62,2,4,0,11,2,2,0.212121212,"sa3008865"
"Brayan Buelvas","OAK","AA",22,33,121,131,31,21,8,1,1,11,11,8,0,34,1,1,0,5,5,1,0.256198347,"sa3008868"
"J.J. D'Orazio","ARI","AA",22,73,256,284,57,40,12,0,5,33,25,23,0,61,2,2,1,12,0,1,0.22265625,"sa3008876"
"Euribiel Angeles","OAK","AA",22,33,99,108,22,15,5,1,1,11,10,6,0,13,2,1,0,2,4,0,0.222222222,"sa3008877"
"Jesus Rodriguez","NYY","AA",22,23,84,90,19,13,1,0,5,9,14,4,0,19,2,0,0,2,2,1,0.226190476,"sa3008916"
"Jorge Burgos","CLE","AA",21,15,55,60,7,3,1,0,3,5,9,5,0,23,0,0,0,2,0,0,0.127272727,"sa3008929"
"Geraldo Quintero","ATL","AA",22,94,288,338,69,55,8,3,3,47,29,33,0,66,10,4,0,3,32,16,0.239583333,"sa3008942"
"Carlos Mendoza","DET","AA",24,114,420,515,113,85,17,6,5,86,46,70,1,89,18,2,5,9,32,5,0.269047619,"sa3008944"
"Felix Stevens","CHC","AA",24,65,208,247,47,28,10,2,7,29,35,34,1,85,4,1,0,5,2,0,0.225961538,"sa3008946"
"Miguel Palma","HOU","AA",22,53,169,193,34,27,3,1,3,16,14,22,0,48,2,0,0,4,1,0,0.201183431,"sa3009279"
"Eddinson Paulino","BOS","AA",21,73,260,295,69,46,17,3,3,34,36,29,1,66,4,2,0,4,11,8,0.265384615,"sa3009538"
"Yohendrick Pinango","TOR","AA",22,88,314,352,65,41,18,1,5,28,32,34,1,74,3,1,0,7,8,1,0.207006369,"sa3009539"
"Morgan McCullough","SEA","AA",26,54,167,203,35,21,8,2,4,25,20,30,1,53,2,1,2,5,9,4,0.209580838,"sa3009868"
"Trevor Schwecke","PHI","AA",26,76,245,282,63,38,18,2,5,31,35,25,0,69,2,4,0,8,14,0,0.257142857,"sa3009874"
"Aaron Bracho","CLE","AA",23,97,358,405,79,55,14,2,8,41,49,36,1,80,5,6,0,5,3,1,0.220670391,"sa3010018"
"Jairo Pomares","SFG","AA",23,82,311,336,74,40,19,3,12,38,47,12,0,84,6,0,2,5,9,2,0.237942122,"sa3010023"
"Joe Naranjo","CLE","AA",23,34,109,128,23,19,3,0,1,12,13,16,0,34,0,3,0,4,2,0,0.211009174,"sa3010025"
"Christian Cairo","CLE","AA",23,39,131,156,33,26,4,1,2,14,9,19,0,38,3,3,0,5,14,0,0.251908396,"sa3010028"
"Brandon Lewis","LAD","AA",25,73,236,269,49,32,7,1,9,33,39,26,0,94,2,4,1,3,0,0,0.207627118,"sa3010035"
"J.T. Arruda","WSN","AA",26,119,387,442,85,59,20,3,3,45,35,41,0,93,4,3,7,11,9,2,0.219638242,"sa3010036"
"Yordys Valdes","CLE","AA",22,109,360,411,83,63,9,3,8,50,41,44,0,123,2,1,4,4,19,2,0.230555555,"sa3010037"
"DJ Gladney","CHW","AA",22,24,97,105,27,17,4,0,6,12,18,4,0,23,2,2,0,2,1,0,0.278350515,"sa3010043"
"Ripken Reyes","SDP","AA",27,119,408,506,92,69,15,4,4,56,42,45,0,63,34,4,15,5,16,7,0.225490196,"sa3010159"
"Joshua Mears","SDP","AA",23,18,69,74,12,3,3,0,6,9,13,4,0,35,1,0,0,0,1,1,0.173913043,"sa3010162"
"Dilan Rosario","SFG","AA",23,31,81,97,15,11,2,1,1,10,7,15,0,29,0,1,0,2,4,1,0.185185185,"sa3010165"
"Kellen Strahm","TEX","AA",27,69,262,300,73,56,10,2,5,52,25,35,1,61,1,2,0,5,15,1,0.278625954,"sa3010278"
"Glenn Santiago","TOR","AA",23,22,54,63,7,4,2,0,1,7,9,6,0,15,2,1,0,1,1,0,0.129629629,"sa3010341"
"Cooper Johnson","TEX","AA",26,79,251,300,59,27,18,0,14,40,46,44,0,78,3,1,1,3,0,0,0.23505976,"sa3010584"
"Jake Holton","DET","AA",26,96,351,410,98,63,21,0,14,62,71,44,0,91,11,4,0,13,6,2,0.279202279,"sa3010599"
"Andrick Nava","PHI","AA",22,22,62,74,13,12,1,0,0,3,3,11,0,9,1,0,0,0,0,1,0.209677419,"sa3010693"
"Colin Barber","HOU","AA",23,70,252,282,56,39,9,0,8,27,27,21,0,85,4,5,0,6,4,2,0.222222222,"sa3010696"
"Cade Bunnell","ATL","AA",27,73,200,247,31,18,12,0,1,17,10,46,0,97,0,1,0,2,1,2,0.155,"sa3010702"
"Sammy Siani","PIT","AA",23,96,351,394,89,65,13,6,5,49,36,35,0,81,3,2,3,4,14,5,0.253561253,"sa3010704"
"Daniel Mateo","TEX","AA",22,61,193,208,31,22,4,0,5,21,17,13,0,51,2,0,0,7,10,3,0.160621761,"sa3010886"
"Javier Valdes","ATL","AA",25,25,84,91,16,11,2,0,3,8,11,5,0,14,2,0,0,4,0,0,0.19047619,"sa3010902"
"Logan Wyatt","SFG","AA",26,14,45,50,7,3,2,0,2,5,5,5,1,16,0,0,0,2,1,0,0.155555555,"sa3011259"
"Kervin Pichardo","PIT","AA",22,118,421,459,106,79,14,2,11,57,49,27,0,128,6,0,4,8,8,4,0.251781472,"sa3011260"
"Jase Bowen","PIT","AA",23,110,407,450,98,69,17,2,10,57,43,29,0,106,6,5,3,4,22,8,0.24078624,"sa3011267"
"Jeremy De La Rosa","WSN","AA",22,44,161,180,26,15,5,1,5,12,18,16,1,52,1,2,0,1,4,4,0.161490683,"sa3011329"
"Darrien Miller","MIL","AA",23,93,306,403,65,46,16,1,2,51,29,64,0,82,28,3,2,4,2,0,0.2124183,"sa3011330"
"Phil Clarke","TOR","AA",26,29,101,121,31,25,6,0,0,15,8,16,0,5,4,0,0,3,2,0,0.306930693,"sa3011379"
"Hunter Bishop","SFG","AA",26,26,95,105,23,16,5,0,2,9,6,9,0,33,1,0,0,2,5,0,0.242105263,"sa3011413"
"Marcus Lee Sang","PHI","AA",23,103,385,425,92,62,12,5,13,61,47,30,0,100,4,5,1,8,12,6,0.238961038,"sa3011445"
"Stephen Scott","DET","AA",27,29,94,111,27,16,5,1,5,18,19,12,0,24,3,2,0,2,6,0,0.287234042,"sa3011469"
"Yolbert Sanchez","ATL","AA",27,84,308,331,92,76,13,1,2,40,32,13,0,53,2,6,1,9,4,4,0.298701298,"sa3011471"
"Dasan Brown","TOR","AA",22,32,106,119,23,15,7,1,0,12,2,6,0,34,4,0,2,2,13,2,0.216981132,"sa3011717"
"Jordan Brewer","HOU","AA",26,84,295,334,66,40,18,1,7,33,31,26,0,66,10,3,0,5,10,0,0.223728813,"sa3011737"
"Karson Simas","BOS","AA",23,16,46,53,7,4,3,0,0,5,4,1,0,15,5,0,1,2,5,2,0.152173913,"sa3011739"
"Erick Brito","PHI","AA",22,41,147,161,31,23,7,1,0,16,10,7,0,25,4,1,2,7,7,3,0.210884353,"sa3011753"
"Shane Sasaki","MIA","AA",23,66,217,250,52,41,10,0,1,28,8,29,0,69,3,0,1,0,21,4,0.239631336,"sa3011754"
"Willy Vasquez","TBR","AA",22,97,344,371,73,48,18,2,5,29,41,24,0,118,1,2,0,10,11,6,0.212209302,"sa3011821"
"Trei Cruz","DET","AA",25,102,384,440,100,67,23,1,9,57,48,49,1,112,1,4,2,5,9,8,0.260416666,"sa3014420"
"Baron Radcliff","PHI","AA",25,45,152,168,24,15,4,0,5,14,8,15,0,79,0,1,0,0,0,0,0.157894736,"sa3014424"
"Hayden Cantrelle","CHC","AA",25,21,62,71,16,10,3,1,2,11,6,5,0,23,3,0,1,0,2,2,0.258064516,"sa3014426"
"Alerick Soularie","SFG","AA",24,55,130,160,25,16,6,0,3,26,19,17,0,40,4,5,4,2,15,6,0.192307692,"sa3014436"
"Carson Taylor","PHI","AA",25,109,372,450,103,68,16,3,16,53,75,67,1,96,5,6,0,4,5,1,0.27688172,"sa3014468"
"Anthony Servideo","BAL","AA",25,83,259,304,41,26,10,0,5,41,21,42,0,96,3,0,0,7,9,3,0.158301158,"sa3014472"
"Aaron Sabato","MIN","AA",25,85,306,350,63,39,14,0,10,35,33,38,1,104,5,1,0,9,8,2,0.205882352,"sa3014494"
"Kaden Polcovich","SEA","AA",25,81,241,287,55,37,12,3,3,31,30,33,0,74,9,3,1,2,17,7,0.228215767,"sa3014496"
"Freddy Zamora","MIL","AA",25,27,86,107,16,11,3,0,2,11,7,13,0,20,7,1,0,3,2,1,0.186046511,"sa3014500"
"David Calabrese","LAA","AA",21,38,110,136,23,16,3,0,4,14,11,23,0,41,0,0,3,0,4,2,0.209090909,"sa3014507"
"Austin Hendrick","CIN","AA",23,121,437,474,82,60,11,0,11,42,30,25,1,173,8,3,1,4,14,7,0.18764302,"sa3014521"
"Casey Martin","PHI","AA",25,97,315,352,49,32,6,2,9,44,33,24,0,108,6,7,0,1,9,1,0.155555555,"sa3014524"
"A.J. Vukovich","ARI","AA",22,121,456,512,123,74,29,3,17,59,80,48,1,153,4,4,0,12,6,3,0.269736842,"sa3014525"
"Blaze Jordan","BOS","AA",21,89,353,380,92,62,22,1,7,35,61,18,0,46,6,3,0,9,2,1,0.260623229,"sa3014537"
"Milan Tolentino","CLE","AA",22,111,395,441,95,64,20,2,9,53,43,41,0,112,2,3,0,3,17,6,0.240506329,"sa3014544"
"Jimmy Glowenke","SFG","AA",25,105,337,392,67,44,16,0,7,47,30,32,0,88,18,3,2,6,5,2,0.198813056,"sa3014548"
"Zavier Warren","MIL","AA",25,99,316,370,65,45,8,1,11,36,52,43,0,98,6,5,0,6,4,3,0.205696202,"sa3014549"
"Kevin Made","WSN","AA",21,21,76,85,12,10,1,0,1,9,5,6,0,22,1,1,1,1,2,1,0.157894736,"sa3014679"
"Arol Vera","LAA","AA",21,76,251,277,43,32,10,0,1,19,21,19,0,84,2,2,3,1,1,5,0.171314741,"sa3014687"
"Emmanuel Rodriguez","MIN","AA",21,37,124,167,37,15,12,2,8,40,20,42,1,46,1,0,0,1,9,3,0.298387096,"sa3014693"
"Alex Ramirez","NYM","AA",21,123,481,542,101,71,22,3,5,62,46,55,0,123,1,3,0,7,40,8,0.209979209,"sa3014695"
"Zach Britton","TOR","AA",25,55,205,231,42,28,10,0,4,24,28,21,0,74,4,1,0,6,5,1,0.204878048,"sa3014821"
"J.C. Correa","HOU","AA",25,42,159,172,38,28,8,0,2,16,16,10,0,22,0,3,0,5,3,0,0.23899371,"sa3014823"
"Elijah Dunham","NYY","AA",26,99,347,394,86,48,19,4,15,49,56,42,0,107,3,2,0,5,19,4,0.247838616,"sa3014827"
"Sheng-Ping Chen","ARI","AA",23,25,82,90,15,12,2,0,1,3,8,5,0,22,1,1,1,1,2,0,0.182926829,"sa3014837"
"Noah Campbell","MIL","AA",25,46,139,169,38,26,7,3,2,17,22,28,0,50,2,0,0,1,3,0,0.273381294,"sa3014878"
"Sahid Valenzuela","OAK","AA",26,35,109,118,20,17,3,0,0,9,5,7,0,22,0,1,1,5,1,1,0.183486238,"sa3014882"
"Matthew Dyer","TBR","AA",25,39,118,135,25,16,6,2,1,17,9,15,0,46,1,0,1,1,5,0,0.211864406,"sa3014883"
"William Simoneit","CHC","AA",27,37,120,140,23,11,8,1,3,15,16,10,0,56,8,2,0,2,2,0,0.191666666,"sa3014885"
"Bryson Horne","ATL","AA",25,107,366,396,87,62,15,2,8,34,48,27,1,115,1,2,0,9,6,2,0.237704918,"sa3014891"
"Kale Emshoff","KCR","AA",26,23,87,93,19,10,6,0,3,7,10,5,0,38,1,0,0,0,0,0,0.218390804,"sa3014934"
"Zach Daniels","HOU","AA",25,16,54,58,8,6,1,0,1,5,4,4,0,24,0,0,0,3,4,0,0.148148148,"sa3014935"
"Brett Auerbach","SFG","AA",25,22,65,74,14,9,4,1,0,7,3,8,0,18,1,0,0,1,4,1,0.215384615,"sa3014941"
"Francisco Urbaez","CIN","AA",26,74,270,315,71,50,12,2,7,29,41,31,1,42,7,6,0,6,4,6,0.262962962,"sa3014944"
"Paul Witt","WSN","AA",26,48,169,181,34,17,9,0,8,16,25,8,0,44,1,1,2,7,0,0,0.201183431,"sa3014949"
"Justin Dirden","MIL","AA",26,24,79,88,14,11,1,2,0,7,4,7,0,32,0,2,0,3,3,0,0.177215189,"sa3014986"
"Jacob Buchberger","STL","AA",26,108,374,426,93,67,15,4,7,66,42,48,0,100,3,1,0,10,13,7,0.248663101,"sa3014987"
"AJ Lewis","COL","AA",26,24,76,86,15,12,3,0,0,8,10,8,0,27,2,0,0,3,1,1,0.197368421,"sa3015014"
"Victor Labrada","SEA","AA",24,54,193,218,45,28,10,2,5,30,27,18,0,67,5,0,1,1,25,7,0.233160621,"sa3015062"
"Brandon McIlwain","NYM","AA",26,44,152,171,34,23,7,1,3,16,9,14,0,44,4,0,1,1,6,3,0.22368421,"sa3015076"
"Aaron Palensky","NYY","AA",25,53,157,193,34,24,9,0,1,23,22,29,0,39,4,2,1,0,13,4,0.216560509,"sa3015077"
"TT Bowens","BAL","AA",26,81,309,336,76,44,19,1,12,38,52,20,0,94,4,3,0,6,7,1,0.245954692,"sa3015107"
"Ethan Workinger","ATL","AA",22,30,111,121,23,17,4,1,1,15,11,10,0,19,0,0,0,3,1,1,0.207207207,"sa3015166"
"Deyvison De Los Santos","ARI","AA",21,38,148,162,55,36,4,1,14,28,37,12,3,36,2,0,0,4,1,1,0.371621621,"sa3015168"
"Wilfred Veras","CHW","AA",21,128,491,536,131,87,27,1,16,62,60,34,2,140,6,5,0,15,25,9,0.266802443,"sa3015178"
"Yeiner Fernandez","LAD","AA",21,105,364,419,89,62,24,0,3,54,40,39,1,56,13,3,0,9,8,2,0.244505494,"sa3015182"
"Adrian Sugastey","SFG","AA",21,52,181,191,38,25,10,2,1,14,22,5,0,38,3,2,0,5,0,0,0.209944751,"sa3015190"
"Jeremy Rivas","STL","AA",21,123,395,459,104,92,8,1,3,61,34,46,0,85,8,4,6,7,27,10,0.263291139,"sa3015193"
"Kala'i Rosario","MIN","AA",21,67,264,299,62,34,19,1,8,36,34,32,0,91,2,1,0,7,3,0,0.234848484,"sa3015199"
"Ricardo Olivar","MIN","AA",22,19,67,77,15,12,2,0,1,7,7,9,0,18,1,0,0,0,3,0,0.223880597,"sa3015234"
"Jean Walters","ARI","AA",22,33,112,130,24,19,3,1,1,10,13,6,0,22,1,3,8,0,2,2,0.214285714,"sa3015236"
"Jared Serna","MIA","AA",22,39,154,175,41,26,13,0,2,19,23,14,0,33,5,2,0,2,3,3,0.266233766,"sa3015579"
"Christian Cerda","ARI","AA",21,17,50,66,10,7,3,0,0,7,7,16,0,22,0,0,0,0,1,0,0.2,"sa3015623"
"Leonardo Bernal","STL","AA",20,14,49,55,10,8,1,0,1,2,4,6,0,9,0,0,0,1,0,2,0.204081632,"sa3015773"
"Allan Castro","BOS","AA",21,28,100,117,18,15,2,0,1,15,9,13,0,30,1,3,0,0,6,3,0.18,"sa3016084"
"Diego Velasquez","SFG","AA",20,42,147,170,46,40,4,1,1,14,20,16,0,29,3,1,3,2,3,4,0.31292517,"sa3016144"
"Luis Ravelo","BOS","AA",20,14,44,52,9,9,0,0,0,7,5,7,0,9,1,0,0,0,0,0,0.204545454,"sa3016171"
"Ahbram Liendo","BOS","AA",20,26,76,84,15,13,2,0,0,7,7,8,0,29,0,0,0,1,7,1,0.197368421,"sa3016173"
"Frederick Bencosme","BAL","AA",21,125,445,504,107,78,18,3,8,64,45,49,0,82,3,3,4,4,28,5,0.240449438,"sa3016779"
"Spencer Packard","SEA","AA",26,50,186,227,53,43,5,0,5,27,29,34,1,38,5,2,0,2,2,0,0.284946236,"sa3016803"
"Tanner Murray","TBR","AA",24,111,420,448,122,83,29,3,7,56,66,21,0,73,4,3,0,6,4,0,0.29047619,"sa3016805"
"Marcos Castanon","SDP","AA",25,110,405,466,92,59,20,0,13,37,54,45,0,104,10,6,0,7,3,0,0.227160493,"sa3016818"
"Max Ferguson","BOS","AA",24,25,82,94,13,8,2,0,3,13,10,11,0,27,0,1,0,0,6,2,0.158536585,"sa3016819"
"Lucas Dunn","SDP","AA",25,29,75,86,15,10,3,2,0,13,5,9,0,30,1,0,1,2,0,0,0.2,"sa3016820"
"Cole Cummings","SDP","AA",26,123,452,517,99,64,23,2,10,63,54,50,0,173,9,6,0,6,10,2,0.219026548,"sa3016830"
"Tanner Allen","MIA","AA",26,44,129,148,29,17,10,0,2,17,12,14,0,34,3,0,2,1,4,3,0.224806201,"sa3016854"
"Zach Zubia","MIA","AA",26,68,232,274,44,27,6,1,10,31,26,38,1,87,3,1,0,2,2,0,0.189655172,"sa3016861"
"Myles Emmerson","LAA","AA",26,35,99,119,24,19,4,0,1,14,9,17,0,28,1,1,1,4,0,1,0.242424242,"sa3016862"
"Tyler McDonough","BOS","AA",25,85,296,325,74,49,18,2,5,39,36,27,1,92,0,1,1,7,15,5,0.25,"sa3016869"
"Mike Antico","STL","AA",26,70,244,276,66,50,5,2,9,47,33,22,0,54,4,3,2,2,18,3,0.270491803,"sa3016922"
"Abimelec Ortiz","TEX","AA",22,115,419,476,102,61,21,2,18,68,64,50,0,104,4,3,0,6,2,4,0.243436754,"sa3016926"
"Ben Ramirez","SEA","AA",25,90,299,329,62,47,13,0,2,29,19,20,0,87,3,2,4,5,9,4,0.207357859,"sa3016950"
"Andy Thomas","SFG","AA",26,115,378,432,85,63,16,1,5,49,38,43,0,87,6,1,4,5,4,2,0.224867724,"sa3016953"
"Tyler Hardman","NYY","AA",25,74,269,309,47,32,6,1,8,36,32,33,0,120,2,4,0,4,12,2,0.174721189,"sa3016955"
"Chris Meyers","DET","AA",25,122,442,503,113,72,23,0,18,67,58,46,0,130,13,2,0,6,4,2,0.255656108,"sa3016956"
"Caleb Roberts","ARI","AA",24,113,416,485,101,57,20,4,20,68,65,55,1,120,8,5,1,8,11,2,0.242788461,"sa3016959"
"Tyler Tolve","ATL","AA",23,84,300,326,64,32,20,1,11,35,43,16,0,112,8,2,0,3,0,0,0.213333333,"sa3016960"
"Corey Rosier","BOS","AA",24,34,102,116,23,17,5,0,1,9,9,11,0,23,1,2,0,0,8,0,0.225490196,"sa3016961"
"Grant Richardson","NYY","AA",24,108,389,431,100,64,25,2,9,53,47,32,0,121,5,4,1,3,16,6,0.257069408,"sa3016964"
"Cooper Bowman","OAK","AA",24,80,313,371,88,56,18,2,12,62,53,46,0,75,5,4,3,3,35,5,0.281150159,"sa3016966"
"Austin Murr","DET","AA",25,71,234,273,56,31,14,3,8,40,37,28,0,55,7,4,0,4,7,3,0.239316239,"sa3016967"
"Ben Malgeri","DET","AA",24,117,421,470,106,68,22,4,12,67,57,43,0,148,3,3,0,7,20,4,0.251781472,"sa3016975"
"Ben Cowles","NYY","AA",24,92,339,395,97,60,25,3,9,54,51,41,0,70,9,6,0,8,14,2,0.286135693,"sa3016976"
"Aaron McKeithan","STL","AA",24,55,163,191,43,36,5,1,1,11,16,17,0,30,8,3,0,6,0,0,0.26380368,"sa3016977"
"Noah Mendlinger","STL","AA",23,103,355,401,100,80,20,0,0,44,45,29,0,50,13,2,2,6,4,4,0.28169014,"sa3017001"
"Jack Rogers","CIN","AA",25,65,226,242,42,33,4,1,4,28,19,13,0,76,2,1,0,3,2,0,0.185840707,"sa3017017"
"Adam Hackenberg","CHW","AA",24,26,86,95,20,17,3,0,0,8,7,9,0,31,0,0,0,3,0,1,0.232558139,"sa3017041"
"Alex Binelas","BOS","AA",24,88,298,350,75,49,13,5,8,45,57,46,0,87,3,3,0,4,13,0,0.251677852,"sa3017044"
"Wes Clarke","MIL","AA",24,13,44,52,11,4,4,0,3,6,10,8,0,13,0,0,0,1,1,0,0.25,"sa3017045"
"Ethan Murray","MIL","AA",24,82,277,317,49,33,13,1,2,27,22,33,0,78,4,1,2,10,6,2,0.176895306,"sa3017051"
"Ruben Ibarra","CIN","AA",25,82,288,326,67,38,17,0,12,35,44,29,1,82,6,2,0,6,0,1,0.232638888,"sa3017053"
"Drake Osborn","NYM","AA",25,62,200,217,47,34,11,0,2,17,24,12,0,50,3,1,1,5,1,0,0.235,"sa3017077"
"Riley Tirotta","TOR","AA",25,18,56,73,16,11,2,1,2,11,8,16,1,19,0,1,0,0,2,2,0.285714285,"sa3017078"
"Cal Conley","ATL","AA",24,126,462,515,112,87,21,1,3,54,35,43,0,91,1,5,4,7,42,10,0.242424242,"sa3017080"
"Wyatt Young","NYM","AA",24,102,320,380,92,77,10,1,4,49,31,49,0,79,7,1,3,3,16,7,0.2875,"sa3017081"
"Tyler Miller","BOS","AA",24,58,202,226,46,31,14,0,1,22,25,16,0,38,3,5,0,1,2,2,0.227722772,"sa3017109"
"Peyton Wilson","KCR","AA",24,120,439,517,100,64,19,3,14,69,58,68,1,115,7,3,0,7,22,3,0.227790432,"sa3017110"
"Dillan Shrum","KCR","AA",26,111,397,457,93,55,19,3,16,60,57,45,0,144,12,3,0,9,0,0,0.234256926,"sa3017111"
"Phillip Sikes","BOS","AA",25,106,377,432,90,53,23,1,13,64,48,42,0,126,10,3,0,3,24,9,0.23872679,"sa3017113"
"Shawn Goosenberg","CHW","AA",24,33,115,128,23,14,7,0,2,15,11,9,0,27,2,1,1,2,8,2,0.2,"sa3017116"
"River Town","KCR","AA",24,67,196,249,46,36,7,2,1,33,17,41,1,33,9,3,0,4,3,5,0.234693877,"sa3017118"
"Bennett Hostetler","MIA","AA",26,44,154,164,34,22,11,0,1,14,7,7,0,55,2,1,0,4,5,0,0.22077922,"sa3017120"
"Austin Gauthier","LAD","AA",25,24,82,110,23,15,3,1,4,20,17,22,1,16,4,2,0,0,2,2,0.280487804,"sa3017121"
"Donta' Williams","BAL","AA",25,50,147,177,32,23,8,1,0,18,9,29,0,42,1,0,0,2,10,7,0.217687074,"sa3017152"
"Connor Pavolony","BAL","AA",24,58,184,210,27,20,4,0,3,13,11,22,0,68,3,0,1,2,1,0,0.14673913,"sa3017156"
"Cody Morissette","MIA","AA",24,112,380,418,76,47,17,2,10,40,46,30,1,108,5,3,0,3,16,3,0.2,"sa3017158"
"Nic Kent","COL","AA",24,101,326,364,81,66,13,0,2,36,35,23,0,83,7,1,7,2,10,0,0.248466257,"sa3017160"
"John Rhodes","BAL","AA",23,104,376,413,76,52,16,0,8,27,47,31,0,98,5,1,0,10,4,1,0.202127659,"sa3017162"
"Wyatt Hendrie","PIT","AA",25,20,63,72,16,11,4,0,1,8,13,4,0,16,1,1,3,2,4,0,0.253968253,"sa3017163"
"Zach Kokoska","COL","AA",25,104,343,398,74,31,22,1,20,57,67,35,2,122,14,5,1,5,15,4,0.21574344,"sa3017165"
"Garrett Spain","TOR","AA",23,102,329,369,55,34,9,1,11,35,32,34,1,99,2,0,2,4,12,2,0.167173252,"sa3017174"
"Collin Burns","BAL","AA",24,101,330,371,72,52,12,3,5,34,37,29,0,81,7,2,3,2,15,5,0.218181818,"sa3017176"
"Damon Keith","LAD","AA",24,75,282,318,73,40,15,2,16,45,38,32,1,94,3,1,0,8,13,6,0.258865248,"sa3017179"
"Rowdey Jordan","NYM","AA",25,116,413,466,90,62,19,0,9,53,53,42,1,123,6,3,1,13,25,7,0.217917675,"sa3017214"
"Quincy Hamilton","HOU","AA",26,18,61,77,8,6,1,0,1,5,5,13,0,15,3,0,0,0,3,1,0.13114754,"sa3017215"
"Ryan Higgins","BAL","AA",24,76,222,257,43,29,7,0,7,23,20,20,0,88,8,1,6,4,6,2,0.193693693,"sa3017220"
"Adam Zebrowski","ATL","AA",23,15,51,56,11,10,1,0,0,2,4,5,0,5,0,0,0,0,0,0,0.215686274,"sa3017221"
"Vaun Brown","SFG","AA",26,47,132,145,19,10,5,1,3,18,16,7,0,71,1,4,1,1,8,0,0.143939393,"sa3017282"
"Shane McGuire","OAK","AA",25,74,248,297,59,41,14,0,4,42,35,45,0,52,2,1,1,5,6,1,0.237903225,"sa3017284"
"Damon Dues","SFG","AA",26,30,81,96,15,14,1,0,0,8,3,13,0,28,1,1,0,0,4,1,0.185185185,"sa3017285"
"BJ Murray","CHC","AA",24,15,58,65,9,8,1,0,0,5,4,7,0,14,0,0,0,0,4,0,0.155172413,"sa3017287"
"James Triantos","CHC","AA",21,89,357,391,107,77,18,5,7,63,40,20,0,38,8,6,0,11,38,7,0.299719887,"sa3017295"
"Mat Nelson","CIN","AA",25,76,247,300,49,35,10,0,4,26,21,30,0,68,19,3,1,6,0,0,0.198380566,"sa3017328"
"Ethan Wilson","PHI","AA",24,91,317,352,67,43,14,1,9,31,36,25,0,75,3,6,1,5,9,5,0.211356466,"sa3017329"
"Dru Baker","TBR","AA",24,110,424,467,122,107,13,2,0,50,44,34,0,96,4,3,2,8,42,12,0.287735849,"sa3017331"
"Braiden Ward","COL","AA",25,85,268,323,65,48,8,4,5,50,19,24,0,81,23,2,6,3,32,5,0.242537313,"sa3017332"
"Matt Rudick","NYM","AA",25,114,415,491,99,63,27,1,8,54,41,64,0,106,10,2,0,2,12,7,0.238554216,"sa3017334"
"Terrell Tatum","CHW","AA",24,116,430,495,94,71,15,3,5,59,43,59,0,130,3,0,3,5,30,8,0.218604651,"sa3017338"
"JT Schwartz","NYM","AA",24,64,217,262,64,47,11,1,5,25,27,39,0,41,4,2,0,1,7,1,0.294930875,"sa3017371"
"Paul McIntosh","MIA","AA",26,117,418,480,103,71,18,2,12,50,55,50,1,95,10,2,0,19,8,3,0.246411483,"sa3017372"
"Joe Mack","MIA","AA",21,112,423,475,102,55,25,0,22,63,65,46,2,122,5,1,0,11,2,0,0.241134751,"sa3017374"
"Luca Tresh","KCR","AA",24,97,352,400,88,54,19,1,14,47,58,37,0,98,4,6,1,8,0,0,0.25,"sa3017394"
"Justice Thompson","CIN","AA",23,69,228,252,46,33,7,1,5,25,18,22,0,80,2,0,0,3,2,1,0.201754385,"sa3017395"
"Jose Torres","CIN","AA",24,79,254,279,55,39,11,0,5,35,21,17,0,82,4,2,1,2,9,3,0.216535433,"sa3017396"
"Brenden Dixon","PIT","AA",23,64,197,224,37,23,6,0,8,23,30,24,0,69,2,1,0,1,6,0,0.187817258,"sa3017397"
"Nathan Hickey","BOS","AA",24,26,82,106,17,7,10,0,0,14,9,23,0,28,1,0,0,1,1,1,0.207317073,"sa3017398"
"Mike Jarvis","PIT","AA",26,27,87,99,9,5,3,0,1,7,2,9,0,31,1,1,1,1,4,1,0.103448275,"sa3017401"
"Austin Callahan","CIN","AA",23,53,187,216,39,24,11,1,3,21,17,24,0,65,1,3,1,5,3,1,0.208556149,"sa3017407"
"Jackson Glenn","PIT","AA",26,73,224,249,43,30,9,0,4,28,20,19,0,75,0,3,3,6,2,2,0.191964285,"sa3017478"
"Casey Opitz","CHC","AA",25,40,131,155,23,15,4,2,2,16,11,23,0,41,1,0,0,2,3,0,0.175572519,"sa3017509"
"Christian Franklin","CHC","AA",24,98,347,427,93,71,15,2,5,63,38,71,0,89,6,3,0,13,34,7,0.268011527,"sa3017510"
